CODGEO,LIBGEO,Code département,annee,type,code_com,geo_point,typemetric,nom_com,code_dep,valeur
22222,Plouha,22,2017,chomage,22222,"48.68202883059129, -2.931517174565538",Taux de chômage trimestriel (en %),Plouha,22,8.33
22223,Plouisy,22,2017,chomage,22223,"48.58399154200864, -3.191244686218797",Taux de chômage trimestriel (en %),Plouisy,22,8.33
22224,Ploulec'h,22,2017,chomage,22224,"48.718037956613536, -3.500172435990223",Taux de chômage trimestriel (en %),Ploulec'h,22,8.33
22225,Ploumagoar,22,2017,chomage,22225,"48.530550245147154, -3.1094049735917677",Taux de chômage trimestriel (en %),Ploumagoar,22,8.33
22226,Ploumilliau,22,2017,chomage,22226,"48.68379026242281, -3.513468350501465",Taux de chômage trimestriel (en %),Ploumilliau,22,8.33
22227,Plounérin,22,2017,chomage,22227,"48.56649543690494, -3.548705082358268",Taux de chômage trimestriel (en %),Plounérin,22,8.33
22228,Plounévez-Moëdec,22,2017,chomage,22228,"48.55114767248558, -3.445163187208987",Taux de chômage trimestriel (en %),Plounévez-Moëdec,22,8.33
22229,Plounévez-Quintin,22,2017,chomage,22229,"48.285371578031594, -3.24079164125249",Taux de chômage trimestriel (en %),Plounévez-Quintin,22,8.33
22231,Plourac'h,22,2017,chomage,22231,"48.41850510629578, -3.5517448855804483",Taux de chômage trimestriel (en %),Plourac'h,22,8.33
22232,Plourhan,22,2017,chomage,22232,"48.63109130934533, -2.8819978469492353",Taux de chômage trimestriel (en %),Plourhan,22,8.33
22233,Plourivo,22,2017,chomage,22233,"48.741508792266956, -3.0916003685447224",Taux de chômage trimestriel (en %),Plourivo,22,8.33
22234,Plouvara,22,2017,chomage,22234,"48.49714890248999, -2.925240294524288",Taux de chômage trimestriel (en %),Plouvara,22,8.33
22235,Plouzélambre,22,2017,chomage,22235,"48.64796838664791, -3.536869429523705",Taux de chômage trimestriel (en %),Plouzélambre,22,8.33
22236,Pludual,22,2017,chomage,22236,"48.66623575223378, -2.986204337744563",Taux de chômage trimestriel (en %),Pludual,22,8.33
22237,Pluduno,22,2017,chomage,22237,"48.52380485329088, -2.280573255090437",Taux de chômage trimestriel (en %),Pluduno,22,8.33
22238,Plufur,22,2017,chomage,22238,"48.610934256721144, -3.5724334146423677",Taux de chômage trimestriel (en %),Plufur,22,8.33
22239,Plumaudan,22,2017,chomage,22239,"48.35648212102285, -2.115087696133466",Taux de chômage trimestriel (en %),Plumaudan,22,8.33
22240,Plumaugat,22,2017,chomage,22240,"48.24543099765484, -2.2308622835043583",Taux de chômage trimestriel (en %),Plumaugat,22,8.33
22241,Plumieux,22,2017,chomage,22241,"48.106145167028124, -2.5912220866061655",Taux de chômage trimestriel (en %),Plumieux,22,8.33
22242,Plurien,22,2017,chomage,22242,"48.609775286003305, -2.400186098696598",Taux de chômage trimestriel (en %),Plurien,22,8.33
22243,Plusquellec,22,2017,chomage,22243,"48.39927908013636, -3.484092849456566",Taux de chômage trimestriel (en %),Plusquellec,22,8.33
22244,Plussulien,22,2017,chomage,22244,"48.2782231526076, -3.0655453547562916",Taux de chômage trimestriel (en %),Plussulien,22,8.33
22245,Pluzunet,22,2017,chomage,22245,"48.63674271423779, -3.3714806804905773",Taux de chômage trimestriel (en %),Pluzunet,22,8.33
22246,Pommeret,22,2017,chomage,22246,"48.45848844728416, -2.62222372557139",Taux de chômage trimestriel (en %),Pommeret,22,8.33
22248,Pommerit-le-Vicomte,22,2017,chomage,22248,"48.61825542744474, -3.102895321623121",Taux de chômage trimestriel (en %),Pommerit-le-Vicomte,22,8.33
22249,Pont-Melvez,22,2017,chomage,22249,"48.47431751653194, -3.284976469260663",Taux de chômage trimestriel (en %),Pont-Melvez,22,8.33
22250,Pontrieux,22,2017,chomage,22250,"48.69979623594092, -3.1591538791565714",Taux de chômage trimestriel (en %),Pontrieux,22,8.33
22251,Pordic,22,2017,chomage,22251,"48.56737669717271, -2.830211081088653",Taux de chômage trimestriel (en %),Pordic,22,8.33
22254,Prat,22,2017,chomage,22254,"48.68203410583672, -3.298018645171776",Taux de chômage trimestriel (en %),Prat,22,8.33
22255,La Prénessaye,22,2017,chomage,22255,"48.185934905275595, -2.6477738266212514",Taux de chômage trimestriel (en %),La Prénessaye,22,8.33
22256,Quemper-Guézennec,22,2017,chomage,22256,"48.69995953420054, -3.108932114402417",Taux de chômage trimestriel (en %),Quemper-Guézennec,22,8.33
22257,Quemperven,22,2017,chomage,22257,"48.725720882511204, -3.336658804538417",Taux de chômage trimestriel (en %),Quemperven,22,8.33
22258,Quessoy,22,2017,chomage,22258,"48.42686665994725, -2.6564491536079555",Taux de chômage trimestriel (en %),Quessoy,22,8.33
22259,Quévert,22,2017,chomage,22259,"48.46300172694678, -2.0857854971630276",Taux de chômage trimestriel (en %),Quévert,22,8.33
22260,Le Quillio,22,2017,chomage,22260,"48.24037676760562, -2.8979149686613312",Taux de chômage trimestriel (en %),Le Quillio,22,8.33
22261,Quintenic,22,2017,chomage,22261,"48.51024406560141, -2.421403787476828",Taux de chômage trimestriel (en %),Quintenic,22,8.33
22262,Quintin,22,2017,chomage,22262,"48.40333804955121, -2.911687900047397",Taux de chômage trimestriel (en %),Quintin,22,8.33
22263,Le Quiou,22,2017,chomage,22263,"48.34572093530981, -1.9971468539337076",Taux de chômage trimestriel (en %),Le Quiou,22,8.33
22264,La Roche-Jaudy,22,2017,chomage,22264,"48.73168265014376, -3.2332361305423283",Taux de chômage trimestriel (en %),La Roche-Jaudy,22,8.33
22265,Rospez,22,2017,chomage,22265,"48.735705197533385, -3.386851043297325",Taux de chômage trimestriel (en %),Rospez,22,8.33
22266,Rostrenen,22,2017,chomage,22266,"48.221350295199755, -3.311658878688656",Taux de chômage trimestriel (en %),Rostrenen,22,8.33
22267,Rouillac,22,2017,chomage,22267,"48.30658366356695, -2.369103666992024",Taux de chômage trimestriel (en %),Rouillac,22,8.33
22268,Ruca,22,2017,chomage,22268,"48.561815546029436, -2.3352456790830622",Taux de chômage trimestriel (en %),Ruca,22,8.33
22269,Runan,22,2017,chomage,22269,"48.68679083111384, -3.227092214035688",Taux de chômage trimestriel (en %),Runan,22,8.33
22271,Saint-Adrien,22,2017,chomage,22271,"48.48938971781212, -3.132212146735206",Taux de chômage trimestriel (en %),Saint-Adrien,22,8.33
22272,Saint-Agathon,22,2017,chomage,22272,"48.56304026903393, -3.1008145779522356",Taux de chômage trimestriel (en %),Saint-Agathon,22,8.33
22273,Saint-Alban,22,2017,chomage,22273,"48.55472352746748, -2.5087568336430603",Taux de chômage trimestriel (en %),Saint-Alban,22,8.33
22274,Saint-André-des-Eaux,22,2017,chomage,22274,"48.373140348965485, -2.013147856687605",Taux de chômage trimestriel (en %),Saint-André-des-Eaux,22,8.33
22275,Saint-Barnabé,22,2017,chomage,22275,"48.138232645362876, -2.702076853457908",Taux de chômage trimestriel (en %),Saint-Barnabé,22,8.33
22276,Saint-Bihy,22,2017,chomage,22276,"48.375417872633165, -2.96712057246496",Taux de chômage trimestriel (en %),Saint-Bihy,22,8.33
22277,Saint-Brandan,22,2017,chomage,22277,"48.389901171384295, -2.8629816779868276",Taux de chômage trimestriel (en %),Saint-Brandan,22,8.33
22278,Saint-Brieuc,22,2017,chomage,22278,"48.51485172596246, -2.7633107258871803",Taux de chômage trimestriel (en %),Saint-Brieuc,22,8.33
22279,Saint-Caradec,22,2017,chomage,22279,"48.19188963202525, -2.86752798517365",Taux de chômage trimestriel (en %),Saint-Caradec,22,8.33
22280,Saint-Carné,22,2017,chomage,22280,"48.41921926777833, -2.0551012123403662",Taux de chômage trimestriel (en %),Saint-Carné,22,8.33
22281,Saint-Carreuc,22,2017,chomage,22281,"48.404115341161514, -2.7497303856617274",Taux de chômage trimestriel (en %),Saint-Carreuc,22,8.33
22282,Saint-Cast-le-Guildo,22,2017,chomage,22282,"48.60361333921216, -2.248602591723071",Taux de chômage trimestriel (en %),Saint-Cast-le-Guildo,22,8.33
22283,Saint-Clet,22,2017,chomage,22283,"48.66983686509369, -3.1374360172938354",Taux de chômage trimestriel (en %),Saint-Clet,22,8.33
22284,Saint-Connan,22,2017,chomage,22284,"48.41245274176569, -3.0751160708441336",Taux de chômage trimestriel (en %),Saint-Connan,22,8.33
22285,Saint-Connec,22,2017,chomage,22285,"48.180184489996904, -2.925741320443639",Taux de chômage trimestriel (en %),Saint-Connec,22,8.33
22286,Saint-Denoual,22,2017,chomage,22286,"48.518755846945496, -2.383681985569108",Taux de chômage trimestriel (en %),Saint-Denoual,22,8.33
22287,Saint-Donan,22,2017,chomage,22287,"48.465809598511285, -2.8865220247531798",Taux de chômage trimestriel (en %),Saint-Donan,22,8.33
22288,Saint-Étienne-du-Gué-de-l'Isle,22,2017,chomage,22288,"48.08570250700337, -2.643116980636368",Taux de chômage trimestriel (en %),Saint-Étienne-du-Gué-de-l'Isle,22,8.33
22289,Saint-Fiacre,22,2017,chomage,22289,"48.45524442271936, -3.052646449276801",Taux de chômage trimestriel (en %),Saint-Fiacre,22,8.33
22291,Saint-Gildas,22,2017,chomage,22291,"48.42252057412616, -3.0064778314205967",Taux de chômage trimestriel (en %),Saint-Gildas,22,8.33
22293,Saint-Gilles-les-Bois,22,2017,chomage,22293,"48.657131650780954, -3.0908668002011983",Taux de chômage trimestriel (en %),Saint-Gilles-les-Bois,22,8.33
22294,Saint-Gilles-Pligeaux,22,2017,chomage,22294,"48.379696420723874, -3.0869094051136288",Taux de chômage trimestriel (en %),Saint-Gilles-Pligeaux,22,8.33
22295,Saint-Gilles-Vieux-Marché,22,2017,chomage,22295,"48.25020250896402, -2.9695564323709553",Taux de chômage trimestriel (en %),Saint-Gilles-Vieux-Marché,22,8.33
22296,Saint-Glen,22,2017,chomage,22296,"48.353174401247955, -2.5212768301020363",Taux de chômage trimestriel (en %),Saint-Glen,22,8.33
22299,Saint-Hélen,22,2017,chomage,22299,"48.46600430528192, -1.9592638913150324",Taux de chômage trimestriel (en %),Saint-Hélen,22,8.33
22300,Saint-Hervé,22,2017,chomage,22300,"48.27415212630237, -2.8122563929605593",Taux de chômage trimestriel (en %),Saint-Hervé,22,8.33
22302,Saint-Jacut-de-la-Mer,22,2017,chomage,22302,"48.59273825268418, -2.1922313500946506",Taux de chômage trimestriel (en %),Saint-Jacut-de-la-Mer,22,8.33
22304,Saint-Jean-Kerdaniel,22,2017,chomage,22304,"48.552569489421266, -3.0344991184971084",Taux de chômage trimestriel (en %),Saint-Jean-Kerdaniel,22,8.33
22305,Saint-Jouan-de-l'Isle,22,2017,chomage,22305,"48.2664014945255, -2.178668219985802",Taux de chômage trimestriel (en %),Saint-Jouan-de-l'Isle,22,8.33
22306,Saint-Judoce,22,2017,chomage,22306,"48.36276028644149, -1.9540576509609984",Taux de chômage trimestriel (en %),Saint-Judoce,22,8.33
22307,Saint-Julien,22,2017,chomage,22307,"48.44752227694301, -2.8179024440338862",Taux de chômage trimestriel (en %),Saint-Julien,22,8.33
22308,Saint-Juvat,22,2017,chomage,22308,"48.36187051088316, -2.0544040793248772",Taux de chômage trimestriel (en %),Saint-Juvat,22,8.33
22309,Saint-Launeuc,22,2017,chomage,22309,"48.23205332983673, -2.35409866928912",Taux de chômage trimestriel (en %),Saint-Launeuc,22,8.33
22310,Saint-Laurent,22,2017,chomage,22310,"48.61584518217856, -3.2429792563607864",Taux de chômage trimestriel (en %),Saint-Laurent,22,8.33
22311,Saint-Lormel,22,2017,chomage,22311,"48.551527127480924, -2.2356205945646788",Taux de chômage trimestriel (en %),Saint-Lormel,22,8.33
22312,Saint-Maden,22,2017,chomage,22312,"48.33761283084385, -2.068749098710134",Taux de chômage trimestriel (en %),Saint-Maden,22,8.33
22313,Saint-Martin-des-Prés,22,2017,chomage,22313,"48.305325601577145, -2.964675143154532",Taux de chômage trimestriel (en %),Saint-Martin-des-Prés,22,8.33
22314,Saint-Maudan,22,2017,chomage,22314,"48.11126952716154, -2.7681977474805777",Taux de chômage trimestriel (en %),Saint-Maudan,22,8.33
22315,Saint-Maudez,22,2017,chomage,22315,"48.4544806876825, -2.182546600838218",Taux de chômage trimestriel (en %),Saint-Maudez,22,8.33
22316,Saint-Mayeux,22,2017,chomage,22316,"48.264035989606086, -3.015630026934005",Taux de chômage trimestriel (en %),Saint-Mayeux,22,8.33
22317,Saint-Méloir-des-Bois,22,2017,chomage,22317,"48.44238852383879, -2.2570287304713066",Taux de chômage trimestriel (en %),Saint-Méloir-des-Bois,22,8.33
22318,Saint-Michel-de-Plélan,22,2017,chomage,22318,"48.462517653803566, -2.2219142048526956",Taux de chômage trimestriel (en %),Saint-Michel-de-Plélan,22,8.33
22319,Saint-Michel-en-Grève,22,2017,chomage,22319,"48.67433993987417, -3.5566456902871044",Taux de chômage trimestriel (en %),Saint-Michel-en-Grève,22,8.33
22320,Saint-Nicodème,22,2017,chomage,22320,"48.35407894472967, -3.3398443466795644",Taux de chômage trimestriel (en %),Saint-Nicodème,22,8.33
22321,Saint-Nicolas-du-Pélem,22,2017,chomage,22321,"48.322747608871424, -3.1643533662853915",Taux de chômage trimestriel (en %),Saint-Nicolas-du-Pélem,22,8.33
22322,Saint-Péver,22,2017,chomage,22322,"48.48253156312096, -3.0907309023369103",Taux de chômage trimestriel (en %),Saint-Péver,22,8.33
22323,Saint-Pôtan,22,2017,chomage,22323,"48.55742195774306, -2.293196544819061",Taux de chômage trimestriel (en %),Saint-Pôtan,22,8.33
22324,Saint-Quay-Perros,22,2017,chomage,22324,"48.781533179693625, -3.4497148782345137",Taux de chômage trimestriel (en %),Saint-Quay-Perros,22,8.33
22325,Saint-Quay-Portrieux,22,2017,chomage,22325,"48.65409653504049, -2.8432806060833724",Taux de chômage trimestriel (en %),Saint-Quay-Portrieux,22,8.33
22326,Saint-Rieul,22,2017,chomage,22326,"48.442756624027034, -2.420467597223518",Taux de chômage trimestriel (en %),Saint-Rieul,22,8.33
22327,Saint-Samson-sur-Rance,22,2017,chomage,22327,"48.49142544779024, -2.0186274562777173",Taux de chômage trimestriel (en %),Saint-Samson-sur-Rance,22,8.33
22328,Saint-Servais,22,2017,chomage,22328,"48.386615901912556, -3.3742699079437326",Taux de chômage trimestriel (en %),Saint-Servais,22,8.33
22330,Saint-Thélo,22,2017,chomage,22330,"48.246377971630956, -2.840952357786138",Taux de chômage trimestriel (en %),Saint-Thélo,22,8.33
22331,Sainte-Tréphine,22,2017,chomage,22331,"48.26576439236164, -3.169668269937842",Taux de chômage trimestriel (en %),Sainte-Tréphine,22,8.33
22332,Saint-Trimoël,22,2017,chomage,22332,"48.393646810494076, -2.5412862373097482",Taux de chômage trimestriel (en %),Saint-Trimoël,22,8.33
22333,Saint-Vran,22,2017,chomage,22333,"48.24329965511069, -2.456955340483327",Taux de chômage trimestriel (en %),Saint-Vran,22,8.33
22334,Saint-Igeaux,22,2017,chomage,22334,"48.27739267784361, -3.1144886899529576",Taux de chômage trimestriel (en %),Saint-Igeaux,22,8.33
22335,Senven-Léhart,22,2017,chomage,22335,"48.43524954757208, -3.065248795767099",Taux de chômage trimestriel (en %),Senven-Léhart,22,8.33
22337,Sévignac,22,2017,chomage,22337,"48.332359750678485, -2.3198028238153525",Taux de chômage trimestriel (en %),Sévignac,22,8.33
22338,Squiffiec,22,2017,chomage,22338,"48.63739398496615, -3.1667291042396215",Taux de chômage trimestriel (en %),Squiffiec,22,8.33
22339,Taden,22,2017,chomage,22339,"48.487864499900226, -2.0542220825272572",Taux de chômage trimestriel (en %),Taden,22,8.33
22340,Tonquédec,22,2017,chomage,22340,"48.67585912150836, -3.4003826594572883",Taux de chômage trimestriel (en %),Tonquédec,22,8.33
22341,Tramain,22,2017,chomage,22341,"48.39991881113289, -2.389069232919647",Taux de chômage trimestriel (en %),Tramain,22,8.33
22342,Trébédan,22,2017,chomage,22342,"48.40593968834034, -2.162912929257299",Taux de chômage trimestriel (en %),Trébédan,22,8.33
22343,Trébeurden,22,2017,chomage,22343,"48.771017043640185, -3.5580091279400636",Taux de chômage trimestriel (en %),Trébeurden,22,8.33
22344,Trébrivan,22,2017,chomage,22344,"48.310130878716734, -3.480979093557651",Taux de chômage trimestriel (en %),Trébrivan,22,8.33
22345,Trébry,22,2017,chomage,22345,"48.3456874173447, -2.5576675063953207",Taux de chômage trimestriel (en %),Trébry,22,8.33
22346,Trédaniel,22,2017,chomage,22346,"48.34652230817231, -2.6052764478330435",Taux de chômage trimestriel (en %),Trédaniel,22,8.33
22347,Trédarzec,22,2017,chomage,22347,"48.791135560533206, -3.2010945470937124",Taux de chômage trimestriel (en %),Trédarzec,22,8.33
22348,Trédias,22,2017,chomage,22348,"48.365029012625335, -2.223155357652727",Taux de chômage trimestriel (en %),Trédias,22,8.33
22349,Trédrez-Locquémeau,22,2017,chomage,22349,"48.70786004074584, -3.5635644143972796",Taux de chômage trimestriel (en %),Trédrez-Locquémeau,22,8.33
22350,Tréduder,22,2017,chomage,22350,"48.654791763935656, -3.566579965559253",Taux de chômage trimestriel (en %),Tréduder,22,8.33
22351,Treffrin,22,2017,chomage,22351,"48.2985077985793, -3.5267684519728286",Taux de chômage trimestriel (en %),Treffrin,22,8.33
22352,Tréfumel,22,2017,chomage,22352,"48.33733289508829, -2.0239291297217643",Taux de chômage trimestriel (en %),Tréfumel,22,8.33
22353,Trégastel,22,2017,chomage,22353,"48.81720640789529, -3.5073250888119487",Taux de chômage trimestriel (en %),Trégastel,22,8.33
22354,Tréglamus,22,2017,chomage,22354,"48.55696485740258, -3.2546290079690814",Taux de chômage trimestriel (en %),Tréglamus,22,8.33
22356,Trégomeur,22,2017,chomage,22356,"48.5673467100913, -2.8833714458847868",Taux de chômage trimestriel (en %),Trégomeur,22,8.33
22358,Trégonneau,22,2017,chomage,22358,"48.613932216458565, -3.1632148012510446",Taux de chômage trimestriel (en %),Trégonneau,22,8.33
22359,Trégrom,22,2017,chomage,22359,"48.59485513742797, -3.4026792795067093",Taux de chômage trimestriel (en %),Trégrom,22,8.33
22360,Trégueux,22,2017,chomage,22360,"48.48032442317931, -2.745097817749216",Taux de chômage trimestriel (en %),Trégueux,22,8.33
22361,Tréguidel,22,2017,chomage,22361,"48.600294369291674, -2.9427837937593764",Taux de chômage trimestriel (en %),Tréguidel,22,8.33
22362,Tréguier,22,2017,chomage,22362,"48.78432609355878, -3.2323635346482997",Taux de chômage trimestriel (en %),Tréguier,22,8.33
22363,Trélévern,22,2017,chomage,22363,"48.80139243121289, -3.36968784063376",Taux de chômage trimestriel (en %),Trélévern,22,8.33
22364,Trélivan,22,2017,chomage,22364,"48.43050710216832, -2.1066145088602153",Taux de chômage trimestriel (en %),Trélivan,22,8.33
22365,Trémargat,22,2017,chomage,22365,"48.33011725801109, -3.267158891170826",Taux de chômage trimestriel (en %),Trémargat,22,8.33
22366,Trémel,22,2017,chomage,22366,"48.604910145622725, -3.6178954777311847",Taux de chômage trimestriel (en %),Trémel,22,8.33
22368,Tréméreuc,22,2017,chomage,22368,"48.56030751476144, -2.063739677699312",Taux de chômage trimestriel (en %),Tréméreuc,22,8.33
22369,Trémeur,22,2017,chomage,22369,"48.35065601742312, -2.268540546424408",Taux de chômage trimestriel (en %),Trémeur,22,8.33
22370,Tréméven,22,2017,chomage,22370,"48.67136101756008, -3.03217825848345",Taux de chômage trimestriel (en %),Tréméven,22,8.33
22371,Trémorel,22,2017,chomage,22371,"48.191345434020995, -2.302331099455107",Taux de chômage trimestriel (en %),Trémorel,22,8.33
22372,Trémuson,22,2017,chomage,22372,"48.5245298638382, -2.848563798623896",Taux de chômage trimestriel (en %),Trémuson,22,8.33
22373,Tréogan,22,2017,chomage,22373,"48.18693596932489, -3.5293689271781603",Taux de chômage trimestriel (en %),Tréogan,22,8.33
22375,Tressignaux,22,2017,chomage,22375,"48.61042982628992, -2.975256115667468",Taux de chômage trimestriel (en %),Tressignaux,22,8.33
22376,Trévé,22,2017,chomage,22376,"48.216250324759606, -2.807523428832321",Taux de chômage trimestriel (en %),Trévé,22,8.33
22377,Tréveneuc,22,2017,chomage,22377,"48.6598608633688, -2.873916409373055",Taux de chômage trimestriel (en %),Tréveneuc,22,8.33
22378,Trévérec,22,2017,chomage,22378,"48.6593111264371, -3.055159337958461",Taux de chômage trimestriel (en %),Trévérec,22,8.33
22379,Trévou-Tréguignec,22,2017,chomage,22379,"48.81188591337173, -3.3449039997241417",Taux de chômage trimestriel (en %),Trévou-Tréguignec,22,8.33
22380,Trévron,22,2017,chomage,22380,"48.388871430691424, -2.0681624638529756",Taux de chômage trimestriel (en %),Trévron,22,8.33
22381,Trézény,22,2017,chomage,22381,"48.75438431411275, -3.361107047764407",Taux de chômage trimestriel (en %),Trézény,22,8.33
22383,Troguéry,22,2017,chomage,22383,"48.759723599934254, -3.2245634153118523",Taux de chômage trimestriel (en %),Troguéry,22,8.33
22384,Uzel,22,2017,chomage,22384,"48.28095984210413, -2.847819582785454",Taux de chômage trimestriel (en %),Uzel,22,8.33
22385,La Vicomté-sur-Rance,22,2017,chomage,22385,"48.48785318675125, -1.9833936003151997",Taux de chômage trimestriel (en %),La Vicomté-sur-Rance,22,8.33
22386,Le Vieux-Bourg,22,2017,chomage,22386,"48.39067894840724, -3.0036362766763243",Taux de chômage trimestriel (en %),Le Vieux-Bourg,22,8.33
22387,Le Vieux-Marché,22,2017,chomage,22387,"48.61356896560643, -3.4381657002665205",Taux de chômage trimestriel (en %),Le Vieux-Marché,22,8.33
22388,Vildé-Guingalan,22,2017,chomage,22388,"48.436341207341954, -2.151585554530895",Taux de chômage trimestriel (en %),Vildé-Guingalan,22,8.33
22389,Yffiniac,22,2017,chomage,22389,"48.4679358135574, -2.6817276354156308",Taux de chômage trimestriel (en %),Yffiniac,22,8.33
22390,Yvias,22,2017,chomage,22390,"48.71464017346286, -3.0462754071344658",Taux de chômage trimestriel (en %),Yvias,22,8.33
22391,Yvignac-la-Tour,22,2017,chomage,22391,"48.34906512233677, -2.1705271693088832",Taux de chômage trimestriel (en %),Yvignac-la-Tour,22,8.33
29001,Argol,29,2017,chomage,29001,"48.24985950275675, -4.299014155732905",Taux de chômage trimestriel (en %),Argol,29,8.2
29002,Arzano,29,2017,chomage,29002,"47.89317340716374, -3.442755410196712",Taux de chômage trimestriel (en %),Arzano,29,8.2
29003,Audierne,29,2017,chomage,29003,"48.0277346395964, -4.56142848950124",Taux de chômage trimestriel (en %),Audierne,29,8.2
29004,Bannalec,29,2017,chomage,29004,"47.93523952370625, -3.695212815025375",Taux de chômage trimestriel (en %),Bannalec,29,8.2
29005,Baye,29,2017,chomage,29005,"47.85585269987857, -3.6132344888630112",Taux de chômage trimestriel (en %),Baye,29,8.2
29006,Bénodet,29,2017,chomage,29006,"47.87842194466297, -4.076056097043243",Taux de chômage trimestriel (en %),Bénodet,29,8.2
29007,Berrien,29,2017,chomage,29007,"48.40302260650541, -3.7657070439880784",Taux de chômage trimestriel (en %),Berrien,29,8.2
29008,Beuzec-Cap-Sizun,29,2017,chomage,29008,"48.07167377896529, -4.507384747992127",Taux de chômage trimestriel (en %),Beuzec-Cap-Sizun,29,8.2
29010,Bodilis,29,2017,chomage,29010,"48.51531993406892, -4.120071275834516",Taux de chômage trimestriel (en %),Bodilis,29,8.2
29011,Bohars,29,2017,chomage,29011,"48.43135873020495, -4.521859794324753",Taux de chômage trimestriel (en %),Bohars,29,8.2
29012,Bolazec,29,2017,chomage,29012,"48.4427800195455, -3.5945040897576557",Taux de chômage trimestriel (en %),Bolazec,29,8.2
29013,Botmeur,29,2017,chomage,29013,"48.3768560390799, -3.922713555944506",Taux de chômage trimestriel (en %),Botmeur,29,8.2
29014,Botsorhel,29,2017,chomage,29014,"48.506149690265225, -3.6287837986547244",Taux de chômage trimestriel (en %),Botsorhel,29,8.2
29015,Bourg-Blanc,29,2017,chomage,29015,"48.495755138424094, -4.50003045399556",Taux de chômage trimestriel (en %),Bourg-Blanc,29,8.2
29016,Brasparts,29,2017,chomage,29016,"48.319461337799964, -3.9502985766764875",Taux de chômage trimestriel (en %),Brasparts,29,8.2
29017,Brélès,29,2017,chomage,29017,"48.471187096978994, -4.687127834037883",Taux de chômage trimestriel (en %),Brélès,29,8.2
29018,Brennilis,29,2017,chomage,29018,"48.35990822902084, -3.850904376567688",Taux de chômage trimestriel (en %),Brennilis,29,8.2
29019,Brest,29,2017,chomage,29019,"48.40025315002706, -4.5022743091573005",Taux de chômage trimestriel (en %),Brest,29,8.2
29020,Briec,29,2017,chomage,29020,"48.09378616574339, -4.020431759963829",Taux de chômage trimestriel (en %),Briec,29,8.2
29021,Plounéour-Brignogan-plages,29,2017,chomage,29021,"48.65265646259037, -4.330026301718726",Taux de chômage trimestriel (en %),Plounéour-Brignogan-plages,29,8.2
29022,Camaret-sur-Mer,29,2017,chomage,29022,"48.26815074995694, -4.586871402544252",Taux de chômage trimestriel (en %),Camaret-sur-Mer,29,8.2
29023,Carantec,29,2017,chomage,29023,"48.65687533095654, -3.9145636201202967",Taux de chômage trimestriel (en %),Carantec,29,8.2
29024,Carhaix-Plouguer,29,2017,chomage,29024,"48.26874866034538, -3.5660276318224926",Taux de chômage trimestriel (en %),Carhaix-Plouguer,29,8.2
29025,Cast,29,2017,chomage,29025,"48.14889070095511, -4.11886748848833",Taux de chômage trimestriel (en %),Cast,29,8.2
29026,Châteaulin,29,2017,chomage,29026,"48.2029550902763, -4.073744375880054",Taux de chômage trimestriel (en %),Châteaulin,29,8.2
29027,Châteauneuf-du-Faou,29,2017,chomage,29027,"48.188821339429424, -3.8208583033939227",Taux de chômage trimestriel (en %),Châteauneuf-du-Faou,29,8.2
29028,Cléden-Cap-Sizun,29,2017,chomage,29028,"48.05401321365994, -4.656168731474595",Taux de chômage trimestriel (en %),Cléden-Cap-Sizun,29,8.2
29029,Cléden-Poher,29,2017,chomage,29029,"48.24311008262776, -3.6641547736120073",Taux de chômage trimestriel (en %),Cléden-Poher,29,8.2
29030,Cléder,29,2017,chomage,29030,"48.66034559095374, -4.124319206412822",Taux de chômage trimestriel (en %),Cléder,29,8.2
29031,Clohars-Carnoët,29,2017,chomage,29031,"47.79448852750255, -3.566712666045648",Taux de chômage trimestriel (en %),Clohars-Carnoët,29,8.2
29032,Clohars-Fouesnant,29,2017,chomage,29032,"47.89816997127278, -4.082832727881424",Taux de chômage trimestriel (en %),Clohars-Fouesnant,29,8.2
29033,Le Cloître-Pleyben,29,2017,chomage,29033,"48.258689605035194, -3.896689194540526",Taux de chômage trimestriel (en %),Le Cloître-Pleyben,29,8.2
29034,Le Cloître-Saint-Thégonnec,29,2017,chomage,29034,"48.459764066341506, -3.792460092776704",Taux de chômage trimestriel (en %),Le Cloître-Saint-Thégonnec,29,8.2
29035,Coat-Méal,29,2017,chomage,29035,"48.506020855819415, -4.5397719977914175",Taux de chômage trimestriel (en %),Coat-Méal,29,8.2
29036,Collorec,29,2017,chomage,29036,"48.29150283144146, -3.771339346619694",Taux de chômage trimestriel (en %),Collorec,29,8.2
29037,Combrit,29,2017,chomage,29037,"47.8871419559671, -4.164161134106372",Taux de chômage trimestriel (en %),Combrit,29,8.2
29038,Commana,29,2017,chomage,29038,"48.41038510420793, -3.9696770372899137",Taux de chômage trimestriel (en %),Commana,29,8.2
29039,Concarneau,29,2017,chomage,29039,"47.896435981192745, -3.9071513793560153",Taux de chômage trimestriel (en %),Concarneau,29,8.2
29040,Le Conquet,29,2017,chomage,29040,"48.35842564114117, -4.785348725132085",Taux de chômage trimestriel (en %),Le Conquet,29,8.2
29041,Coray,29,2017,chomage,29041,"48.06593992425383, -3.855077686186193",Taux de chômage trimestriel (en %),Coray,29,8.2
29042,Crozon,29,2017,chomage,29042,"48.244916564109786, -4.491943677386122",Taux de chômage trimestriel (en %),Crozon,29,8.2
