Code département;Libellé du département;Code de la circonscription;Libellé de la circonscription;Code de la commune;Libellé de la commune;Inscrits;Abstentions;% Abs/Ins;Votants;% Vot/Ins;Blancs;% Blancs/Ins;% Blancs/Vot;Nuls;% Nuls/Ins;% Nuls/Vot;Exprimés;% Exp/Ins;% Exp/Vot;Score_Gauche;Score_Droite;Score_Divers
44;Loire-Atlantique;7.0;7ème circonscription;152.0;Sainte-Anne-sur-Brivet;2101.0;1002.0;47.69;1099.0;52.31;15.0;0.71;1.36;8.0;0.38;0.73;1076.0;51.21;97.91;29.56;69.53;0.91
44;Loire-Atlantique;7.0;7ème circonscription;161.0;Saint-Gildas-des-Bois;2515.0;1165.0;46.32;1350.0;53.68;26.0;1.03;1.93;12.0;0.48;0.89;1312.0;52.17;97.19;24.92;74.24;0.84
44;Loire-Atlantique;7.0;7ème circonscription;168.0;Saint-Joachim;3138.0;1579.0;50.32;1559.0;49.68;25.0;0.8;1.6;8.0;0.25;0.51;1526.0;48.63;97.88;40.9;58.85;0.25
44;Loire-Atlantique;7.0;7ème circonscription;175.0;Saint-Lyphard;3422.0;1525.0;44.56;1897.0;55.44;28.0;0.82;1.48;7.0;0.2;0.37;1862.0;54.41;98.15;25.78;73.21;1.01
44;Loire-Atlantique;7.0;7ème circonscription;183.0;Saint-Molf;1993.0;936.0;46.96;1057.0;53.04;13.0;0.65;1.23;12.0;0.6;1.14;1032.0;51.78;97.63;28.78;70.92;0.3
44;Loire-Atlantique;7.0;7ème circonscription;189.0;Sainte-Reine-de-Bretagne;1738.0;889.0;51.15;849.0;48.85;15.0;0.86;1.77;2.0;0.12;0.24;832.0;47.87;98.0;36.29;62.37;1.34
44;Loire-Atlantique;7.0;7ème circonscription;196.0;Sévérac;1159.0;572.0;49.35;587.0;50.65;13.0;1.12;2.21;3.0;0.26;0.51;571.0;49.27;97.27;30.83;68.3;0.87
44;Loire-Atlantique;7.0;7ème circonscription;211.0;La Turballe;4231.0;1893.0;44.74;2338.0;55.26;19.0;0.45;0.81;23.0;0.54;0.98;2296.0;54.27;98.2;21.34;77.92;0.74
44;Loire-Atlantique;8.0;8ème circonscription;19.0;Bouée;735.0;348.0;47.35;387.0;52.65;3.0;0.41;0.78;2.0;0.27;0.52;382.0;51.97;98.71;28.52;68.85;2.63
44;Loire-Atlantique;8.0;8ème circonscription;25.0;Campbon;2793.0;1197.0;42.86;1596.0;57.14;29.0;1.04;1.82;13.0;0.47;0.81;1554.0;55.64;97.37;33.39;63.58;3.03
44;Loire-Atlantique;8.0;8ème circonscription;33.0;La Chapelle-Launay;2260.0;1013.0;44.82;1247.0;55.18;18.0;0.8;1.44;5.0;0.22;0.4;1224.0;54.16;98.16;34.48;63.15;2.37
44;Loire-Atlantique;8.0;8ème circonscription;52.0;Donges;5288.0;2720.0;51.44;2568.0;48.56;45.0;0.85;1.75;12.0;0.23;0.47;2511.0;47.48;97.78;37.68;60.21;2.11
44;Loire-Atlantique;8.0;8ème circonscription;80.0;Lavau-sur-Loire;533.0;186.0;34.9;347.0;65.1;11.0;2.06;3.17;2.0;0.38;0.58;334.0;62.66;96.25;39.84;55.69;4.47
44;Loire-Atlantique;8.0;8ème circonscription;89.0;Malville;2424.0;1166.0;48.1;1258.0;51.9;13.0;0.54;1.03;3.0;0.12;0.24;1242.0;51.24;98.73;37.03;59.9;3.07
44;Loire-Atlantique;8.0;8ème circonscription;103.0;Montoir-de-Bretagne;4838.0;2650.0;54.77;2188.0;45.23;31.0;0.64;1.42;11.0;0.23;0.5;2146.0;44.36;98.08;39.89;57.56;2.55
44;Loire-Atlantique;8.0;8ème circonscription;137.0;Prinquiau;2335.0;1078.0;46.17;1257.0;53.83;19.0;0.81;1.51;4.0;0.17;0.32;1234.0;52.85;98.17;31.51;66.12;2.37
44;Loire-Atlantique;8.0;8ème circonscription;139.0;Quilly;926.0;489.0;52.81;437.0;47.19;8.0;0.86;1.83;9.0;0.97;2.06;420.0;45.36;96.11;37.15;61.9;0.95
44;Loire-Atlantique;8.0;8ème circonscription;176.0;Saint-Malo-de-Guersac;2591.0;1263.0;48.75;1328.0;51.25;21.0;0.81;1.58;10.0;0.39;0.75;1297.0;50.06;97.67;45.25;52.28;2.47
44;Loire-Atlantique;8.0;8ème circonscription;184.0;Saint-Nazaire;49263.0;24571.0;49.88;24692.0;50.12;230.0;0.47;0.93;89.0;0.18;0.36;24373.0;49.48;98.71;39.75;57.72;2.53
44;Loire-Atlantique;8.0;8ème circonscription;195.0;Savenay;6205.0;2970.0;47.86;3235.0;52.14;46.0;0.74;1.42;18.0;0.29;0.56;3171.0;51.1;98.02;32.32;64.81;2.87
44;Loire-Atlantique;8.0;8ème circonscription;210.0;Trignac;5410.0;2899.0;53.59;2511.0;46.41;27.0;0.5;1.08;8.0;0.15;0.32;2476.0;45.77;98.61;45.07;53.31;1.62
44;Loire-Atlantique;9.0;9ème circonscription;5.0;Chaumes-en-Retz;4618.0;2279.0;49.35;2339.0;50.65;45.0;0.97;1.92;25.0;0.54;1.07;2269.0;49.13;97.01;35.56;63.82;0.62
44;Loire-Atlantique;9.0;9ème circonscription;12.0;La Bernerie-en-Retz;2601.0;959.0;36.87;1642.0;63.13;20.0;0.77;1.22;6.0;0.23;0.37;1616.0;62.13;98.42;29.39;70.17;0.44
44;Loire-Atlantique;9.0;9ème circonscription;21.0;Villeneuve-en-Retz;3581.0;1793.0;50.07;1788.0;49.93;26.0;0.73;1.45;23.0;0.64;1.29;1739.0;48.56;97.26;32.39;66.94;0.67
44;Loire-Atlantique;9.0;9ème circonscription;38.0;Chauvé;2067.0;1042.0;50.41;1025.0;49.59;17.0;0.82;1.66;6.0;0.29;0.59;1002.0;48.48;97.76;31.24;68.17;0.59
44;Loire-Atlantique;9.0;9ème circonscription;39.0;Cheix-en-Retz;747.0;343.0;45.92;404.0;54.08;11.0;1.47;2.72;2.0;0.27;0.5;391.0;52.34;96.78;40.42;58.83;0.75
44;Loire-Atlantique;9.0;9ème circonscription;41.0;La Chevrolière;4264.0;2020.0;47.37;2244.0;52.63;30.0;0.7;1.34;9.0;0.21;0.4;2205.0;51.71;98.26;35.78;63.9;0.32
44;Loire-Atlantique;9.0;9ème circonscription;46.0;Corsept;2098.0;1086.0;51.76;1012.0;48.24;11.0;0.52;1.09;7.0;0.33;0.69;994.0;47.38;98.22;37.11;62.37;0.52
44;Loire-Atlantique;9.0;9ème circonscription;61.0;Frossay;2282.0;1090.0;47.77;1192.0;52.23;18.0;0.79;1.51;5.0;0.22;0.42;1169.0;51.23;98.07;32.6;66.8;0.6
44;Loire-Atlantique;9.0;9ème circonscription;81.0;Legé;3220.0;1626.0;50.5;1594.0;49.5;27.0;0.84;1.69;25.0;0.78;1.57;1542.0;47.89;96.74;35.16;64.01;0.83
44;Loire-Atlantique;9.0;9ème circonscription;83.0;La Limouzinière;1570.0;773.0;49.24;797.0;50.76;13.0;0.83;1.63;5.0;0.32;0.63;779.0;49.62;97.74;37.49;61.89;0.62
44;Loire-Atlantique;9.0;9ème circonscription;87.0;Machecoul-Saint-Même;5741.0;2719.0;47.36;3022.0;52.64;45.0;0.78;1.49;31.0;0.54;1.03;2946.0;51.32;97.49;35.23;64.4;0.37
44;Loire-Atlantique;9.0;9ème circonscription;90.0;La Marne;1003.0;543.0;54.14;460.0;45.86;4.0;0.4;0.87;10.0;1.0;2.17;446.0;44.47;96.96;39.92;59.86;0.22
44;Loire-Atlantique;9.0;9ème circonscription;101.0;La Montagne;4797.0;2260.0;47.11;2537.0;52.89;28.0;0.58;1.1;16.0;0.33;0.63;2493.0;51.97;98.27;51.93;47.65;0.42
44;Loire-Atlantique;9.0;9ème circonscription;106.0;Les Moutiers-en-Retz;1426.0;585.0;41.02;841.0;58.98;11.0;0.77;1.31;4.0;0.28;0.48;826.0;57.92;98.22;35.71;63.92;0.37
44;Loire-Atlantique;9.0;9ème circonscription;116.0;Paimboeuf;2012.0;964.0;47.91;1048.0;52.09;15.0;0.75;1.43;8.0;0.4;0.76;1025.0;50.94;97.81;40.5;59.13;0.37
44;Loire-Atlantique;9.0;9ème circonscription;119.0;Paulx;1313.0;606.0;46.15;707.0;53.85;13.0;0.99;1.84;4.0;0.3;0.57;690.0;52.55;97.6;35.35;63.91;0.74
44;Loire-Atlantique;9.0;9ème circonscription;120.0;Le Pellerin;3614.0;1754.0;48.53;1860.0;51.47;19.0;0.53;1.02;31.0;0.86;1.67;1810.0;50.08;97.31;44.86;54.53;0.61
44;Loire-Atlantique;9.0;9ème circonscription;126.0;La Plaine-sur-Mer;3490.0;1532.0;43.9;1958.0;56.1;34.0;0.97;1.74;8.0;0.23;0.41;1916.0;54.9;97.85;29.49;70.09;0.42
44;Loire-Atlantique;9.0;9ème circonscription;131.0;Pornic;13816.0;5561.0;40.25;8255.0;59.75;76.0;0.55;0.92;25.0;0.18;0.3;8154.0;59.02;98.78;24.14;75.51;0.35
44;Loire-Atlantique;9.0;9ème circonscription;133.0;Port-Saint-Père;2192.0;1039.0;47.4;1153.0;52.6;15.0;0.68;1.3;7.0;0.32;0.61;1131.0;51.6;98.09;36.16;63.58;0.26
44;Loire-Atlantique;9.0;9ème circonscription;136.0;Préfailles;1438.0;569.0;39.57;869.0;60.43;9.0;0.63;1.04;7.0;0.49;0.81;853.0;59.32;98.16;24.37;75.38;0.25
44;Loire-Atlantique;9.0;9ème circonscription;145.0;Rouans;2099.0;1027.0;48.93;1072.0;51.07;21.0;1.0;1.96;21.0;1.0;1.96;1030.0;49.07;96.08;36.89;62.82;0.29
44;Loire-Atlantique;9.0;9ème circonscription;154.0;Saint-Brevin-les-Pins;10766.0;4628.0;42.99;6138.0;57.01;58.0;0.54;0.94;23.0;0.21;0.37;6057.0;56.26;98.68;29.97;69.63;0.4
44;Loire-Atlantique;9.0;9ème circonscription;155.0;Saint-Colomban;2200.0;1000.0;45.45;1200.0;54.55;30.0;1.36;2.5;3.0;0.14;0.25;1167.0;53.05;97.25;35.12;64.52;0.36
44;Loire-Atlantique;9.0;9ème circonscription;156.0;Corcoué-sur-Logne;1955.0;994.0;50.84;961.0;49.16;16.0;0.82;1.66;7.0;0.36;0.73;938.0;47.98;97.61;43.82;54.81;1.37
44;Loire-Atlantique;9.0;9ème circonscription;157.0;Saint-Etienne-de-Mer-Morte;1129.0;580.0;51.37;549.0;48.63;6.0;0.53;1.09;6.0;0.53;1.09;537.0;47.56;97.81;36.68;63.14;0.18
44;Loire-Atlantique;9.0;9ème circonscription;164.0;Saint-Hilaire-de-Chaléons;1569.0;754.0;48.06;815.0;51.94;25.0;1.59;3.07;12.0;0.76;1.47;778.0;49.59;95.46;37.28;62.21;0.51
44;Loire-Atlantique;9.0;9ème circonscription;166.0;Saint-Jean-de-Boiseau;4271.0;1944.0;45.52;2327.0;54.48;41.0;0.96;1.76;34.0;0.8;1.46;2252.0;52.73;96.78;46.75;52.97;0.28
44;Loire-Atlantique;9.0;9ème circonscription;174.0;Saint-Lumine-de-Coutais;1548.0;706.0;45.61;842.0;54.39;14.0;0.9;1.66;4.0;0.26;0.48;824.0;53.23;97.86;32.64;66.99;0.37
44;Loire-Atlantique;9.0;9ème circonscription;178.0;Saint-Mars-de-Coutais;1953.0;918.0;47.0;1035.0;53.0;11.0;0.56;1.06;8.0;0.41;0.77;1016.0;52.02;98.16;41.34;58.57;0.09
44;Loire-Atlantique;9.0;9ème circonscription;182.0;Saint-Michel-Chef-Chef;4156.0;1781.0;42.85;2375.0;57.15;28.0;0.67;1.18;3.0;0.07;0.13;2344.0;56.4;98.69;25.42;74.02;0.56
44;Loire-Atlantique;9.0;9ème circonscription;186.0;Sainte-Pazanne;4569.0;1964.0;42.99;2605.0;57.01;36.0;0.79;1.38;22.0;0.48;0.84;2547.0;55.75;97.77;36.7;62.86;0.44
44;Loire-Atlantique;9.0;9ème circonscription;187.0;Saint-Père-en-Retz;3236.0;1600.0;49.44;1636.0;50.56;28.0;0.87;1.71;13.0;0.4;0.79;1595.0;49.29;97.49;30.48;68.97;0.55
44;Loire-Atlantique;9.0;9ème circonscription;188.0;Saint-Philbert-de-Grand-Lieu;6525.0;2978.0;45.64;3547.0;54.36;49.0;0.75;1.38;24.0;0.37;0.68;3474.0;53.24;97.94;40.07;59.53;0.4
44;Loire-Atlantique;9.0;9ème circonscription;192.0;Saint-Viaud;1771.0;830.0;46.87;941.0;53.13;20.0;1.13;2.13;7.0;0.4;0.74;914.0;51.61;97.13;34.13;65.65;0.22
44;Loire-Atlantique;9.0;9ème circonscription;206.0;Touvois;1118.0;513.0;45.89;605.0;54.11;6.0;0.54;0.99;3.0;0.27;0.5;596.0;53.31;98.51;39.59;59.73;0.68
44;Loire-Atlantique;9.0;9ème circonscription;220.0;Vue;1126.0;581.0;51.6;545.0;48.4;10.0;0.89;1.83;8.0;0.71;1.47;527.0;46.8;96.7;39.28;60.15;0.57
44;Loire-Atlantique;10.0;10ème circonscription;2.0;Aigrefeuille-sur-Maine;2662.0;1271.0;47.75;1391.0;52.25;20.0;0.75;1.44;6.0;0.23;0.43;1365.0;51.28;98.13;23.45;76.19;0.36
44;Loire-Atlantique;10.0;10ème circonscription;9.0;Basse-Goulaine;7331.0;2930.0;39.97;4401.0;60.03;41.0;0.56;0.93;8.0;0.11;0.18;4352.0;59.36;98.89;21.99;77.68;0.33
44;Loire-Atlantique;10.0;10ème circonscription;14.0;Le Bignon;2809.0;1253.0;44.61;1556.0;55.39;30.0;1.07;1.93;9.0;0.32;0.58;1517.0;54.0;97.49;25.56;74.35;0.09
44;Loire-Atlantique;10.0;10ème circonscription;16.0;La Boissière-du-Doré;728.0;326.0;44.78;402.0;55.22;17.0;2.34;4.23;4.0;0.55;1.0;381.0;52.34;94.78;24.4;74.54;1.06
44;Loire-Atlantique;10.0;10ème circonscription;22.0;Boussay;1985.0;1003.0;50.53;982.0;49.47;26.0;1.31;2.65;11.0;0.55;1.12;945.0;47.61;96.23;20.54;78.63;0.83
44;Loire-Atlantique;10.0;10ème circonscription;29.0;Divatte-sur-Loire;5175.0;2464.0;47.61;2711.0;52.39;39.0;0.75;1.44;25.0;0.48;0.92;2647.0;51.15;97.64;23.46;75.93;0.61
44;Loire-Atlantique;10.0;10ème circonscription;32.0;La Chapelle-Heulin;2350.0;1028.0;43.74;1322.0;56.26;16.0;0.68;1.21;7.0;0.3;0.53;1299.0;55.28;98.26;19.41;80.21;0.38
44;Loire-Atlantique;10.0;10ème circonscription;37.0;Château-Thébaud;2209.0;919.0;41.6;1290.0;58.4;25.0;1.13;1.94;4.0;0.18;0.31;1261.0;57.08;97.75;23.01;76.68;0.31
44;Loire-Atlantique;10.0;10ème circonscription;43.0;Clisson;5316.0;2327.0;43.77;2989.0;56.23;36.0;0.68;1.2;14.0;0.26;0.47;2939.0;55.29;98.33;26.21;73.46;0.33
44;Loire-Atlantique;10.0;10ème circonscription;63.0;Gétigné;2743.0;1275.0;46.48;1468.0;53.52;28.0;1.02;1.91;15.0;0.55;1.02;1425.0;51.95;97.07;23.15;76.49;0.36
44;Loire-Atlantique;10.0;10ème circonscription;64.0;Gorges;3206.0;1366.0;42.61;1840.0;57.39;18.0;0.56;0.98;21.0;0.66;1.14;1801.0;56.18;97.88;21.81;77.63;0.56
44;Loire-Atlantique;10.0;10ème circonscription;70.0;La Haie-Fouassière;3571.0;1578.0;44.19;1993.0;55.81;23.0;0.64;1.15;14.0;0.39;0.7;1956.0;54.77;98.14;30.11;69.03;0.86
44;Loire-Atlantique;10.0;10ème circonscription;71.0;Haute-Goulaine;4654.0;1948.0;41.86;2706.0;58.14;39.0;0.84;1.44;13.0;0.28;0.48;2654.0;57.03;98.08;19.86;79.61;0.53
44;Loire-Atlantique;10.0;10ème circonscription;79.0;Le Landreau;2178.0;1092.0;50.14;1086.0;49.86;17.0;0.78;1.57;8.0;0.37;0.74;1061.0;48.71;97.7;23.1;76.35;0.55
44;Loire-Atlantique;10.0;10ème circonscription;84.0;Le Loroux-Bottereau;5734.0;2688.0;46.88;3046.0;53.12;50.0;0.87;1.64;22.0;0.38;0.72;2974.0;51.87;97.64;24.07;75.22;0.71
44;Loire-Atlantique;10.0;10ème circonscription;88.0;Maisdon-sur-Sèvre;2134.0;1029.0;48.22;1105.0;51.78;14.0;0.66;1.27;7.0;0.33;0.63;1084.0;50.8;98.1;28.68;70.68;0.64
44;Loire-Atlantique;10.0;10ème circonscription;100.0;Monnières;1621.0;711.0;43.86;910.0;56.14;11.0;0.68;1.21;6.0;0.37;0.66;893.0;55.09;98.13;25.2;74.13;0.67
44;Loire-Atlantique;10.0;10ème circonscription;102.0;Montbert;2254.0;996.0;44.19;1258.0;55.81;12.0;0.53;0.95;14.0;0.62;1.11;1232.0;54.66;97.93;24.11;75.32;0.57
44;Loire-Atlantique;10.0;10ème circonscription;108.0;Mouzillon;1986.0;922.0;46.42;1064.0;53.58;18.0;0.91;1.69;6.0;0.3;0.56;1040.0;52.37;97.74;26.35;73.47;0.18
44;Loire-Atlantique;10.0;10ème circonscription;117.0;Le Pallet;2263.0;950.0;41.98;1313.0;58.02;24.0;1.06;1.83;13.0;0.57;0.99;1276.0;56.39;97.18;30.33;69.36;0.31
44;Loire-Atlantique;10.0;10ème circonscription;127.0;La Planche;1888.0;940.0;49.79;948.0;50.21;21.0;1.11;2.22;19.0;1.01;2.0;908.0;48.09;95.78;18.06;81.48;0.46
44;Loire-Atlantique;10.0;10ème circonscription;140.0;La Regrippière;1099.0;543.0;49.41;556.0;50.59;20.0;1.82;3.6;5.0;0.45;0.9;531.0;48.32;95.5;23.16;75.51;1.33
44;Loire-Atlantique;10.0;10ème circonscription;141.0;La Remaudière;788.0;373.0;47.34;415.0;52.66;15.0;1.9;3.61;1.0;0.13;0.24;399.0;50.63;96.14;23.81;75.68;0.51
44;Loire-Atlantique;10.0;10ème circonscription;142.0;Remouillé;1331.0;600.0;45.08;731.0;54.92;18.0;1.35;2.46;4.0;0.3;0.55;709.0;53.27;96.99;21.58;77.99;0.43
44;Loire-Atlantique;10.0;10ème circonscription;159.0;Saint-Fiacre-sur-Maine;964.0;403.0;41.8;561.0;58.2;11.0;1.14;1.96;2.0;0.21;0.36;548.0;56.85;97.68;25.36;73.73;0.91
44;Loire-Atlantique;10.0;10ème circonscription;165.0;Saint-Hilaire-de-Clisson;1668.0;793.0;47.54;875.0;52.46;8.0;0.48;0.91;8.0;0.48;0.91;859.0;51.5;98.17;25.03;74.15;0.82
44;Loire-Atlantique;10.0;10ème circonscription;169.0;Saint-Julien-de-Concelles;5347.0;2532.0;47.35;2815.0;52.65;29.0;0.54;1.03;13.0;0.24;0.46;2773.0;51.86;98.51;24.87;74.23;0.9
44;Loire-Atlantique;10.0;10ème circonscription;173.0;Saint-Lumine-de-Clisson;1472.0;687.0;46.67;785.0;53.33;14.0;0.95;1.78;8.0;0.54;1.02;763.0;51.83;97.2;25.67;73.39;0.94
44;Loire-Atlantique;10.0;10ème circonscription;198.0;Les Sorinières;6261.0;2694.0;43.03;3567.0;56.97;57.0;0.91;1.6;17.0;0.27;0.48;3493.0;55.79;97.93;25.34;74.07;0.59
44;Loire-Atlantique;10.0;10ème circonscription;212.0;Vallet;6508.0;2916.0;44.81;3592.0;55.19;56.0;0.86;1.56;24.0;0.37;0.67;3512.0;53.96;97.77;19.8;79.97;0.23
44;Loire-Atlantique;10.0;10ème circonscription;215.0;Vertou;18797.0;7776.0;41.37;11021.0;58.63;114.0;0.61;1.03;51.0;0.27;0.46;10856.0;57.75;98.5;23.46;76.17;0.37
44;Loire-Atlantique;10.0;10ème circonscription;216.0;Vieillevigne;3027.0;1469.0;48.53;1558.0;51.47;32.0;1.06;2.05;18.0;0.59;1.16;1508.0;49.82;96.79;20.43;79.1;0.47
44;Loire-Atlantique;10.0;10ème circonscription;223.0;Geneston;2670.0;1385.0;51.87;1285.0;48.13;18.0;0.67;1.4;19.0;0.71;1.48;1248.0;46.74;97.12;21.07;78.52;0.41
56;Morbihan;1.0;1ère circonscription;2.0;Ambon;1587.0;758.0;47.76;829.0;52.24;17.0;1.07;2.05;4.0;0.25;0.48;808.0;50.91;97.47;23.89;74.75;1.36
56;Morbihan;1.0;1ère circonscription;3.0;Arradon;4676.0;1749.0;37.4;2927.0;62.6;24.0;0.51;0.82;11.0;0.24;0.38;2892.0;61.85;98.8;15.22;83.44;1.34
56;Morbihan;1.0;1ère circonscription;4.0;Arzal;1199.0;578.0;48.21;621.0;51.79;17.0;1.42;2.74;3.0;0.25;0.48;601.0;50.13;96.78;22.62;76.88;0.5
56;Morbihan;1.0;1ère circonscription;5.0;Arzon;2136.0;832.0;38.95;1304.0;61.05;15.0;0.7;1.15;6.0;0.28;0.46;1283.0;60.07;98.39;10.68;87.38;1.94
56;Morbihan;1.0;1ère circonscription;8.0;Baden;4079.0;1763.0;43.22;2316.0;56.78;25.0;0.61;1.08;13.0;0.32;0.56;2278.0;55.85;98.36;15.15;83.5;1.35
56;Morbihan;1.0;1ère circonscription;18.0;Billiers;712.0;272.0;38.2;440.0;61.8;6.0;0.84;1.36;0.0;0.0;0.0;434.0;60.96;98.64;25.57;70.96;3.47
56;Morbihan;1.0;1ère circonscription;52.0;Damgan;1863.0;696.0;37.36;1167.0;62.64;15.0;0.81;1.29;0.0;0.0;0.0;1152.0;61.84;98.71;14.06;84.02;1.92
56;Morbihan;1.0;1ère circonscription;77.0;Le Guerno;687.0;356.0;51.82;331.0;48.18;8.0;1.16;2.42;1.0;0.15;0.3;322.0;46.87;97.28;18.95;79.8;1.25
56;Morbihan;1.0;1ère circonscription;84.0;Le Hézo;678.0;295.0;43.51;383.0;56.49;7.0;1.03;1.83;3.0;0.44;0.78;373.0;55.01;97.39;18.5;79.89;1.61
56;Morbihan;1.0;1ère circonscription;87.0;Ile-aux-Moines;672.0;248.0;36.9;424.0;63.1;3.0;0.45;0.71;1.0;0.15;0.24;420.0;62.5;99.06;9.06;89.76;1.18
56;Morbihan;1.0;1ère circonscription;88.0;Ile-d'Arz;285.0;63.0;22.11;222.0;77.89;6.0;2.11;2.7;2.0;0.7;0.9;214.0;75.09;96.4;14.49;84.58;0.93
56;Morbihan;1.0;1ère circonscription;106.0;Larmor-Baden;878.0;295.0;33.6;583.0;66.4;7.0;0.8;1.2;1.0;0.11;0.17;575.0;65.49;98.63;15.48;83.47;1.05
56;Morbihan;1.0;1ère circonscription;143.0;Muzillac;3976.0;1720.0;43.26;2256.0;56.74;38.0;0.96;1.68;18.0;0.45;0.8;2200.0;55.33;97.52;16.69;81.82;1.49
56;Morbihan;1.0;1ère circonscription;149.0;Noyal-Muzillac;1965.0;869.0;44.22;1096.0;55.78;0.0;0.0;0.0;28.0;1.42;2.55;1068.0;54.35;97.45;16.76;81.83;1.41
56;Morbihan;1.0;1ère circonscription;164.0;Ploeren;5182.0;2483.0;47.92;2699.0;52.08;39.0;0.75;1.44;9.0;0.17;0.33;2651.0;51.16;98.22;15.57;83.18;1.25
56;Morbihan;1.0;1ère circonscription;205.0;Saint-Armel;842.0;324.0;38.48;518.0;61.52;9.0;1.07;1.74;3.0;0.36;0.58;506.0;60.1;97.68;18.38;81.24;0.38
56;Morbihan;1.0;1ère circonscription;206.0;Saint-Avé;8728.0;3900.0;44.68;4828.0;55.32;58.0;0.66;1.2;25.0;0.29;0.52;4745.0;54.37;98.28;13.85;84.57;1.58
56;Morbihan;1.0;1ère circonscription;214.0;Saint-Gildas-de-Rhuys;1849.0;721.0;38.99;1128.0;61.01;19.0;1.03;1.68;1.0;0.05;0.09;1108.0;59.92;98.23;11.73;85.55;2.72
56;Morbihan;1.0;1ère circonscription;240.0;Sarzeau;7215.0;2781.0;38.54;4434.0;61.46;46.0;0.64;1.04;24.0;0.33;0.54;4364.0;60.49;98.42;12.58;85.65;1.77
56;Morbihan;1.0;1ère circonscription;243.0;Séné;7449.0;3175.0;42.62;4274.0;57.38;63.0;0.85;1.47;13.0;0.17;0.3;4198.0;56.36;98.22;17.22;81.37;1.41
56;Morbihan;1.0;1ère circonscription;248.0;Surzur;3425.0;1598.0;46.66;1827.0;53.34;26.0;0.76;1.42;19.0;0.55;1.04;1782.0;52.03;97.54;14.42;83.45;2.13
56;Morbihan;1.0;1ère circonscription;251.0;Theix-Noyalo;6476.0;2949.0;45.54;3527.0;54.46;128.0;1.98;3.63;0.0;0.0;0.0;3399.0;52.49;96.37;14.91;83.63;1.46
56;Morbihan;1.0;1ère circonscription;252.0;Le Tour-du-Parc;1101.0;414.0;37.6;687.0;62.4;8.0;0.73;1.16;1.0;0.09;0.15;678.0;61.58;98.69;15.93;82.88;1.19
56;Morbihan;1.0;1ère circonscription;259.0;La Trinité-Surzur;1088.0;594.0;54.6;494.0;45.4;12.0;1.1;2.43;3.0;0.28;0.61;479.0;44.03;96.96;16.91;81.62;1.47
56;Morbihan;1.0;1ère circonscription;260.0;Vannes;36646.0;16542.0;45.14;20104.0;54.86;187.0;0.51;0.93;73.0;0.2;0.36;19844.0;54.15;98.71;16.33;81.91;1.76
56;Morbihan;2.0;2ème circonscription;7.0;Auray;9314.0;4411.0;47.36;4903.0;52.64;70.0;0.75;1.43;33.0;0.35;0.67;4800.0;51.54;97.9;28.99;40.39;30.62
56;Morbihan;2.0;2ème circonscription;9.0;Bangor;874.0;385.0;44.05;489.0;55.95;18.0;2.06;3.68;2.0;0.23;0.41;469.0;53.66;95.91;31.99;33.05;34.96
56;Morbihan;2.0;2ème circonscription;13.0;Belz;3035.0;1387.0;45.7;1648.0;54.3;34.0;1.12;2.06;14.0;0.46;0.85;1600.0;52.72;97.09;28.56;41.51;29.93
56;Morbihan;2.0;2ème circonscription;23.0;Brech;5177.0;2215.0;42.79;2962.0;57.21;74.0;1.43;2.5;32.0;0.62;1.08;2856.0;55.17;96.42;28.92;41.05;30.03
56;Morbihan;2.0;2ème circonscription;31.0;Camors;2322.0;1120.0;48.23;1202.0;51.77;40.0;1.72;3.33;16.0;0.69;1.33;1146.0;49.35;95.34;32.72;39.35;27.93
56;Morbihan;2.0;2ème circonscription;34.0;Carnac;4210.0;1836.0;43.61;2374.0;56.39;55.0;1.31;2.32;20.0;0.48;0.84;2299.0;54.61;96.84;16.4;51.41;32.19
56;Morbihan;2.0;2ème circonscription;46.0;Crach;2844.0;1133.0;39.84;1711.0;60.16;23.0;0.81;1.34;13.0;0.46;0.76;1675.0;58.9;97.9;19.64;51.46;28.9
56;Morbihan;2.0;2ème circonscription;54.0;Erdeven;3195.0;1553.0;48.61;1642.0;51.39;22.0;0.69;1.34;10.0;0.31;0.61;1610.0;50.39;98.05;21.87;46.03;32.1
56;Morbihan;2.0;2ème circonscription;55.0;Etel;1858.0;830.0;44.67;1028.0;55.33;1.0;0.05;0.1;27.0;1.45;2.63;1000.0;53.82;97.28;25.3;42.5;32.2
56;Morbihan;2.0;2ème circonscription;62.0;Gâvres;615.0;240.0;39.02;375.0;60.98;6.0;0.98;1.6;8.0;1.3;2.13;361.0;58.7;96.27;36.56;36.01;27.43
56;Morbihan;2.0;2ème circonscription;85.0;Hoedic;126.0;47.0;37.3;79.0;62.7;2.0;1.59;2.53;2.0;1.59;2.53;75.0;59.52;94.94;14.66;69.33;16.01
56;Morbihan;2.0;2ème circonscription;86.0;Ile- d'Houat;274.0;127.0;46.35;147.0;53.65;5.0;1.82;3.4;0.0;0.0;0.0;142.0;51.82;96.6;34.5;38.73;26.77
56;Morbihan;2.0;2ème circonscription;94.0;Kervignac;4778.0;2061.0;43.14;2717.0;56.86;70.0;1.47;2.58;26.0;0.54;0.96;2621.0;54.86;96.47;27.74;39.53;32.73
56;Morbihan;2.0;2ème circonscription;96.0;Landaul;1819.0;902.0;49.59;917.0;50.41;11.0;0.6;1.2;11.0;0.6;1.2;895.0;49.2;97.6;31.72;42.01;26.27
