Code département;Libellé département;Code de la circonscription;Libellé de la circonscription;Code de la commune;Libellé commune;Inscrits;Abstentions;% Abs/Ins;Votants;% Vot/Ins;Blancs;% Blancs/Ins;% Blancs/Vot;Nuls;% Nuls/Ins;% Nuls/Vot;Exprimés;% Exp/Ins;% Exp/Vot;Score_Gauche;Score_Droite;Score_Divers
22;Côtes-d'Armor;01;1ère circonscription;011;Boqueho;771.0;363.0;47.08;408.0;52.92;8.0;1.04;1.96;6.0;0.78;1.47;394.0;51.1;96.57;46.2;53.81;0.0
22;Côtes-d'Armor;01;1ère circonscription;045;Cohiniac;300.0;138.0;46.0;162.0;54.0;6.0;2.0;3.7;2.0;0.67;1.23;154.0;51.33;95.06;38.96;61.04;0.0
22;Côtes-d'Armor;01;1ère circonscription;081;Hillion;3531.0;1457.0;41.26;2074.0;58.74;25.0;0.71;1.21;14.0;0.4;0.68;2035.0;57.63;98.12;32.63;67.38;0.0
22;Côtes-d'Armor;01;1ère circonscription;106;Langueux;6129.0;2857.0;46.61;3272.0;53.39;53.0;0.86;1.62;27.0;0.44;0.83;3192.0;52.08;97.56;37.08;62.91;0.01
22;Côtes-d'Armor;01;1ère circonscription;144;La Méaugon;985.0;486.0;49.34;499.0;50.66;8.0;0.81;1.6;6.0;0.61;1.2;485.0;49.24;97.19;41.65;58.36;0.0
22;Côtes-d'Armor;01;1ère circonscription;176;Plédran;5244.0;2481.0;47.31;2763.0;52.69;23.0;0.44;0.83;17.0;0.32;0.62;2723.0;51.93;98.55;27.54;72.46;0.0
22;Côtes-d'Armor;01;1ère circonscription;182;Plélo;2426.0;1115.0;45.96;1311.0;54.04;27.0;1.11;2.06;12.0;0.49;0.92;1272.0;52.43;97.03;38.37;61.64;0.0
22;Côtes-d'Armor;01;1ère circonscription;187;Plérin;10997.0;4618.0;41.99;6379.0;58.01;87.0;0.79;1.36;40.0;0.36;0.63;6252.0;56.85;98.01;39.95;60.04;0.01
22;Côtes-d'Armor;01;1ère circonscription;188;Plerneuf;791.0;327.0;41.34;464.0;58.66;9.0;1.14;1.94;7.0;0.88;1.51;448.0;56.64;96.55;38.84;61.16;0.0
22;Côtes-d'Armor;01;1ère circonscription;206;Châtelaudren-Plouagat;635.0;314.0;49.45;321.0;50.55;3.0;0.47;0.93;2.0;0.31;0.62;316.0;49.76;98.44;44.62;55.38;0.0
22;Côtes-d'Armor;01;1ère circonscription;215;Ploufragan;8499.0;4079.0;47.99;4420.0;52.01;54.0;0.64;1.22;40.0;0.47;0.9;4326.0;50.9;97.87;43.08;56.91;0.01
22;Côtes-d'Armor;01;1ère circonscription;234;Plouvara;842.0;396.0;47.03;446.0;52.97;12.0;1.43;2.69;5.0;0.59;1.12;429.0;50.95;96.19;39.62;60.37;0.01
22;Côtes-d'Armor;01;1ère circonscription;251;Pordic;6211.0;2660.0;42.83;3551.0;57.17;59.0;0.95;1.66;20.0;0.32;0.56;3472.0;55.9;97.78;37.47;62.53;0.0
22;Côtes-d'Armor;01;1ère circonscription;278;Saint-Brieuc;29391.0;14756.0;50.21;14635.0;49.79;186.0;0.63;1.27;97.0;0.33;0.66;14352.0;48.83;98.07;46.3;53.7;0.0
22;Côtes-d'Armor;01;1ère circonscription;287;Saint-Donan;1205.0;568.0;47.14;637.0;52.86;15.0;1.24;2.35;7.0;0.58;1.1;615.0;51.04;96.55;37.41;62.6;0.0
22;Côtes-d'Armor;01;1ère circonscription;307;Saint-Julien;1570.0;734.0;46.75;836.0;53.25;19.0;1.21;2.27;9.0;0.57;1.08;808.0;51.46;96.65;36.76;63.26;0.0
22;Côtes-d'Armor;01;1ère circonscription;356;Trégomeur;744.0;309.0;41.53;435.0;58.47;12.0;1.61;2.76;3.0;0.4;0.69;420.0;56.45;96.55;36.44;63.58;0.0
22;Côtes-d'Armor;01;1ère circonscription;360;Trégueux;6370.0;3021.0;47.43;3349.0;52.57;136.0;2.14;4.06;0.0;0.0;0.0;3213.0;50.44;95.94;40.58;59.41;0.01
22;Côtes-d'Armor;01;1ère circonscription;372;Trémuson;1591.0;754.0;47.39;837.0;52.61;22.0;1.38;2.63;5.0;0.31;0.6;810.0;50.91;96.77;39.26;60.73;0.01
22;Côtes-d'Armor;01;1ère circonscription;389;Yffiniac;3678.0;1718.0;46.71;1960.0;53.29;31.0;0.84;1.58;14.0;0.38;0.71;1915.0;52.07;97.7;36.91;63.08;0.01
22;Côtes-d'Armor;02;2ème circonscription;003;Aucaleuc;739.0;337.0;45.6;402.0;54.4;7.0;0.95;1.74;3.0;0.41;0.75;392.0;53.04;97.51;36.99;62.0;1.01
22;Côtes-d'Armor;02;2ème circonscription;008;Bobital;963.0;425.0;44.13;538.0;55.87;7.0;0.73;1.3;3.0;0.31;0.56;528.0;54.83;98.14;30.69;69.12;0.19
22;Côtes-d'Armor;02;2ème circonscription;012;La Bouillie;655.0;295.0;45.04;360.0;54.96;5.0;0.76;1.39;3.0;0.46;0.83;352.0;53.74;97.78;18.18;81.81;0.01
22;Côtes-d'Armor;02;2ème circonscription;014;Bourseul;866.0;372.0;42.96;494.0;57.04;3.0;0.35;0.61;1.0;0.12;0.2;490.0;56.58;99.19;22.24;77.56;0.2
22;Côtes-d'Armor;02;2ème circonscription;020;Broons;2105.0;975.0;46.32;1130.0;53.68;14.0;0.67;1.24;10.0;0.48;0.88;1106.0;52.54;97.88;21.32;78.31;0.37
22;Côtes-d'Armor;02;2ème circonscription;021;Brusvily;881.0;398.0;45.18;483.0;54.82;2.0;0.23;0.41;2.0;0.23;0.41;479.0;54.37;99.17;33.83;65.98;0.19
22;Côtes-d'Armor;02;2ème circonscription;026;Calorguen;587.0;282.0;48.04;305.0;51.96;5.0;0.85;1.64;1.0;0.17;0.33;299.0;50.94;98.03;36.12;62.88;1.0
22;Côtes-d'Armor;02;2ème circonscription;032;Caulnes;1865.0;907.0;48.63;958.0;51.37;9.0;0.48;0.94;13.0;0.7;1.36;936.0;50.19;97.7;24.15;74.89;0.96
22;Côtes-d'Armor;02;2ème circonscription;035;Les Champs-Géraux;835.0;370.0;44.31;465.0;55.69;6.0;0.72;1.29;2.0;0.24;0.43;457.0;54.73;98.28;32.82;66.09;1.09
22;Côtes-d'Armor;02;2ème circonscription;036;La Chapelle-Blanche;162.0;62.0;38.27;100.0;61.73;1.0;0.62;1.0;1.0;0.62;1.0;98.0;60.49;98.0;21.43;75.51;3.06
22;Côtes-d'Armor;02;2ème circonscription;048;Corseul;1802.0;900.0;49.94;902.0;50.06;11.0;0.61;1.22;7.0;0.39;0.78;884.0;49.06;98.0;30.2;69.23;0.57
22;Côtes-d'Armor;02;2ème circonscription;049;Créhen;1360.0;608.0;44.71;752.0;55.29;8.0;0.59;1.06;4.0;0.29;0.53;740.0;54.41;98.4;19.06;80.95;0.0
22;Côtes-d'Armor;02;2ème circonscription;050;Dinan;10687.0;4833.0;45.22;5854.0;54.78;85.0;0.8;1.45;30.0;0.28;0.51;5739.0;53.7;98.04;34.41;64.86;0.73
22;Côtes-d'Armor;02;2ème circonscription;053;Eréac;492.0;222.0;45.12;270.0;54.88;2.0;0.41;0.74;0.0;0.0;0.0;268.0;54.47;99.26;19.78;79.85;0.37
22;Côtes-d'Armor;02;2ème circonscription;054;Erquy;3570.0;1496.0;41.9;2074.0;58.1;37.0;1.04;1.78;17.0;0.48;0.82;2020.0;56.58;97.4;25.25;73.17;1.58
22;Côtes-d'Armor;02;2ème circonscription;056;Evran;1344.0;631.0;46.95;713.0;53.05;4.0;0.3;0.56;6.0;0.45;0.84;703.0;52.31;98.6;37.27;62.44;0.29
22;Côtes-d'Armor;02;2ème circonscription;069;Guenroc;182.0;70.0;38.46;112.0;61.54;0.0;0.0;0.0;1.0;0.55;0.89;111.0;60.99;99.11;32.43;67.56;0.01
22;Côtes-d'Armor;02;2ème circonscription;071;Guitté;484.0;210.0;43.39;274.0;56.61;1.0;0.21;0.36;3.0;0.62;1.09;270.0;55.79;98.54;29.26;70.74;0.0
22;Côtes-d'Armor;02;2ème circonscription;076;Hénanbihen;1171.0;512.0;43.72;659.0;56.28;7.0;0.6;1.06;6.0;0.51;0.91;646.0;55.17;98.03;21.67;77.86;0.47
22;Côtes-d'Armor;02;2ème circonscription;077;Hénansal;961.0;476.0;49.53;485.0;50.47;5.0;0.52;1.03;6.0;0.62;1.24;474.0;49.32;97.73;24.67;74.26;1.07
22;Côtes-d'Armor;02;2ème circonscription;082;Le Hinglé;693.0;290.0;41.85;403.0;58.15;5.0;0.72;1.24;4.0;0.58;0.99;394.0;56.85;97.77;35.78;63.2;1.02
22;Côtes-d'Armor;02;2ème circonscription;093;Lamballe-Armor;1813.0;835.0;46.06;978.0;53.94;23.0;1.27;2.35;12.0;0.66;1.23;943.0;52.01;96.42;30.76;67.34;1.9
22;Côtes-d'Armor;02;2ème circonscription;094;Lancieux;1631.0;597.0;36.6;1034.0;63.4;14.0;0.86;1.35;2.0;0.12;0.19;1018.0;62.42;98.45;26.92;71.91;1.17
22;Côtes-d'Armor;02;2ème circonscription;096;Landébia;364.0;160.0;43.96;204.0;56.04;3.0;0.82;1.47;0.0;0.0;0.0;201.0;55.22;98.53;19.91;78.61;1.48
22;Côtes-d'Armor;02;2ème circonscription;097;La Landec;484.0;171.0;35.33;313.0;64.67;7.0;1.45;2.24;0.0;0.0;0.0;306.0;63.22;97.76;22.22;77.12;0.66
22;Côtes-d'Armor;02;2ème circonscription;103;Langrolay-sur-Rance;819.0;304.0;37.12;515.0;62.88;10.0;1.22;1.94;2.0;0.24;0.39;503.0;61.42;97.67;43.14;56.07;0.79
22;Côtes-d'Armor;02;2ème circonscription;104;Languédias;404.0;176.0;43.56;228.0;56.44;3.0;0.74;1.32;3.0;0.74;1.32;222.0;54.95;97.37;45.04;54.95;0.01
22;Côtes-d'Armor;02;2ème circonscription;105;Languenan;898.0;412.0;45.88;486.0;54.12;5.0;0.56;1.03;1.0;0.11;0.21;480.0;53.45;98.77;25.42;74.18;0.4
22;Côtes-d'Armor;02;2ème circonscription;114;Lanrelas;657.0;281.0;42.77;376.0;57.23;7.0;1.07;1.86;1.0;0.15;0.27;368.0;56.01;97.87;17.39;82.61;0.0
22;Côtes-d'Armor;02;2ème circonscription;118;Lanvallay;3374.0;1314.0;38.94;2060.0;61.06;24.0;0.71;1.17;14.0;0.41;0.68;2022.0;59.93;98.16;38.37;61.03;0.6
22;Côtes-d'Armor;02;2ème circonscription;143;Matignon;1458.0;589.0;40.4;869.0;59.6;17.0;1.17;1.96;6.0;0.41;0.69;846.0;58.02;97.35;24.82;74.58;0.6
22;Côtes-d'Armor;02;2ème circonscription;145;Mégrit;600.0;280.0;46.67;320.0;53.33;5.0;0.83;1.56;2.0;0.33;0.63;313.0;52.17;97.81;26.84;71.88;1.28
22;Côtes-d'Armor;02;2ème circonscription;172;Plancoët;2386.0;1193.0;50.0;1193.0;50.0;12.0;0.5;1.01;10.0;0.42;0.84;1171.0;49.08;98.16;23.57;75.23;1.2
22;Côtes-d'Armor;02;2ème circonscription;174;Pléboulle;622.0;286.0;45.98;336.0;54.02;8.0;1.29;2.38;1.0;0.16;0.3;327.0;52.57;97.32;23.56;75.53;0.91
22;Côtes-d'Armor;02;2ème circonscription;179;Fréhel;1543.0;657.0;42.58;886.0;57.42;8.0;0.52;0.9;4.0;0.26;0.45;874.0;56.64;98.65;33.08;65.68;1.24
22;Côtes-d'Armor;02;2ème circonscription;180;Plélan-le-Petit;1493.0;664.0;44.47;829.0;55.53;8.0;0.54;0.97;6.0;0.4;0.72;815.0;54.59;98.31;28.83;70.67;0.5
22;Côtes-d'Armor;02;2ème circonscription;186;Pléneuf-Val-André;4205.0;1675.0;39.83;2530.0;60.17;29.0;0.69;1.15;8.0;0.19;0.32;2493.0;59.29;98.54;25.98;71.75;2.27
22;Côtes-d'Armor;02;2ème circonscription;190;Pleslin-Trigavou;3132.0;1503.0;47.99;1629.0;52.01;26.0;0.83;1.6;21.0;0.67;1.29;1582.0;50.51;97.11;34.58;64.98;0.44
22;Côtes-d'Armor;02;2ème circonscription;197;Pleudihen-sur-Rance;2355.0;946.0;40.17;1409.0;59.83;12.0;0.51;0.85;8.0;0.34;0.57;1389.0;58.98;98.58;34.85;64.09;1.06
22;Côtes-d'Armor;02;2ème circonscription;200;Pléven;459.0;183.0;39.87;276.0;60.13;9.0;1.96;3.26;4.0;0.87;1.45;263.0;57.3;95.29;20.91;78.7;0.39
22;Côtes-d'Armor;02;2ème circonscription;201;Plévenon;751.0;325.0;43.28;426.0;56.72;4.0;0.53;0.94;4.0;0.53;0.94;418.0;55.66;98.12;34.45;64.36;1.19
22;Côtes-d'Armor;02;2ème circonscription;205;Plorec-sur-Arguenon;347.0;98.0;28.24;249.0;71.76;3.0;0.86;1.2;0.0;0.0;0.0;246.0;70.89;98.8;15.04;84.56;0.4
22;Côtes-d'Armor;02;2ème circonscription;208;Plouasne;1304.0;622.0;47.7;682.0;52.3;10.0;0.77;1.47;3.0;0.23;0.44;669.0;51.3;98.09;34.68;64.73;0.59
22;Côtes-d'Armor;02;2ème circonscription;209;Beaussais-sur-Mer;3288.0;1502.0;45.68;1786.0;54.32;22.0;0.67;1.23;19.0;0.58;1.06;1745.0;53.07;97.7;27.11;71.87;1.02
22;Côtes-d'Armor;02;2ème circonscription;213;Plouër-sur-Rance;2931.0;1288.0;43.94;1643.0;56.06;22.0;0.75;1.34;11.0;0.38;0.67;1610.0;54.93;97.99;43.24;55.97;0.79
22;Côtes-d'Armor;02;2ème circonscription;237;Pluduno;1835.0;772.0;42.07;1063.0;57.93;10.0;0.54;0.94;11.0;0.6;1.03;1042.0;56.78;98.02;20.83;78.5;0.67
22;Côtes-d'Armor;02;2ème circonscription;239;Plumaudan;962.0;438.0;45.53;524.0;54.47;10.0;1.04;1.91;2.0;0.21;0.38;512.0;53.22;97.71;33.01;65.43;1.56
22;Côtes-d'Armor;02;2ème circonscription;240;Plumaugat;862.0;383.0;44.43;479.0;55.57;7.0;0.81;1.46;2.0;0.23;0.42;470.0;54.52;98.12;27.24;72.33;0.43
22;Côtes-d'Armor;02;2ème circonscription;242;Plurien;1377.0;630.0;45.75;747.0;54.25;9.0;0.65;1.2;5.0;0.36;0.67;733.0;53.23;98.13;27.27;70.92;1.81
22;Côtes-d'Armor;02;2ème circonscription;259;Quévert;3126.0;1428.0;45.68;1698.0;54.32;19.0;0.61;1.12;10.0;0.32;0.59;1669.0;53.39;98.29;31.16;68.25;0.59
22;Côtes-d'Armor;02;2ème circonscription;263;Le Quiou;291.0;138.0;47.42;153.0;52.58;2.0;0.69;1.31;1.0;0.34;0.65;150.0;51.55;98.04;36.67;62.67;0.66
22;Côtes-d'Armor;02;2ème circonscription;267;Rouillac;272.0;130.0;47.79;142.0;52.21;0.0;0.0;0.0;0.0;0.0;0.0;142.0;52.21;100.0;23.93;76.06;0.01
22;Côtes-d'Armor;02;2ème circonscription;268;Ruca;497.0;236.0;47.48;261.0;52.52;2.0;0.4;0.77;2.0;0.4;0.77;257.0;51.71;98.47;35.8;63.43;0.77
22;Côtes-d'Armor;02;2ème circonscription;273;Saint-Alban;1901.0;851.0;44.77;1050.0;55.23;21.0;1.1;2.0;7.0;0.37;0.67;1022.0;53.76;97.33;26.41;70.94;2.65
22;Côtes-d'Armor;02;2ème circonscription;274;Saint-André-des-Eaux;260.0;97.0;37.31;163.0;62.69;1.0;0.38;0.61;1.0;0.38;0.61;161.0;61.92;98.77;45.34;54.66;0.0
22;Côtes-d'Armor;02;2ème circonscription;280;Saint-Carné;898.0;389.0;43.32;509.0;56.68;9.0;1.0;1.77;5.0;0.56;0.98;495.0;55.12;97.25;32.93;65.66;1.41
22;Côtes-d'Armor;02;2ème circonscription;282;Saint-Cast-le-Guildo;3524.0;1471.0;41.74;2053.0;58.26;25.0;0.71;1.22;5.0;0.14;0.24;2023.0;57.41;98.54;23.68;75.92;0.4
22;Côtes-d'Armor;02;2ème circonscription;286;Saint-Denoual;357.0;157.0;43.98;200.0;56.02;9.0;2.52;4.5;3.0;0.84;1.5;188.0;52.66;94.0;19.68;79.78;0.54
22;Côtes-d'Armor;02;2ème circonscription;299;Saint-Hélen;1150.0;550.0;47.83;600.0;52.17;11.0;0.96;1.83;6.0;0.52;1.0;583.0;50.7;97.17;36.54;63.29;0.17
22;Côtes-d'Armor;02;2ème circonscription;302;Saint-Jacut-de-la-Mer;1005.0;349.0;34.73;656.0;65.27;6.0;0.6;0.91;5.0;0.5;0.76;645.0;64.18;98.32;26.99;71.79;1.22
22;Côtes-d'Armor;02;2ème circonscription;305;Saint-Jouan-de-l'Isle;316.0;152.0;48.1;164.0;51.9;4.0;1.27;2.44;0.0;0.0;0.0;160.0;50.63;97.56;16.26;81.26;2.48
22;Côtes-d'Armor;02;2ème circonscription;306;Saint-Judoce;460.0;198.0;43.04;262.0;56.96;3.0;0.65;1.15;1.0;0.22;0.38;258.0;56.09;98.47;27.13;72.88;0.0
22;Côtes-d'Armor;02;2ème circonscription;308;Saint-Juvat;520.0;220.0;42.31;300.0;57.69;4.0;0.77;1.33;3.0;0.58;1.0;293.0;56.35;97.67;36.52;62.8;0.68
22;Côtes-d'Armor;02;2ème circonscription;311;Saint-Lormel;701.0;280.0;39.94;421.0;60.06;5.0;0.71;1.19;1.0;0.14;0.24;415.0;59.2;98.57;26.02;73.25;0.73
22;Côtes-d'Armor;02;2ème circonscription;312;Saint-Maden;199.0;85.0;42.71;114.0;57.29;3.0;1.51;2.63;0.0;0.0;0.0;111.0;55.78;97.37;42.34;53.16;4.5
22;Côtes-d'Armor;02;2ème circonscription;315;Saint-Maudez;241.0;100.0;41.49;141.0;58.51;3.0;1.24;2.13;0.0;0.0;0.0;138.0;57.26;97.87;36.96;63.04;0.0
22;Côtes-d'Armor;02;2ème circonscription;317;Saint-Méloir-des-Bois;206.0;60.0;29.13;146.0;70.87;1.0;0.49;0.68;1.0;0.49;0.68;144.0;69.9;98.63;22.22;77.77;0.01
22;Côtes-d'Armor;02;2ème circonscription;318;Saint-Michel-de-Plélan;269.0;123.0;45.72;146.0;54.28;0.0;0.0;0.0;2.0;0.74;1.37;144.0;53.53;98.63;32.63;67.35;0.02
22;Côtes-d'Armor;02;2ème circonscription;323;Saint-Pôtan;665.0;295.0;44.36;370.0;55.64;6.0;0.9;1.62;3.0;0.45;0.81;361.0;54.29;97.57;31.58;67.05;1.37
22;Côtes-d'Armor;02;2ème circonscription;327;Saint-Samson-sur-Rance;1269.0;521.0;41.06;748.0;58.94;7.0;0.55;0.94;8.0;0.63;1.07;733.0;57.76;97.99;34.79;63.98;1.23
22;Côtes-d'Armor;02;2ème circonscription;337;Sévignac;804.0;385.0;47.89;419.0;52.11;11.0;1.37;2.63;4.0;0.5;0.95;404.0;50.25;96.42;22.52;76.99;0.49
22;Côtes-d'Armor;02;2ème circonscription;339;Taden;1887.0;807.0;42.77;1080.0;57.23;15.0;0.79;1.39;6.0;0.32;0.56;1059.0;56.12;98.06;35.22;63.83;0.95
22;Côtes-d'Armor;02;2ème circonscription;342;Trébédan;306.0;121.0;39.54;185.0;60.46;2.0;0.65;1.08;1.0;0.33;0.54;182.0;59.48;98.38;30.22;69.24;0.54
22;Côtes-d'Armor;02;2ème circonscription;348;Trédias;375.0;160.0;42.67;215.0;57.33;4.0;1.07;1.86;3.0;0.8;1.4;208.0;55.47;96.74;29.81;69.22;0.97
22;Côtes-d'Armor;02;2ème circonscription;352;Tréfumel;223.0;81.0;36.32;142.0;63.68;2.0;0.9;1.41;4.0;1.79;2.82;136.0;60.99;95.77;22.79;72.79;4.42
22;Côtes-d'Armor;02;2ème circonscription;364;Trélivan;2301.0;976.0;42.42;1325.0;57.58;25.0;1.09;1.89;12.0;0.52;0.91;1288.0;55.98;97.21;30.44;68.64;0.92
22;Côtes-d'Armor;02;2ème circonscription;368;Tréméreuc;636.0;314.0;49.37;322.0;50.63;4.0;0.63;1.24;2.0;0.31;0.62;316.0;49.69;98.14;35.45;62.35;2.2
22;Côtes-d'Armor;02;2ème circonscription;369;Trémeur;612.0;278.0;45.42;334.0;54.58;3.0;0.49;0.9;2.0;0.33;0.6;329.0;53.76;98.5;28.27;70.51;1.22
22;Côtes-d'Armor;02;2ème circonscription;380;Trévron;583.0;291.0;49.91;292.0;50.09;3.0;0.51;1.03;1.0;0.17;0.34;288.0;49.4;98.63;27.78;70.13;2.09
22;Côtes-d'Armor;02;2ème circonscription;385;La Vicomté-sur-Rance;956.0;384.0;40.17;572.0;59.83;6.0;0.63;1.05;2.0;0.21;0.35;564.0;59.0;98.6;39.71;59.4;0.89
22;Côtes-d'Armor;02;2ème circonscription;388;Vildé-Guingalan;940.0;488.0;51.91;452.0;48.09;6.0;0.64;1.33;2.0;0.21;0.44;444.0;47.23;98.23;27.94;71.17;0.89
22;Côtes-d'Armor;02;2ème circonscription;391;Yvignac-la-Tour;897.0;423.0;47.16;474.0;52.84;4.0;0.45;0.84;2.0;0.22;0.42;468.0;52.17;98.73;27.35;72.43;0.22
22;Côtes-d'Armor;03;3ème circonscription;001;Allineuc;460.0;181.0;39.35;279.0;60.65;2.0;0.43;0.72;3.0;0.65;1.08;274.0;59.57;98.21;24.45;75.54;0.01
22;Côtes-d'Armor;03;3ème circonscription;002;Andel;929.0;387.0;41.66;542.0;58.34;9.0;0.97;1.66;4.0;0.43;0.74;529.0;56.94;97.6;27.79;72.21;0.0
22;Côtes-d'Armor;03;3ème circonscription;009;Le Bodéo;131.0;57.0;43.51;74.0;56.49;0.0;0.0;0.0;0.0;0.0;0.0;74.0;56.49;100.0;24.32;75.67;0.01
22;Côtes-d'Armor;03;3ème circonscription;015;Bréhand;1266.0;573.0;45.26;693.0;54.74;8.0;0.63;1.15;4.0;0.32;0.58;681.0;53.79;98.27;20.85;79.15;0.0
22;Côtes-d'Armor;03;3ème circonscription;027;Le Cambout;346.0;141.0;40.75;205.0;59.25;5.0;1.45;2.44;0.0;0.0;0.0;200.0;57.8;97.56;15.0;85.0;0.0
22;Côtes-d'Armor;03;3ème circonscription;033;Caurel;306.0;126.0;41.18;180.0;58.82;1.0;0.33;0.56;3.0;0.98;1.67;176.0;57.52;97.78;28.41;71.6;0.0
22;Côtes-d'Armor;03;3ème circonscription;039;La Chèze;418.0;181.0;43.3;237.0;56.7;3.0;0.72;1.27;3.0;0.72;1.27;231.0;55.26;97.47;25.54;74.47;0.0
22;Côtes-d'Armor;03;3ème circonscription;043;Coëtlogon;163.0;62.0;38.04;101.0;61.96;1.0;0.61;0.99;0.0;0.0;0.0;100.0;61.35;99.01;23.0;77.0;0.0
22;Côtes-d'Armor;03;3ème circonscription;044;Coëtmieux;1391.0;639.0;45.94;752.0;54.06;12.0;0.86;1.6;7.0;0.5;0.93;733.0;52.7;97.47;25.38;74.61;0.01
22;Côtes-d'Armor;03;3ème circonscription;046;Le Mené;4466.0;2072.0;46.39;2394.0;53.61;18.0;0.4;0.75;14.0;0.31;0.58;2362.0;52.89;98.66;21.17;78.83;0.0
22;Côtes-d'Armor;03;3ème circonscription;047;Corlay;757.0;235.0;31.04;522.0;68.96;5.0;0.66;0.96;2.0;0.26;0.38;515.0;68.03;98.66;19.03;80.97;0.0
22;Côtes-d'Armor;03;3ème circonscription;059;Le Foeil;1045.0;454.0;43.44;591.0;56.56;4.0;0.38;0.68;7.0;0.67;1.18;580.0;55.5;98.14;29.13;70.87;0.0
22;Côtes-d'Armor;03;3ème circonscription;060;Gausson;501.0;215.0;42.91;286.0;57.09;2.0;0.4;0.7;2.0;0.4;0.7;282.0;56.29;98.6;17.37;82.62;0.01
22;Côtes-d'Armor;03;3ème circonscription;062;Gomené;438.0;201.0;45.89;237.0;54.11;3.0;0.68;1.27;1.0;0.23;0.42;233.0;53.2;98.31;25.76;74.26;0.0
22;Côtes-d'Armor;03;3ème circonscription;068;Grâce-Uzel;322.0;139.0;43.17;183.0;56.83;4.0;1.24;2.19;0.0;0.0;0.0;179.0;55.59;97.81;19.0;81.01;0.0
22;Côtes-d'Armor;03;3ème circonscription;073;La Harmoye;305.0;120.0;39.34;185.0;60.66;4.0;1.31;2.16;1.0;0.33;0.54;180.0;59.02;97.3;32.78;67.22;0.0
22;Côtes-d'Armor;03;3ème circonscription;074;Le Haut-Corlay;504.0;181.0;35.91;323.0;64.09;4.0;0.79;1.24;3.0;0.6;0.93;316.0;62.7;97.83;13.93;86.08;0.0
22;Côtes-d'Armor;03;3ème circonscription;075;Hémonstoir;486.0;205.0;42.18;281.0;57.82;2.0;0.41;0.71;2.0;0.41;0.71;277.0;57.0;98.58;11.19;88.8;0.01
22;Côtes-d'Armor;03;3ème circonscription;079;Hénon;1671.0;718.0;42.97;953.0;57.03;10.0;0.6;1.05;2.0;0.12;0.21;941.0;56.31;98.74;26.99;73.01;0.0
22;Côtes-d'Armor;03;3ème circonscription;083;Illifaut;524.0;210.0;40.08;314.0;59.92;4.0;0.76;1.27;3.0;0.57;0.96;307.0;58.59;97.77;22.48;77.53;0.0
22;Côtes-d'Armor;03;3ème circonscription;084;Jugon-les-Lacs - Commune nouvelle;1909.0;857.0;44.89;1052.0;55.11;11.0;0.58;1.05;6.0;0.31;0.57;1035.0;54.22;98.38;32.09;67.93;0.0
22;Côtes-d'Armor;03;3ème circonscription;093;Lamballe-Armor;10970.0;4817.0;43.91;6153.0;56.09;54.0;0.49;0.88;52.0;0.47;0.85;6047.0;55.12;98.28;29.19;70.82;0.0
22;Côtes-d'Armor;03;3ème circonscription;098;Landéhen;995.0;420.0;42.21;575.0;57.79;11.0;1.11;1.91;4.0;0.4;0.7;560.0;56.28;97.39;21.61;78.4;0.0
22;Côtes-d'Armor;03;3ème circonscription;099;Lanfains;779.0;337.0;43.26;442.0;56.74;4.0;0.51;0.9;1.0;0.13;0.23;437.0;56.1;98.87;30.44;69.57;0.0
22;Côtes-d'Armor;03;3ème circonscription;122;Laurenan;556.0;235.0;42.27;321.0;57.73;2.0;0.36;0.62;2.0;0.36;0.62;317.0;57.01;98.75;28.08;71.92;0.0
22;Côtes-d'Armor;03;3ème circonscription;126;Le Leslay;115.0;50.0;43.48;65.0;56.52;1.0;0.87;1.54;0.0;0.0;0.0;64.0;55.65;98.46;29.69;70.32;0.0
22;Côtes-d'Armor;03;3ème circonscription;133;Loscouët-sur-Meu;514.0;254.0;49.42;260.0;50.58;4.0;0.78;1.54;1.0;0.19;0.38;255.0;49.61;98.08;23.53;76.47;0.0
22;Côtes-d'Armor;03;3ème circonscription;136;Loudéac;7155.0;3599.0;50.3;3556.0;49.7;21.0;0.29;0.59;35.0;0.49;0.98;3500.0;48.92;98.43;22.66;77.34;0.0
22;Côtes-d'Armor;03;3ème circonscription;140;La Malhoure;445.0;210.0;47.19;235.0;52.81;1.0;0.22;0.43;0.0;0.0;0.0;234.0;52.58;99.57;18.8;81.2;0.0
22;Côtes-d'Armor;03;3ème circonscription;147;Merdrignac;2160.0;1016.0;47.04;1144.0;52.96;10.0;0.46;0.87;6.0;0.28;0.52;1128.0;52.22;98.6;17.46;82.54;0.0
22;Côtes-d'Armor;03;3ème circonscription;148;Mérillac;186.0;62.0;33.33;124.0;66.67;2.0;1.08;1.61;1.0;0.54;0.81;121.0;65.05;97.58;18.18;81.82;0.0
22;Côtes-d'Armor;03;3ème circonscription;149;Merléac;370.0;134.0;36.22;236.0;63.78;2.0;0.54;0.85;2.0;0.54;0.85;232.0;62.7;98.31;39.65;60.35;0.0
22;Côtes-d'Armor;03;3ème circonscription;153;Moncontour;398.0;195.0;48.99;203.0;51.01;3.0;0.75;1.48;1.0;0.25;0.49;199.0;50.0;98.03;43.22;56.79;0.0
