CODGEO;LIBGEO;Code département;annee;type;code_de_la_commune;code_com;geo_point;energie_type;filiere;puissances_kw;production_mwh;nom_com;code_dep
56153;Péaule;56;2022;production energetique;153;56153;47.582875033215466, -2.335521462533551;Chaleur;Bois énergie chaufferies;192.0;167.0;Péaule;56
56154;Peillac;56;2022;production energetique;154;56154;47.715286918207674, -2.2188404770082175;Chaleur;Solaire thermique;40.0;31.0;Peillac;56
56154;Peillac;56;2022;production energetique;154;56154;47.715286918207674, -2.2188404770082175;Electricité;Solaire PV;142.0;147.0;Peillac;56
56154;Peillac;56;2022;production energetique;154;56154;47.715286918207674, -2.2188404770082175;Chaleur;PAC (aérothermie et géothermie);2192.0;1569.0;Peillac;56
56154;Peillac;56;2022;production energetique;154;56154;47.715286918207674, -2.2188404770082175;Electricité;Hydroélectricité;0.0;0.0;Peillac;56
56154;Peillac;56;2022;production energetique;154;56154;47.715286918207674, -2.2188404770082175;Chaleur;Bois énergie domestique;5086.0;3942.0;Peillac;56
56155;Pénestin;56;2022;production energetique;155;56155;47.47302973813386, -2.4654232649936008;Chaleur;Solaire thermique;130.0;92.0;Pénestin;56
56155;Pénestin;56;2022;production energetique;155;56155;47.47302973813386, -2.4654232649936008;Electricité;Solaire PV;316.0;308.0;Pénestin;56
56155;Pénestin;56;2022;production energetique;155;56155;47.47302973813386, -2.4654232649936008;Chaleur;PAC (aérothermie et géothermie);6582.0;4711.0;Pénestin;56
56155;Pénestin;56;2022;production energetique;155;56155;47.47302973813386, -2.4654232649936008;Electricité;Hydroélectricité;0.0;0.0;Pénestin;56
56155;Pénestin;56;2022;production energetique;155;56155;47.47302973813386, -2.4654232649936008;Chaleur;Bois énergie domestique;7775.0;6026.0;Pénestin;56
56156;Persquen;56;2022;production energetique;156;56156;48.01498840220642, -3.218833441714973;Chaleur;Solaire thermique;10.0;7.0;Persquen;56
56156;Persquen;56;2022;production energetique;156;56156;48.01498840220642, -3.218833441714973;Electricité;Solaire PV;269.0;319.0;Persquen;56
56156;Persquen;56;2022;production energetique;156;56156;48.01498840220642, -3.218833441714973;Chaleur;PAC (aérothermie et géothermie);481.0;344.0;Persquen;56
56156;Persquen;56;2022;production energetique;156;56156;48.01498840220642, -3.218833441714973;Electricité;Méthanisation;250.0;1277.0;Persquen;56
56156;Persquen;56;2022;production energetique;156;56156;48.01498840220642, -3.218833441714973;Chaleur;Méthanisation;250.0;1277.0;Persquen;56
56156;Persquen;56;2022;production energetique;156;56156;48.01498840220642, -3.218833441714973;Electricité;Hydroélectricité;0.0;0.0;Persquen;56
56156;Persquen;56;2022;production energetique;156;56156;48.01498840220642, -3.218833441714973;Chaleur;Bois énergie domestique;991.0;768.0;Persquen;56
56157;Plaudren;56;2022;production energetique;157;56157;47.77932742805689, -2.6952158629356067;Chaleur;Solaire thermique;40.0;26.0;Plaudren;56
56157;Plaudren;56;2022;production energetique;157;56157;47.77932742805689, -2.6952158629356067;Electricité;Solaire PV;768.0;391.0;Plaudren;56
56157;Plaudren;56;2022;production energetique;157;56157;47.77932742805689, -2.6952158629356067;Chaleur;PAC (aérothermie et géothermie);1899.0;1359.0;Plaudren;56
56157;Plaudren;56;2022;production energetique;157;56157;47.77932742805689, -2.6952158629356067;Electricité;Hydroélectricité;0.0;0.0;Plaudren;56
56157;Plaudren;56;2022;production energetique;157;56157;47.77932742805689, -2.6952158629356067;Chaleur;Bois énergie domestique;4237.0;3284.0;Plaudren;56
56158;Plescop;56;2022;production energetique;158;56158;47.69760462200203, -2.8311407548243483;Chaleur;Solaire thermique;80.0;57.0;Plescop;56
56158;Plescop;56;2022;production energetique;158;56158;47.69760462200203, -2.8311407548243483;Electricité;Solaire PV;233.0;212.0;Plescop;56
56158;Plescop;56;2022;production energetique;158;56158;47.69760462200203, -2.8311407548243483;Chaleur;PAC (aérothermie et géothermie);4082.0;2922.0;Plescop;56
56158;Plescop;56;2022;production energetique;158;56158;47.69760462200203, -2.8311407548243483;Electricité;Hydroélectricité;0.0;0.0;Plescop;56
56158;Plescop;56;2022;production energetique;158;56158;47.69760462200203, -2.8311407548243483;Chaleur;Bois énergie domestique;7500.0;5813.0;Plescop;56
56158;Plescop;56;2022;production energetique;158;56158;47.69760462200203, -2.8311407548243483;Chaleur;Bois énergie chaufferies;630.0;1022.0;Plescop;56
56159;Pleucadeuc;56;2022;production energetique;159;56159;47.769324442120215, -2.3861728024162794;Chaleur;Solaire thermique;40.0;27.0;Pleucadeuc;56
56159;Pleucadeuc;56;2022;production energetique;159;56159;47.769324442120215, -2.3861728024162794;Electricité;Solaire PV;152.0;149.0;Pleucadeuc;56
56159;Pleucadeuc;56;2022;production energetique;159;56159;47.769324442120215, -2.3861728024162794;Chaleur;PAC (aérothermie et géothermie);1934.0;1385.0;Pleucadeuc;56
56159;Pleucadeuc;56;2022;production energetique;159;56159;47.769324442120215, -2.3861728024162794;Electricité;Hydroélectricité;0.0;0.0;Pleucadeuc;56
56159;Pleucadeuc;56;2022;production energetique;159;56159;47.769324442120215, -2.3861728024162794;Chaleur;Bois énergie domestique;4594.0;3561.0;Pleucadeuc;56
56160;Pleugriffet;56;2022;production energetique;160;56160;47.994157163906294, -2.6912653630555945;Chaleur;Solaire thermique;30.0;20.0;Pleugriffet;56
56160;Pleugriffet;56;2022;production energetique;160;56160;47.994157163906294, -2.6912653630555945;Electricité;Solaire PV;13791.0;3581.0;Pleugriffet;56
56160;Pleugriffet;56;2022;production energetique;160;56160;47.994157163906294, -2.6912653630555945;Chaleur;PAC (aérothermie et géothermie);1398.0;1001.0;Pleugriffet;56
56160;Pleugriffet;56;2022;production energetique;160;56160;47.994157163906294, -2.6912653630555945;Biométhane;Méthanisation;1224.0;9222.4;Pleugriffet;56
56160;Pleugriffet;56;2022;production energetique;160;56160;47.994157163906294, -2.6912653630555945;Electricité;Hydroélectricité;0.0;0.0;Pleugriffet;56
56160;Pleugriffet;56;2022;production energetique;160;56160;47.994157163906294, -2.6912653630555945;Electricité;Éolien terrestre;20000.0;35018.0;Pleugriffet;56
56160;Pleugriffet;56;2022;production energetique;160;56160;47.994157163906294, -2.6912653630555945;Chaleur;Bois énergie domestique;3153.0;2444.0;Pleugriffet;56
56161;Ploemel;56;2022;production energetique;161;56161;47.65952820825363, -3.0715583479256647;Chaleur;Solaire thermique;70.0;47.0;Ploemel;56
56161;Ploemel;56;2022;production energetique;161;56161;47.65952820825363, -3.0715583479256647;Electricité;Solaire PV;321.0;381.0;Ploemel;56
56161;Ploemel;56;2022;production energetique;161;56161;47.65952820825363, -3.0715583479256647;Chaleur;PAC (aérothermie et géothermie);3398.0;2432.0;Ploemel;56
56161;Ploemel;56;2022;production energetique;161;56161;47.65952820825363, -3.0715583479256647;Electricité;Hydroélectricité;0.0;0.0;Ploemel;56
56161;Ploemel;56;2022;production energetique;161;56161;47.65952820825363, -3.0715583479256647;Chaleur;Bois énergie domestique;7396.0;5732.0;Ploemel;56
56162;Ploemeur;56;2022;production energetique;162;56162;47.73253803650636, -3.4422692007023734;Chaleur;Solaire thermique;310.0;223.0;Ploemeur;56
56162;Ploemeur;56;2022;production energetique;162;56162;47.73253803650636, -3.4422692007023734;Electricité;Solaire PV;832.0;783.0;Ploemeur;56
56162;Ploemeur;56;2022;production energetique;162;56162;47.73253803650636, -3.4422692007023734;Chaleur;PAC (aérothermie et géothermie);16007.0;11458.0;Ploemeur;56
56162;Ploemeur;56;2022;production energetique;162;56162;47.73253803650636, -3.4422692007023734;Electricité;Hydroélectricité;0.0;0.0;Ploemeur;56
56162;Ploemeur;56;2022;production energetique;162;56162;47.73253803650636, -3.4422692007023734;Electricité;Fossile;0.0;0.0;Ploemeur;56
56162;Ploemeur;56;2022;production energetique;162;56162;47.73253803650636, -3.4422692007023734;Chaleur;Fossile;0.0;0.0;Ploemeur;56
56162;Ploemeur;56;2022;production energetique;162;56162;47.73253803650636, -3.4422692007023734;Electricité;Éolien terrestre;10.0;15.0;Ploemeur;56
56162;Ploemeur;56;2022;production energetique;162;56162;47.73253803650636, -3.4422692007023734;Chaleur;Bois énergie domestique;26319.0;20399.0;Ploemeur;56
56162;Ploemeur;56;2022;production energetique;162;56162;47.73253803650636, -3.4422692007023734;Chaleur;Bois énergie chaufferies;900.0;2142.0;Ploemeur;56
56163;Ploërdut;56;2022;production energetique;163;56163;48.09262449269591, -3.2881970931368363;Chaleur;Solaire thermique;30.0;25.0;Ploërdut;56
56163;Ploërdut;56;2022;production energetique;163;56163;48.09262449269591, -3.2881970931368363;Electricité;Solaire PV;66.0;42.0;Ploërdut;56
56163;Ploërdut;56;2022;production energetique;163;56163;48.09262449269591, -3.2881970931368363;Chaleur;PAC (aérothermie et géothermie);1784.0;1277.0;Ploërdut;56
56163;Ploërdut;56;2022;production energetique;163;56163;48.09262449269591, -3.2881970931368363;Electricité;Hydroélectricité;0.0;0.0;Ploërdut;56
56163;Ploërdut;56;2022;production energetique;163;56163;48.09262449269591, -3.2881970931368363;Chaleur;Bois énergie domestique;3380.0;2619.0;Ploërdut;56
56164;Ploeren;56;2022;production energetique;164;56164;47.66179074347632, -2.8428614555066916;Chaleur;Solaire thermique;100.0;70.0;Ploeren;56
56164;Ploeren;56;2022;production energetique;164;56164;47.66179074347632, -2.8428614555066916;Electricité;Solaire PV;699.0;788.0;Ploeren;56
56164;Ploeren;56;2022;production energetique;164;56164;47.66179074347632, -2.8428614555066916;Chaleur;PAC (aérothermie et géothermie);5056.0;3619.0;Ploeren;56
56164;Ploeren;56;2022;production energetique;164;56164;47.66179074347632, -2.8428614555066916;Electricité;Hydroélectricité;0.0;0.0;Ploeren;56
56164;Ploeren;56;2022;production energetique;164;56164;47.66179074347632, -2.8428614555066916;Chaleur;Bois énergie domestique;11808.0;9152.0;Ploeren;56
56164;Ploeren;56;2022;production energetique;164;56164;47.66179074347632, -2.8428614555066916;Chaleur;Bois énergie chaufferies;0.0;0.0;Ploeren;56
56165;Ploërmel;56;2022;production energetique;165;56165;47.91735560263944, -2.3799161293791484;Chaleur;Solaire thermique;160.0;113.0;Ploërmel;56
56165;Ploërmel;56;2022;production energetique;165;56165;47.91735560263944, -2.3799161293791484;Electricité;Solaire PV;1409.0;1216.0;Ploërmel;56
56165;Ploërmel;56;2022;production energetique;165;56165;47.91735560263944, -2.3799161293791484;Chaleur;PAC (aérothermie et géothermie);8099.0;5797.0;Ploërmel;56
56165;Ploërmel;56;2022;production energetique;165;56165;47.91735560263944, -2.3799161293791484;Electricité;Méthanisation;250.0;716.0;Ploërmel;56
56165;Ploërmel;56;2022;production energetique;165;56165;47.91735560263944, -2.3799161293791484;Chaleur;Méthanisation;288.0;824.0;Ploërmel;56
56165;Ploërmel;56;2022;production energetique;165;56165;47.91735560263944, -2.3799161293791484;Biométhane;Méthanisation;816.0;7205.0;Ploërmel;56
56165;Ploërmel;56;2022;production energetique;165;56165;47.91735560263944, -2.3799161293791484;Electricité;Hydroélectricité;0.0;0.0;Ploërmel;56
56165;Ploërmel;56;2022;production energetique;165;56165;47.91735560263944, -2.3799161293791484;Chaleur;Bois énergie domestique;14253.0;11047.0;Ploërmel;56
56165;Ploërmel;56;2022;production energetique;165;56165;47.91735560263944, -2.3799161293791484;Chaleur;Bois énergie chaufferies;0.0;0.0;Ploërmel;56
56166;Plouay;56;2022;production energetique;166;56166;47.92704989201864, -3.3372754863379543;Chaleur;Solaire thermique;90.0;67.0;Plouay;56
56166;Plouay;56;2022;production energetique;166;56166;47.92704989201864, -3.3372754863379543;Electricité;Solaire PV;225.0;226.0;Plouay;56
56166;Plouay;56;2022;production energetique;166;56166;47.92704989201864, -3.3372754863379543;Chaleur;PAC (aérothermie et géothermie);4831.0;3458.0;Plouay;56
56166;Plouay;56;2022;production energetique;166;56166;47.92704989201864, -3.3372754863379543;Electricité;Hydroélectricité;0.0;0.0;Plouay;56
56166;Plouay;56;2022;production energetique;166;56166;47.92704989201864, -3.3372754863379543;Chaleur;Bois énergie domestique;11009.0;8533.0;Plouay;56
56166;Plouay;56;2022;production energetique;166;56166;47.92704989201864, -3.3372754863379543;Chaleur;Bois énergie chaufferies;185.0;511.0;Plouay;56
56167;Plougoumelen;56;2022;production energetique;167;56167;47.6611588818021, -2.897916011970352;Chaleur;Solaire thermique;50.0;33.0;Plougoumelen;56
56167;Plougoumelen;56;2022;production energetique;167;56167;47.6611588818021, -2.897916011970352;Electricité;Solaire PV;140.0;107.0;Plougoumelen;56
56167;Plougoumelen;56;2022;production energetique;167;56167;47.6611588818021, -2.897916011970352;Chaleur;PAC (aérothermie et géothermie);2375.0;1700.0;Plougoumelen;56
56167;Plougoumelen;56;2022;production energetique;167;56167;47.6611588818021, -2.897916011970352;Electricité;Hydroélectricité;0.0;0.0;Plougoumelen;56
56167;Plougoumelen;56;2022;production energetique;167;56167;47.6611588818021, -2.897916011970352;Chaleur;Bois énergie domestique;5358.0;4153.0;Plougoumelen;56
56168;Plouharnel;56;2022;production energetique;168;56168;47.60051542304944, -3.122225916191673;Chaleur;Solaire thermique;60.0;40.0;Plouharnel;56
56168;Plouharnel;56;2022;production energetique;168;56168;47.60051542304944, -3.122225916191673;Electricité;Solaire PV;67.0;58.0;Plouharnel;56
56168;Plouharnel;56;2022;production energetique;168;56168;47.60051542304944, -3.122225916191673;Chaleur;PAC (aérothermie et géothermie);2905.0;2080.0;Plouharnel;56
56168;Plouharnel;56;2022;production energetique;168;56168;47.60051542304944, -3.122225916191673;Electricité;Hydroélectricité;0.0;0.0;Plouharnel;56
56168;Plouharnel;56;2022;production energetique;168;56168;47.60051542304944, -3.122225916191673;Chaleur;Bois énergie domestique;5797.0;4493.0;Plouharnel;56
56169;Plouhinec;56;2022;production energetique;169;56169;47.692458873457866, -3.2332746007830924;Chaleur;Solaire thermique;120.0;89.0;Plouhinec;56
56169;Plouhinec;56;2022;production energetique;169;56169;47.692458873457866, -3.2332746007830924;Electricité;Solaire PV;127.0;90.0;Plouhinec;56
56169;Plouhinec;56;2022;production energetique;169;56169;47.692458873457866, -3.2332746007830924;Chaleur;PAC (aérothermie et géothermie);6396.0;4578.0;Plouhinec;56
56169;Plouhinec;56;2022;production energetique;169;56169;47.692458873457866, -3.2332746007830924;Electricité;Hydroélectricité;0.0;0.0;Plouhinec;56
56169;Plouhinec;56;2022;production energetique;169;56169;47.692458873457866, -3.2332746007830924;Chaleur;Bois énergie domestique;11666.0;9042.0;Plouhinec;56
56170;Plouray;56;2022;production energetique;170;56170;48.13429048210244, -3.375672186839369;Chaleur;Solaire thermique;30.0;19.0;Plouray;56
56170;Plouray;56;2022;production energetique;170;56170;48.13429048210244, -3.375672186839369;Chaleur;PAC (aérothermie et géothermie);1385.0;991.0;Plouray;56
56170;Plouray;56;2022;production energetique;170;56170;48.13429048210244, -3.375672186839369;Electricité;Hydroélectricité;0.0;0.0;Plouray;56
56170;Plouray;56;2022;production energetique;170;56170;48.13429048210244, -3.375672186839369;Chaleur;Bois énergie domestique;2852.0;2210.0;Plouray;56
56170;Plouray;56;2022;production energetique;170;56170;48.13429048210244, -3.375672186839369;Chaleur;Bois énergie chaufferies;300.0;527.0;Plouray;56
56171;Pluherlin;56;2022;production energetique;171;56171;47.715073629164884, -2.3702129797872344;Chaleur;Solaire thermique;40.0;26.0;Pluherlin;56
56171;Pluherlin;56;2022;production energetique;171;56171;47.715073629164884, -2.3702129797872344;Electricité;Solaire PV;178.0;160.0;Pluherlin;56
56171;Pluherlin;56;2022;production energetique;171;56171;47.715073629164884, -2.3702129797872344;Chaleur;PAC (aérothermie et géothermie);1880.0;1346.0;Pluherlin;56
56171;Pluherlin;56;2022;production energetique;171;56171;47.715073629164884, -2.3702129797872344;Electricité;Hydroélectricité;0.0;0.0;Pluherlin;56
56171;Pluherlin;56;2022;production energetique;171;56171;47.715073629164884, -2.3702129797872344;Chaleur;Bois énergie domestique;4151.0;3217.0;Pluherlin;56
56172;Plumelec;56;2022;production energetique;172;56172;47.8257861710007, -2.623531946315434;Chaleur;Solaire thermique;50.0;38.0;Plumelec;56
56172;Plumelec;56;2022;production energetique;172;56172;47.8257861710007, -2.623531946315434;Electricité;Solaire PV;1063.0;915.0;Plumelec;56
56172;Plumelec;56;2022;production energetique;172;56172;47.8257861710007, -2.623531946315434;Chaleur;PAC (aérothermie et géothermie);2753.0;1971.0;Plumelec;56
56172;Plumelec;56;2022;production energetique;172;56172;47.8257861710007, -2.623531946315434;Electricité;Hydroélectricité;0.0;0.0;Plumelec;56
56172;Plumelec;56;2022;production energetique;172;56172;47.8257861710007, -2.623531946315434;Chaleur;Bois énergie domestique;5641.0;4372.0;Plumelec;56
56172;Plumelec;56;2022;production energetique;172;56172;47.8257861710007, -2.623531946315434;Chaleur;Bois énergie chaufferies;390.0;655.0;Plumelec;56
56173;Pluméliau-Bieuzy;56;2022;production energetique;173;56173;47.97277877122732, -2.9925339103473383;Chaleur;Solaire thermique;100.0;69.0;Pluméliau-Bieuzy;56
56173;Pluméliau-Bieuzy;56;2022;production energetique;173;56173;47.97277877122732, -2.9925339103473383;Electricité;Solaire PV;1470.0;1149.0;Pluméliau-Bieuzy;56
56173;Pluméliau-Bieuzy;56;2022;production energetique;173;56173;47.97277877122732, -2.9925339103473383;Chaleur;PAC (aérothermie et géothermie);4954.0;3546.0;Pluméliau-Bieuzy;56
56173;Pluméliau-Bieuzy;56;2022;production energetique;173;56173;47.97277877122732, -2.9925339103473383;Electricité;Hydroélectricité;0.0;0.0;Pluméliau-Bieuzy;56
56173;Pluméliau-Bieuzy;56;2022;production energetique;173;56173;47.97277877122732, -2.9925339103473383;Chaleur;Bois énergie domestique;11199.0;8680.0;Pluméliau-Bieuzy;56
56173;Pluméliau-Bieuzy;56;2022;production energetique;173;56173;47.97277877122732, -2.9925339103473383;Chaleur;Bois énergie chaufferies;550.0;965.0;Pluméliau-Bieuzy;56
56174;Plumelin;56;2022;production energetique;174;56174;47.88231904648952, -2.8874564475062847;Chaleur;Solaire thermique;40.0;31.0;Plumelin;56
56174;Plumelin;56;2022;production energetique;174;56174;47.88231904648952, -2.8874564475062847;Electricité;Solaire PV;1258.0;1537.0;Plumelin;56
56174;Plumelin;56;2022;production energetique;174;56174;47.88231904648952, -2.8874564475062847;Chaleur;PAC (aérothermie et géothermie);2246.0;1608.0;Plumelin;56
56174;Plumelin;56;2022;production energetique;174;56174;47.88231904648952, -2.8874564475062847;Electricité;Hydroélectricité;0.0;0.0;Plumelin;56
56174;Plumelin;56;2022;production energetique;174;56174;47.88231904648952, -2.8874564475062847;Chaleur;Bois énergie domestique;5679.0;4402.0;Plumelin;56
56175;Plumergat;56;2022;production energetique;175;56175;47.72780536638552, -2.922868931598799;Chaleur;Solaire thermique;70.0;49.0;Plumergat;56
56175;Plumergat;56;2022;production energetique;175;56175;47.72780536638552, -2.922868931598799;Electricité;Solaire PV;338.0;321.0;Plumergat;56
56175;Plumergat;56;2022;production energetique;175;56175;47.72780536638552, -2.922868931598799;Chaleur;PAC (aérothermie et géothermie);3539.0;2533.0;Plumergat;56
56175;Plumergat;56;2022;production energetique;175;56175;47.72780536638552, -2.922868931598799;Electricité;Hydroélectricité;20.0;26.0;Plumergat;56
56175;Plumergat;56;2022;production energetique;175;56175;47.72780536638552, -2.922868931598799;Chaleur;Bois énergie domestique;8051.0;6240.0;Plumergat;56
56176;Pluneret;56;2022;production energetique;176;56176;47.67843128549341, -2.9458249937630443;Chaleur;Solaire thermique;100.0;71.0;Pluneret;56
56176;Pluneret;56;2022;production energetique;176;56176;47.67843128549341, -2.9458249937630443;Electricité;Solaire PV;270.0;242.0;Pluneret;56
56176;Pluneret;56;2022;production energetique;176;56176;47.67843128549341, -2.9458249937630443;Chaleur;PAC (aérothermie et géothermie);5083.0;3639.0;Pluneret;56
56176;Pluneret;56;2022;production energetique;176;56176;47.67843128549341, -2.9458249937630443;Electricité;Hydroélectricité;160.0;194.0;Pluneret;56
56176;Pluneret;56;2022;production energetique;176;56176;47.67843128549341, -2.9458249937630443;Chaleur;Bois énergie domestique;9402.0;7287.0;Pluneret;56
56177;Pluvigner;56;2022;production energetique;177;56177;47.782651014104715, -3.0158710069031223;Chaleur;Solaire thermique;140.0;98.0;Pluvigner;56
56177;Pluvigner;56;2022;production energetique;177;56177;47.782651014104715, -3.0158710069031223;Electricité;Solaire PV;638.0;568.0;Pluvigner;56
56177;Pluvigner;56;2022;production energetique;177;56177;47.782651014104715, -3.0158710069031223;Chaleur;PAC (aérothermie et géothermie);7002.0;5012.0;Pluvigner;56
56177;Pluvigner;56;2022;production energetique;177;56177;47.782651014104715, -3.0158710069031223;Electricité;Hydroélectricité;0.0;0.0;Pluvigner;56
56177;Pluvigner;56;2022;production energetique;177;56177;47.782651014104715, -3.0158710069031223;Chaleur;Bois énergie domestique;17077.0;13235.0;Pluvigner;56
56178;Pontivy;56;2022;production energetique;178;56178;48.07319555613593, -2.9706396858952147;Electricité;Uiom;0.0;0.0;Pontivy;56
56178;Pontivy;56;2022;production energetique;178;56178;48.07319555613593, -2.9706396858952147;Chaleur;Uiom;9650.0;47601.0;Pontivy;56
56178;Pontivy;56;2022;production energetique;178;56178;48.07319555613593, -2.9706396858952147;Chaleur;Solaire thermique;180.0;132.0;Pontivy;56
56178;Pontivy;56;2022;production energetique;178;56178;48.07319555613593, -2.9706396858952147;Electricité;Solaire PV;633.0;463.0;Pontivy;56
56178;Pontivy;56;2022;production energetique;178;56178;48.07319555613593, -2.9706396858952147;Chaleur;PAC (aérothermie et géothermie);9475.0;6782.0;Pontivy;56
56178;Pontivy;56;2022;production energetique;178;56178;48.07319555613593, -2.9706396858952147;Biométhane;Méthanisation;408.0;3746.4;Pontivy;56
56178;Pontivy;56;2022;production energetique;178;56178;48.07319555613593, -2.9706396858952147;Electricité;Hydroélectricité;100.0;0.0;Pontivy;56
56178;Pontivy;56;2022;production energetique;178;56178;48.07319555613593, -2.9706396858952147;Chaleur;Bois énergie domestique;17346.0;13444.0;Pontivy;56
56178;Pontivy;56;2022;production energetique;178;56178;48.07319555613593, -2.9706396858952147;Chaleur;Bois énergie chaufferies;1200.0;3410.0;Pontivy;56
56179;Pont-Scorff;56;2022;production energetique;179;56179;47.83935112378915, -3.4196205208909642;Chaleur;Solaire thermique;60.0;41.0;Pont-Scorff;56
56179;Pont-Scorff;56;2022;production energetique;179;56179;47.83935112378915, -3.4196205208909642;Electricité;Solaire PV;392.0;68.0;Pont-Scorff;56
56179;Pont-Scorff;56;2022;production energetique;179;56179;47.83935112378915, -3.4196205208909642;Chaleur;PAC (aérothermie et géothermie);2976.0;2130.0;Pont-Scorff;56
56179;Pont-Scorff;56;2022;production energetique;179;56179;47.83935112378915, -3.4196205208909642;Electricité;Hydroélectricité;0.0;0.0;Pont-Scorff;56
56179;Pont-Scorff;56;2022;production energetique;179;56179;47.83935112378915, -3.4196205208909642;Chaleur;Bois énergie domestique;7026.0;5446.0;Pont-Scorff;56
56179;Pont-Scorff;56;2022;production energetique;179;56179;47.83935112378915, -3.4196205208909642;Chaleur;Bois énergie chaufferies;120.0;209.0;Pont-Scorff;56
56180;Porcaro;56;2022;production energetique;180;56180;47.92000293061984, -2.1935565041961227;Chaleur;Solaire thermique;10.0;11.0;Porcaro;56
56180;Porcaro;56;2022;production energetique;180;56180;47.92000293061984, -2.1935565041961227;Electricité;Solaire PV;51.0;31.0;Porcaro;56
56180;Porcaro;56;2022;production energetique;180;56180;47.92000293061984, -2.1935565041961227;Chaleur;PAC (aérothermie et géothermie);769.0;551.0;Porcaro;56
56180;Porcaro;56;2022;production energetique;180;56180;47.92000293061984, -2.1935565041961227;Electricité;Hydroélectricité;0.0;0.0;Porcaro;56
56180;Porcaro;56;2022;production energetique;180;56180;47.92000293061984, -2.1935565041961227;Chaleur;Bois énergie domestique;1768.0;1370.0;Porcaro;56
56181;Port-Louis;56;2022;production energetique;181;56181;47.70963263626797, -3.3496637660344617;Chaleur;Solaire thermique;50.0;37.0;Port-Louis;56
56181;Port-Louis;56;2022;production energetique;181;56181;47.70963263626797, -3.3496637660344617;Electricité;Solaire PV;78.0;78.0;Port-Louis;56
56181;Port-Louis;56;2022;production energetique;181;56181;47.70963263626797, -3.3496637660344617;Chaleur;PAC (aérothermie et géothermie);2646.0;1894.0;Port-Louis;56
56181;Port-Louis;56;2022;production energetique;181;56181;47.70963263626797, -3.3496637660344617;Electricité;Hydroélectricité;0.0;0.0;Port-Louis;56
56181;Port-Louis;56;2022;production energetique;181;56181;47.70963263626797, -3.3496637660344617;Chaleur;Bois énergie domestique;4027.0;3121.0;Port-Louis;56
56181;Port-Louis;56;2022;production energetique;181;56181;47.70963263626797, -3.3496637660344617;Chaleur;Bois énergie chaufferies;0.0;0.0;Port-Louis;56
56182;Priziac;56;2022;production energetique;182;56182;48.055586046532774, -3.4350791454637206;Chaleur;Solaire thermique;30.0;19.0;Priziac;56
56182;Priziac;56;2022;production energetique;182;56182;48.055586046532774, -3.4350791454637206;Electricité;Solaire PV;586.0;248.0;Priziac;56
56182;Priziac;56;2022;production energetique;182;56182;48.055586046532774, -3.4350791454637206;Chaleur;PAC (aérothermie et géothermie);1349.0;965.0;Priziac;56
56182;Priziac;56;2022;production energetique;182;56182;48.055586046532774, -3.4350791454637206;Electricité;Hydroélectricité;630.0;1610.0;Priziac;56
56182;Priziac;56;2022;production energetique;182;56182;48.055586046532774, -3.4350791454637206;Chaleur;Bois énergie domestique;2756.0;2136.0;Priziac;56
56182;Priziac;56;2022;production energetique;182;56182;48.055586046532774, -3.4350791454637206;Chaleur;Bois énergie chaufferies;235.0;325.0;Priziac;56
56184;Questembert;56;2022;production energetique;184;56184;47.6639367378623, -2.436508004592603;Chaleur;Solaire thermique;130.0;96.0;Questembert;56
56184;Questembert;56;2022;production energetique;184;56184;47.6639367378623, -2.436508004592603;Electricité;Solaire PV;3460.0;4351.0;Questembert;56
56184;Questembert;56;2022;production energetique;184;56184;47.6639367378623, -2.436508004592603;Chaleur;PAC (aérothermie et géothermie);6906.0;4943.0;Questembert;56
56184;Questembert;56;2022;production energetique;184;56184;47.6639367378623, -2.436508004592603;Electricité;Hydroélectricité;0.0;0.0;Questembert;56
56184;Questembert;56;2022;production energetique;184;56184;47.6639367378623, -2.436508004592603;Electricité;Fossile;5400.0;0.0;Questembert;56
56184;Questembert;56;2022;production energetique;184;56184;47.6639367378623, -2.436508004592603;Chaleur;Fossile;0.0;0.0;Questembert;56
56184;Questembert;56;2022;production energetique;184;56184;47.6639367378623, -2.436508004592603;Chaleur;Bois énergie domestique;17598.0;13639.0;Questembert;56
56184;Questembert;56;2022;production energetique;184;56184;47.6639367378623, -2.436508004592603;Chaleur;Bois énergie chaufferies;370.0;1014.0;Questembert;56
56185;Quéven;56;2022;production energetique;185;56185;47.78433306952461, -3.4185261587714644;Chaleur;Solaire thermique;140.0;97.0;Quéven;56
56185;Quéven;56;2022;production energetique;185;56185;47.78433306952461, -3.4185261587714644;Electricité;Solaire PV;388.0;114.0;Quéven;56
56185;Quéven;56;2022;production energetique;185;56185;47.78433306952461, -3.4185261587714644;Chaleur;PAC (aérothermie et géothermie);6943.0;4970.0;Quéven;56
56185;Quéven;56;2022;production energetique;185;56185;47.78433306952461, -3.4185261587714644;Electricité;Hydroélectricité;0.0;0.0;Quéven;56
56185;Quéven;56;2022;production energetique;185;56185;47.78433306952461, -3.4185261587714644;Chaleur;Bois énergie domestique;13210.0;10238.0;Quéven;56
56186;Quiberon;56;2022;production energetique;186;56186;47.487978044724514, -3.1227277511609017;Chaleur;Solaire thermique;170.0;124.0;Quiberon;56
56186;Quiberon;56;2022;production energetique;186;56186;47.487978044724514, -3.1227277511609017;Electricité;Solaire PV;135.0;78.0;Quiberon;56
