Code département;Libellé département;Code commune;Libellé commune;Inscrits;Votants;% Votants;Abstentions;% Abstentions;Exprimés;% Exprimés/inscrits;% Exprimés/votants;Blancs;% Blancs/inscrits;% Blancs/votants;Nuls;% Nuls/inscrits;% Nuls/votants;Score_Gauche;Score_Droite;Score_Divers
35;Ille-et-Vilaine;35110.0;Feins;794.0;584.0;73,55%;210.0;26,45%;567.0;71,41%;97,09%;10.0;1,26%;1,71%;7.0;0,88%;1,20%;35.45;64.54;0.01
35;Ille-et-Vilaine;35111.0;Le Ferré;478.0;364.0;76,15%;114.0;23,85%;349.0;73,01%;95,88%;10.0;2,09%;2,75%;5.0;1,05%;1,37%;14.9;85.11;0.0
35;Ille-et-Vilaine;35114.0;Forges-la-Forêt;201.0;139.0;69,15%;62.0;30,85%;133.0;66,17%;95,68%;4.0;1,99%;2,88%;2.0;1,00%;1,44%;22.55;77.45;0.0
35;Ille-et-Vilaine;35115.0;Fougères;13110.0;8953.0;68,29%;4157.0;31,71%;8778.0;66,96%;98,05%;107.0;0,82%;1,20%;68.0;0,52%;0,76%;30.12;69.88;0.0
35;Ille-et-Vilaine;35116.0;La Fresnais;1843.0;1258.0;68,26%;585.0;31,74%;1238.0;67,17%;98,41%;15.0;0,81%;1,19%;5.0;0,27%;0,40%;19.71;80.29;0.0
35;Ille-et-Vilaine;35117.0;Gaël;1264.0;827.0;65,43%;437.0;34,57%;803.0;63,53%;97,10%;1.0;0,08%;0,12%;23.0;1,82%;2,78%;29.27;70.74;0.0
35;Ille-et-Vilaine;35118.0;Gahard;1074.0;809.0;75,33%;265.0;24,67%;791.0;73,65%;97,78%;12.0;1,12%;1,48%;6.0;0,56%;0,74%;37.29;62.7;0.01
35;Ille-et-Vilaine;35119.0;Gennes-sur-Seiche;650.0;439.0;67,54%;211.0;32,46%;418.0;64,31%;95,22%;14.0;2,15%;3,19%;7.0;1,08%;1,59%;20.81;79.19;0.0
35;Ille-et-Vilaine;35120.0;Gévezé;4358.0;3352.0;76,92%;1006.0;23,08%;3265.0;74,92%;97,40%;61.0;1,40%;1,82%;26.0;0,60%;0,78%;36.85;63.15;0.0
35;Ille-et-Vilaine;35121.0;Gosné;1539.0;1169.0;75,96%;370.0;24,04%;1143.0;74,27%;97,78%;24.0;1,56%;2,05%;2.0;0,13%;0,17%;27.9;72.09;0.01
35;Ille-et-Vilaine;35122.0;La Gouesnière;1594.0;1184.0;74,28%;410.0;25,72%;1148.0;72,02%;96,96%;27.0;1,69%;2,28%;9.0;0,56%;0,76%;24.13;75.87;0.0
35;Ille-et-Vilaine;35123.0;Goven;3035.0;2350.0;77,43%;685.0;22,57%;2288.0;75,39%;97,36%;47.0;1,55%;2,00%;15.0;0,49%;0,64%;32.13;67.88;0.0
35;Ille-et-Vilaine;35124.0;Grand-Fougeray;1665.0;1203.0;72,25%;462.0;27,75%;1152.0;69,19%;95,76%;34.0;2,04%;2,83%;17.0;1,02%;1,41%;24.92;75.09;0.0
35;Ille-et-Vilaine;35125.0;La Guerche-de-Bretagne;2802.0;1878.0;67,02%;924.0;32,98%;1795.0;64,06%;95,58%;50.0;1,78%;2,66%;33.0;1,18%;1,76%;18.22;81.79;0.0
35;Ille-et-Vilaine;35126.0;Guichen;6908.0;5118.0;74,09%;1790.0;25,91%;4985.0;72,16%;97,40%;104.0;1,51%;2,03%;29.0;0,42%;0,57%;39.09;60.9;0.01
35;Ille-et-Vilaine;35127.0;Guignen;2989.0;2136.0;71,46%;853.0;28,54%;2072.0;69,32%;97,00%;41.0;1,37%;1,92%;23.0;0,77%;1,08%;34.36;65.64;0.0
35;Ille-et-Vilaine;35128.0;Guipel;1262.0;942.0;74,64%;320.0;25,36%;914.0;72,42%;97,03%;20.0;1,58%;2,12%;8.0;0,63%;0,85%;38.4;61.59;0.01
35;Ille-et-Vilaine;35130.0;Hédé-Bazouges;1667.0;1349.0;80,92%;318.0;19,08%;1319.0;79,12%;97,78%;25.0;1,50%;1,85%;5.0;0,30%;0,37%;43.06;56.93;0.01
35;Ille-et-Vilaine;35131.0;L'Hermitage;3294.0;2471.0;75,02%;823.0;24,98%;2406.0;73,04%;97,37%;44.0;1,34%;1,78%;21.0;0,64%;0,85%;43.93;56.07;0.0
35;Ille-et-Vilaine;35132.0;Hirel;1108.0;837.0;75,54%;271.0;24,46%;814.0;73,47%;97,25%;14.0;1,26%;1,67%;9.0;0,81%;1,08%;21.25;78.75;0.0
35;Ille-et-Vilaine;35133.0;Iffendic;3607.0;2609.0;72,33%;998.0;27,67%;2535.0;70,28%;97,16%;54.0;1,50%;2,07%;20.0;0,55%;0,77%;40.08;59.92;0.0
35;Ille-et-Vilaine;35134.0;Les Iffs;220.0;177.0;80,45%;43.0;19,55%;166.0;75,45%;93,79%;8.0;3,64%;4,52%;3.0;1,36%;1,69%;31.32;68.68;0.0
35;Ille-et-Vilaine;35135.0;Irodouër;1709.0;1253.0;73,32%;456.0;26,68%;1221.0;71,45%;97,45%;23.0;1,35%;1,84%;9.0;0,53%;0,72%;28.5;71.49;0.01
35;Ille-et-Vilaine;35136.0;Janzé;6327.0;4550.0;71,91%;1777.0;28,09%;4397.0;69,50%;96,64%;106.0;1,68%;2,33%;47.0;0,74%;1,03%;26.9;73.1;0.0
35;Ille-et-Vilaine;35137.0;Javené;1837.0;1340.0;72,95%;497.0;27,05%;1306.0;71,09%;97,46%;27.0;1,47%;2,01%;7.0;0,38%;0,52%;21.06;78.94;0.0
35;Ille-et-Vilaine;35138.0;Laignelet;927.0;702.0;75,73%;225.0;24,27%;692.0;74,65%;98,58%;7.0;0,76%;1,00%;3.0;0,32%;0,43%;18.64;81.36;0.0
35;Ille-et-Vilaine;35139.0;Laillé;4237.0;3248.0;76,66%;989.0;23,34%;3161.0;74,60%;97,32%;70.0;1,65%;2,16%;17.0;0,40%;0,52%;35.94;64.06;0.0
35;Ille-et-Vilaine;35140.0;Lalleu;424.0;282.0;66,51%;142.0;33,49%;269.0;63,44%;95,39%;12.0;2,83%;4,26%;1.0;0,24%;0,35%;33.83;66.17;0.0
35;Ille-et-Vilaine;35141.0;Landavran;545.0;416.0;76,33%;129.0;23,67%;392.0;71,93%;94,23%;12.0;2,20%;2,88%;12.0;2,20%;2,88%;24.24;75.76;0.0
35;Ille-et-Vilaine;35142.0;Landéan;926.0;662.0;71,49%;264.0;28,51%;638.0;68,90%;96,37%;16.0;1,73%;2,42%;8.0;0,86%;1,21%;13.79;86.21;0.0
35;Ille-et-Vilaine;35143.0;Landujan;760.0;529.0;69,61%;231.0;30,39%;521.0;68,55%;98,49%;4.0;0,53%;0,76%;4.0;0,53%;0,76%;28.79;71.21;0.0
35;Ille-et-Vilaine;35144.0;Langan;836.0;642.0;76,79%;194.0;23,21%;615.0;73,56%;95,79%;20.0;2,39%;3,12%;7.0;0,84%;1,09%;30.9;69.11;0.0
35;Ille-et-Vilaine;35145.0;Langon;1123.0;832.0;74,09%;291.0;25,91%;816.0;72,66%;98,08%;11.0;0,98%;1,32%;5.0;0,45%;0,60%;41.05;58.94;0.01
35;Ille-et-Vilaine;35146.0;Langouet;438.0;359.0;81,96%;79.0;18,04%;354.0;80,82%;98,61%;1.0;0,23%;0,28%;4.0;0,91%;1,11%;47.45;52.55;0.0
35;Ille-et-Vilaine;35148.0;Lanrigan;105.0;74.0;70,48%;31.0;29,52%;73.0;69,52%;98,65%;0.0;0,00%;0,00%;1.0;0,95%;1,35%;16.44;83.56;0.0
35;Ille-et-Vilaine;35149.0;Lassy;1403.0;1080.0;76,98%;323.0;23,02%;1046.0;74,55%;96,85%;23.0;1,64%;2,13%;11.0;0,78%;1,02%;41.87;58.13;0.0
35;Ille-et-Vilaine;35150.0;Lécousse;3065.0;2324.0;75,82%;741.0;24,18%;2277.0;74,29%;97,98%;35.0;1,14%;1,51%;12.0;0,39%;0,52%;22.18;77.83;0.0
35;Ille-et-Vilaine;35151.0;Lieuron;583.0;423.0;72,56%;160.0;27,44%;411.0;70,50%;97,16%;11.0;1,89%;2,60%;1.0;0,17%;0,24%;24.33;75.66;0.01
35;Ille-et-Vilaine;35152.0;Liffré;7019.0;5382.0;76,68%;1637.0;23,32%;5250.0;74,80%;97,55%;78.0;1,11%;1,45%;54.0;0,77%;1,00%;38.81;61.21;0.0
35;Ille-et-Vilaine;35153.0;Lillemer;276.0;193.0;69,93%;83.0;30,07%;186.0;67,39%;96,37%;5.0;1,81%;2,59%;2.0;0,72%;1,04%;23.65;76.34;0.01
35;Ille-et-Vilaine;35154.0;Livré-sur-Changeon;1239.0;907.0;73,20%;332.0;26,80%;883.0;71,27%;97,35%;16.0;1,29%;1,76%;8.0;0,65%;0,88%;30.47;69.53;0.0
35;Ille-et-Vilaine;35155.0;Lohéac;525.0;383.0;72,95%;142.0;27,05%;376.0;71,62%;98,17%;6.0;1,14%;1,57%;1.0;0,19%;0,26%;28.72;71.28;0.0
