CODGEO,LIBGEO,Code département,annee,type,code_com,geo_point,typemetric,nom_com,code_dep,valeur
56147,Nivillac,56,2017,criminalite,56147,"47.540561725281044, -2.2494579097292977",taux pour mille,Nivillac,56,0.459489
56147,Nivillac,56,2017,criminalite,56147,"47.540561725281044, -2.2494579097292977",taux pour mille,Nivillac,56,3.3306176
56147,Nivillac,56,2017,criminalite,56147,"47.540561725281044, -2.2494579097292977",taux pour mille,Nivillac,56,1.2612597
56147,Nivillac,56,2017,criminalite,56147,"47.540561725281044, -2.2494579097292977",taux pour mille,Nivillac,56,0.739702
56147,Nivillac,56,2017,criminalite,56147,"47.540561725281044, -2.2494579097292977",taux pour mille,Nivillac,56,0.0087378
56147,Nivillac,56,2017,criminalite,56147,"47.540561725281044, -2.2494579097292977",taux pour mille,Nivillac,56,2.4634638
56147,Nivillac,56,2017,criminalite,56147,"47.540561725281044, -2.2494579097292977",taux pour mille,Nivillac,56,1.158515
56147,Nivillac,56,2017,criminalite,56147,"47.540561725281044, -2.2494579097292977",taux pour mille,Nivillac,56,2.2311582
56147,Nivillac,56,2017,criminalite,56147,"47.540561725281044, -2.2494579097292977",taux pour mille,Nivillac,56,0.0210913
56148,Nostang,56,2017,criminalite,56148,"47.75496671311497, -3.1747730872341604",taux pour mille,Nostang,56,1.0581807
56148,Nostang,56,2017,criminalite,56148,"47.75496671311497, -3.1747730872341604",taux pour mille,Nostang,56,1.4052832
56148,Nostang,56,2017,criminalite,56148,"47.75496671311497, -3.1747730872341604",taux pour mille,Nostang,56,4.0463843
56148,Nostang,56,2017,criminalite,56148,"47.75496671311497, -3.1747730872341604",taux pour mille,Nostang,56,0.0494139
56148,Nostang,56,2017,criminalite,56148,"47.75496671311497, -3.1747730872341604",taux pour mille,Nostang,56,7.9746205
56148,Nostang,56,2017,criminalite,56148,"47.75496671311497, -3.1747730872341604",taux pour mille,Nostang,56,0.0
56148,Nostang,56,2017,criminalite,56148,"47.75496671311497, -3.1747730872341604",taux pour mille,Nostang,56,0.4793751
56148,Nostang,56,2017,criminalite,56148,"47.75496671311497, -3.1747730872341604",taux pour mille,Nostang,56,7.1821903
56148,Nostang,56,2017,criminalite,56148,"47.75496671311497, -3.1747730872341604",taux pour mille,Nostang,56,1.9446179
56148,Nostang,56,2017,criminalite,56148,"47.75496671311497, -3.1747730872341604",taux pour mille,Nostang,56,0.459489
56148,Nostang,56,2017,criminalite,56148,"47.75496671311497, -3.1747730872341604",taux pour mille,Nostang,56,3.3306176
56148,Nostang,56,2017,criminalite,56148,"47.75496671311497, -3.1747730872341604",taux pour mille,Nostang,56,1.2612597
56148,Nostang,56,2017,criminalite,56148,"47.75496671311497, -3.1747730872341604",taux pour mille,Nostang,56,0.739702
56148,Nostang,56,2017,criminalite,56148,"47.75496671311497, -3.1747730872341604",taux pour mille,Nostang,56,0.0087378
56148,Nostang,56,2017,criminalite,56148,"47.75496671311497, -3.1747730872341604",taux pour mille,Nostang,56,2.4634638
56148,Nostang,56,2017,criminalite,56148,"47.75496671311497, -3.1747730872341604",taux pour mille,Nostang,56,1.158515
56148,Nostang,56,2017,criminalite,56148,"47.75496671311497, -3.1747730872341604",taux pour mille,Nostang,56,2.2311582
56148,Nostang,56,2017,criminalite,56148,"47.75496671311497, -3.1747730872341604",taux pour mille,Nostang,56,0.0210913
56149,Noyal-Muzillac,56,2017,criminalite,56149,"47.59959682314105, -2.4595156343536195",taux pour mille,Noyal-Muzillac,56,1.0581807
56149,Noyal-Muzillac,56,2017,criminalite,56149,"47.59959682314105, -2.4595156343536195",taux pour mille,Noyal-Muzillac,56,1.4052832
56149,Noyal-Muzillac,56,2017,criminalite,56149,"47.59959682314105, -2.4595156343536195",taux pour mille,Noyal-Muzillac,56,4.0463843
56149,Noyal-Muzillac,56,2017,criminalite,56149,"47.59959682314105, -2.4595156343536195",taux pour mille,Noyal-Muzillac,56,0.0494139
