CODGEO,LIBGEO,Code département,annee,type,code_de_la_commune,code_com,geo_point,loyer_pr_dit_en_euros_par_m_,nom_com,code_dep
35328,Sixt-sur-Aff,35,2017,carte loyer,328,35328,"47.77488008436435, -2.049603208411056",7.328328087,Sixt-sur-Aff,35
35329,Sougeal,35,2017,carte loyer,329,35329,"48.502289590770985, -1.5150621072780759",6.068009978,Sougeal,35
35329,Sougeal,35,2017,carte loyer,329,35329,"48.502289590770985, -1.5150621072780759",7.522100931,Sougeal,35
35330,Taillis,35,2017,carte loyer,330,35330,"48.18431188226761, -1.240049656412916",6.470933409,Taillis,35
35330,Taillis,35,2017,carte loyer,330,35330,"48.18431188226761, -1.240049656412916",6.815471874,Taillis,35
35331,Talensac,35,2017,carte loyer,331,35331,"48.09117072197027, -1.9261355341713093",6.814027573,Talensac,35
35331,Talensac,35,2017,carte loyer,331,35331,"48.09117072197027, -1.9261355341713093",7.651786079,Talensac,35
35332,Teillay,35,2017,carte loyer,332,35332,"47.80750013594904, -1.5224505817549963",5.614325312,Teillay,35
35332,Teillay,35,2017,carte loyer,332,35332,"47.80750013594904, -1.5224505817549963",7.389438362,Teillay,35
35333,Le Theil-de-Bretagne,35,2017,carte loyer,333,35333,"47.917871730175385, -1.4218404692640998",6.568772695,Le Theil-de-Bretagne,35
35333,Le Theil-de-Bretagne,35,2017,carte loyer,333,35333,"47.917871730175385, -1.4218404692640998",7.615060845,Le Theil-de-Bretagne,35
35334,Thorigné-Fouillard,35,2017,carte loyer,334,35334,"48.15661369051908, -1.5844372268831357",8.545904786,Thorigné-Fouillard,35
35334,Thorigné-Fouillard,35,2017,carte loyer,334,35334,"48.15661369051908, -1.5844372268831357",10.46986866,Thorigné-Fouillard,35
35335,Thourie,35,2017,carte loyer,335,35335,"47.848547896109274, -1.4580345179839755",5.614325312,Thourie,35
35335,Thourie,35,2017,carte loyer,335,35335,"47.848547896109274, -1.4580345179839755",7.389438362,Thourie,35
35336,Le Tiercent,35,2017,carte loyer,336,35336,"48.35002198509106, -1.423469007138757",6.440078775,Le Tiercent,35
35336,Le Tiercent,35,2017,carte loyer,336,35336,"48.35002198509106, -1.423469007138757",7.522100931,Le Tiercent,35
35337,Tinténiac,35,2017,carte loyer,337,35337,"48.323509655712265, -1.8299439794584789",7.37230177,Tinténiac,35
35337,Tinténiac,35,2017,carte loyer,337,35337,"48.323509655712265, -1.8299439794584789",8.940848219,Tinténiac,35
35338,Torcé,35,2017,carte loyer,338,35338,"48.061284960697265, -1.270683504798285",6.775757082,Torcé,35
35338,Torcé,35,2017,carte loyer,338,35338,"48.061284960697265, -1.270683504798285",8.259851102,Torcé,35
35339,Trans-la-Forêt,35,2017,carte loyer,339,35339,"48.48772160693331, -1.6037968840587815",6.068009978,Trans-la-Forêt,35
35339,Trans-la-Forêt,35,2017,carte loyer,339,35339,"48.48772160693331, -1.6037968840587815",7.522100931,Trans-la-Forêt,35
35340,Treffendel,35,2017,carte loyer,340,35340,"48.03164573430121, -2.0086929290469047",6.352555783,Treffendel,35
35340,Treffendel,35,2017,carte loyer,340,35340,"48.03164573430121, -2.0086929290469047",7.651786079,Treffendel,35
35342,Trémeheuc,35,2017,carte loyer,342,35342,"48.4385592170784, -1.6973721174473604",6.440078775,Trémeheuc,35
35342,Trémeheuc,35,2017,carte loyer,342,35342,"48.4385592170784, -1.6973721174473604",7.180872466,Trémeheuc,35
35343,Tresbœuf,35,2017,carte loyer,343,35343,"47.88050243578782, -1.5535180594703555",5.614325312,Tresbœuf,35
35343,Tresbœuf,35,2017,carte loyer,343,35343,"47.88050243578782, -1.5535180594703555",7.389438362,Tresbœuf,35
35345,Trévérien,35,2017,carte loyer,345,35345,"48.37116916799059, -1.920227250044733",7.024231005,Trévérien,35
35345,Trévérien,35,2017,carte loyer,345,35345,"48.37116916799059, -1.920227250044733",8.344447085,Trévérien,35
35346,Trimer,35,2017,carte loyer,346,35346,"48.344763833256536, -1.8972282370570666",7.024231005,Trimer,35
35346,Trimer,35,2017,carte loyer,346,35346,"48.344763833256536, -1.8972282370570666",8.344447085,Trimer,35
35347,Val-d'Izé,35,2017,carte loyer,347,35347,"48.1898218657134, -1.3050699797547467",6.350806724,Val-d'Izé,35
35347,Val-d'Izé,35,2017,carte loyer,347,35347,"48.1898218657134, -1.3050699797547467",6.815471874,Val-d'Izé,35
35350,Vergéal,35,2017,carte loyer,350,35350,"48.03592859059881, -1.2556557483847002",6.775757082,Vergéal,35
35350,Vergéal,35,2017,carte loyer,350,35350,"48.03592859059881, -1.2556557483847002",7.221380269,Vergéal,35
35351,Le Verger,35,2017,carte loyer,351,35351,"48.06581856617977, -1.9363080457080253",6.814027573,Le Verger,35
35351,Le Verger,35,2017,carte loyer,351,35351,"48.06581856617977, -1.9363080457080253",7.651786079,Le Verger,35
35352,Vern-sur-Seiche,35,2017,carte loyer,352,35352,"48.052831604657925, -1.605159244957337",8.882227987,Vern-sur-Seiche,35
35352,Vern-sur-Seiche,35,2017,carte loyer,352,35352,"48.052831604657925, -1.605159244957337",10.62993885,Vern-sur-Seiche,35
35353,Vezin-le-Coquet,35,2017,carte loyer,353,35353,"48.11767166084482, -1.7492456301085477",9.529468727,Vezin-le-Coquet,35
35353,Vezin-le-Coquet,35,2017,carte loyer,353,35353,"48.11767166084482, -1.7492456301085477",11.2085661,Vezin-le-Coquet,35
35354,Vieux-Viel,35,2017,carte loyer,354,35354,"48.501362659041725, -1.5533886446943055",6.068009978,Vieux-Viel,35
35354,Vieux-Viel,35,2017,carte loyer,354,35354,"48.501362659041725, -1.5533886446943055",7.522100931,Vieux-Viel,35
35355,Vieux-Vy-sur-Couesnon,35,2017,carte loyer,355,35355,"48.33454864334593, -1.499153613481337",6.440078775,Vieux-Vy-sur-Couesnon,35
35355,Vieux-Vy-sur-Couesnon,35,2017,carte loyer,355,35355,"48.33454864334593, -1.499153613481337",7.522100931,Vieux-Vy-sur-Couesnon,35
35356,Vignoc,35,2017,carte loyer,356,35356,"48.25694634287076, -1.7636273940686726",7.379021821,Vignoc,35
35356,Vignoc,35,2017,carte loyer,356,35356,"48.25694634287076, -1.7636273940686726",10.13752154,Vignoc,35
35357,Villamée,35,2017,carte loyer,357,35357,"48.45567754195919, -1.2192774470159629",4.925651411,Villamée,35
35357,Villamée,35,2017,carte loyer,357,35357,"48.45567754195919, -1.2192774470159629",6.239151766,Villamée,35
35358,La Ville-ès-Nonais,35,2017,carte loyer,358,35358,"48.549159352652836, -1.9523044191431178",7.304364461,La Ville-ès-Nonais,35
35358,La Ville-ès-Nonais,35,2017,carte loyer,358,35358,"48.549159352652836, -1.9523044191431178",9.971451564,La Ville-ès-Nonais,35
35359,Visseiche,35,2017,carte loyer,359,35359,"47.96029647198793, -1.2984754081778298",5.184473978,Visseiche,35
35359,Visseiche,35,2017,carte loyer,359,35359,"47.96029647198793, -1.2984754081778298",7.221380269,Visseiche,35
35360,Vitré,35,2017,carte loyer,360,35360,"48.11411110392002, -1.1934825616829488",7.688355554,Vitré,35
35360,Vitré,35,2017,carte loyer,360,35360,"48.11411110392002, -1.1934825616829488",8.917200941,Vitré,35
35361,Le Vivier-sur-Mer,35,2017,carte loyer,361,35361,"48.59750139668909, -1.780928626236919",7.304364461,Le Vivier-sur-Mer,35
35361,Le Vivier-sur-Mer,35,2017,carte loyer,361,35361,"48.59750139668909, -1.780928626236919",7.522100931,Le Vivier-sur-Mer,35
35362,Le Tronchet,35,2017,carte loyer,362,35362,"48.49285533181018, -1.84141144421661",7.024231005,Le Tronchet,35
35362,Le Tronchet,35,2017,carte loyer,362,35362,"48.49285533181018, -1.84141144421661",7.522100931,Le Tronchet,35
35363,Pont-Péan,35,2017,carte loyer,363,35363,"48.010947299613775, -1.6963752103689798",7.737486915,Pont-Péan,35
35363,Pont-Péan,35,2017,carte loyer,363,35363,"48.010947299613775, -1.6963752103689798",9.713531935,Pont-Péan,35
56001,Allaire,56,2017,carte loyer,001,56001,"47.63932253698999, -2.177336657660106",6.49843665,Allaire,56
56001,Allaire,56,2017,carte loyer,001,56001,"47.63932253698999, -2.177336657660106",7.873711098,Allaire,56
56002,Ambon,56,2017,carte loyer,002,56002,"47.55716569325688, -2.541060006324297",7.913892603,Ambon,56
56002,Ambon,56,2017,carte loyer,002,56002,"47.55716569325688, -2.541060006324297",9.165437594,Ambon,56
56003,Arradon,56,2017,carte loyer,003,56003,"47.6338754295188, -2.822766188601684",10.2136801,Arradon,56
56003,Arradon,56,2017,carte loyer,003,56003,"47.6338754295188, -2.822766188601684",10.14126024,Arradon,56
56004,Arzal,56,2017,carte loyer,004,56004,"47.52138230773197, -2.4041423968682887",7.130331533,Arzal,56
56004,Arzal,56,2017,carte loyer,004,56004,"47.52138230773197, -2.4041423968682887",9.489064893,Arzal,56
56005,Arzon,56,2017,carte loyer,005,56005,"47.54765744203478, -2.886464038848551",8.685190285,Arzon,56
56005,Arzon,56,2017,carte loyer,005,56005,"47.54765744203478, -2.886464038848551",10.70895923,Arzon,56
56006,Augan,56,2017,carte loyer,006,56006,"47.91250537632371, -2.2676421931309756",6.080364005,Augan,56
56006,Augan,56,2017,carte loyer,006,56006,"47.91250537632371, -2.2676421931309756",7.436149918,Augan,56
56007,Auray,56,2017,carte loyer,007,56007,"47.66748009764836, -2.990485003314689",8.190948288,Auray,56
56007,Auray,56,2017,carte loyer,007,56007,"47.66748009764836, -2.990485003314689",9.873556018,Auray,56
56008,Baden,56,2017,carte loyer,008,56008,"47.61499818396553, -2.9032979546431608",9.596042593,Baden,56
56008,Baden,56,2017,carte loyer,008,56008,"47.61499818396553, -2.9032979546431608",9.46926374,Baden,56
56009,Bangor,56,2017,carte loyer,009,56009,"47.313070086088764, -3.1927713996702525",9.139676786,Bangor,56
56009,Bangor,56,2017,carte loyer,009,56009,"47.313070086088764, -3.1927713996702525",12.13072411,Bangor,56
56010,Baud,56,2017,carte loyer,010,56010,"47.87555375485843, -3.0307099983174473",7.129063727,Baud,56
56010,Baud,56,2017,carte loyer,010,56010,"47.87555375485843, -3.0307099983174473",7.975786744,Baud,56
56011,Béganne,56,2017,carte loyer,011,56011,"47.60273636562616, -2.2442414016131775",6.076777022,Béganne,56
56011,Béganne,56,2017,carte loyer,011,56011,"47.60273636562616, -2.2442414016131775",7.786893983,Béganne,56
56012,Beignon,56,2017,carte loyer,012,56012,"47.965835834555435, -2.180339647082372",6.863960938,Beignon,56
56012,Beignon,56,2017,carte loyer,012,56012,"47.965835834555435, -2.180339647082372",7.255186612,Beignon,56
56013,Belz,56,2017,carte loyer,013,56013,"47.672409748649926, -3.161736554927675",9.139676786,Belz,56
56013,Belz,56,2017,carte loyer,013,56013,"47.672409748649926, -3.161736554927675",9.394879695,Belz,56
56014,Berné,56,2017,carte loyer,014,56014,"47.98484498753087, -3.3737605248831297",5.800613759,Berné,56
56014,Berné,56,2017,carte loyer,014,56014,"47.98484498753087, -3.3737605248831297",7.059937795,Berné,56
56015,Berric,56,2017,carte loyer,015,56015,"47.638527302064674, -2.527352829019154",7.09339092,Berric,56
56015,Berric,56,2017,carte loyer,015,56015,"47.638527302064674, -2.527352829019154",7.997335184,Berric,56
56017,Bignan,56,2017,carte loyer,017,56017,"47.877122515436476, -2.759587553447427",6.463791507,Bignan,56
56017,Bignan,56,2017,carte loyer,017,56017,"47.877122515436476, -2.759587553447427",7.436149918,Bignan,56
56018,Billiers,56,2017,carte loyer,018,56018,"47.523495299753975, -2.4793785331757707",7.913892603,Billiers,56
56018,Billiers,56,2017,carte loyer,018,56018,"47.523495299753975, -2.4793785331757707",9.165437594,Billiers,56
56019,Billio,56,2017,carte loyer,019,56019,"47.86779970104002, -2.6475665327598996",5.713214135,Billio,56
56019,Billio,56,2017,carte loyer,019,56019,"47.86779970104002, -2.6475665327598996",8.219716785,Billio,56
56020,Bohal,56,2017,carte loyer,020,56020,"47.78470297156639, -2.447012827401232",7.09339092,Bohal,56
56020,Bohal,56,2017,carte loyer,020,56020,"47.78470297156639, -2.447012827401232",8.219716785,Bohal,56
56021,Brandérion,56,2017,carte loyer,021,56021,"47.79237710744664, -3.193268893574574",7.577508523,Brandérion,56
56021,Brandérion,56,2017,carte loyer,021,56021,"47.79237710744664, -3.193268893574574",8.979277897,Brandérion,56
56022,Brandivy,56,2017,carte loyer,022,56022,"47.78422522872202, -2.9222245354579512",6.931433116,Brandivy,56
56022,Brandivy,56,2017,carte loyer,022,56022,"47.78422522872202, -2.9222245354579512",7.436149918,Brandivy,56
56023,Brech,56,2017,carte loyer,023,56023,"47.7093568711551, -3.024141482094121",7.677953926,Brech,56
56023,Brech,56,2017,carte loyer,023,56023,"47.7093568711551, -3.024141482094121",9.063346867,Brech,56
56024,Bréhan,56,2017,carte loyer,024,56024,"48.07014991861146, -2.686851223634123",5.520112257,Bréhan,56
56024,Bréhan,56,2017,carte loyer,024,56024,"48.07014991861146, -2.686851223634123",7.16132059,Bréhan,56
56025,Brignac,56,2017,carte loyer,025,56025,"48.11217874734769, -2.3952111619921985",5.520112257,Brignac,56
56025,Brignac,56,2017,carte loyer,025,56025,"48.11217874734769, -2.3952111619921985",7.16132059,Brignac,56
56026,Bubry,56,2017,carte loyer,026,56026,"47.968839593497606, -3.1761796997718155",5.743293385,Bubry,56
56026,Bubry,56,2017,carte loyer,026,56026,"47.968839593497606, -3.1761796997718155",7.595736608,Bubry,56
56027,Buléon,56,2017,carte loyer,027,56027,"47.92017876155765, -2.6750440248335976",5.713214135,Buléon,56
56027,Buléon,56,2017,carte loyer,027,56027,"47.92017876155765, -2.6750440248335976",7.436149918,Buléon,56
56028,Caden,56,2017,carte loyer,028,56028,"47.64046604982291, -2.299402551103518",6.076777022,Caden,56
56028,Caden,56,2017,carte loyer,028,56028,"47.64046604982291, -2.299402551103518",7.328328087,Caden,56
56029,Calan,56,2017,carte loyer,029,56029,"47.88040283037715, -3.3121448653432695",7.491425546,Calan,56
56029,Calan,56,2017,carte loyer,029,56029,"47.88040283037715, -3.3121448653432695",9.27214757,Calan,56
56030,Camoël,56,2017,carte loyer,030,56030,"47.47762243008124, -2.3986933068284566",8.02724566,Camoël,56
56030,Camoël,56,2017,carte loyer,030,56030,"47.47762243008124, -2.3986933068284566",9.489064893,Camoël,56
56031,Camors,56,2017,carte loyer,031,56031,"47.83003729377215, -3.0000619064794636",6.931433116,Camors,56
56031,Camors,56,2017,carte loyer,031,56031,"47.83003729377215, -3.0000619064794636",8.09478056,Camors,56
56032,Campénéac,56,2017,carte loyer,032,56032,"47.96262010750973, -2.277924981820969",6.219421345,Campénéac,56
56032,Campénéac,56,2017,carte loyer,032,56032,"47.96262010750973, -2.277924981820969",7.436149918,Campénéac,56
56033,Carentoir,56,2017,carte loyer,033,56033,"47.82336434613855, -2.131028165665454",5.546007301,Carentoir,56
56033,Carentoir,56,2017,carte loyer,033,56033,"47.82336434613855, -2.131028165665454",7.328328087,Carentoir,56
56034,Carnac,56,2017,carte loyer,034,56034,"47.608567559914185, -3.069971633151609",9.17606301,Carnac,56
56034,Carnac,56,2017,carte loyer,034,56034,"47.608567559914185, -3.069971633151609",11.0042102,Carnac,56
56035,Caro,56,2017,carte loyer,035,56035,"47.86214163500526, -2.327688546632125",6.435483711,Caro,56
56035,Caro,56,2017,carte loyer,035,56035,"47.86214163500526, -2.327688546632125",7.436149918,Caro,56
56036,Caudan,56,2017,carte loyer,036,56036,"47.813267553874056, -3.3414118818498872",8.190769439,Caudan,56
56036,Caudan,56,2017,carte loyer,036,56036,"47.813267553874056, -3.3414118818498872",9.606747722,Caudan,56
56039,La Chapelle-Neuve,56,2017,carte loyer,039,56039,"47.85579450250145, -2.93397995834822",6.931433116,La Chapelle-Neuve,56
56039,La Chapelle-Neuve,56,2017,carte loyer,039,56039,"47.85579450250145, -2.93397995834822",7.436149918,La Chapelle-Neuve,56
56040,Cléguer,56,2017,carte loyer,040,56040,"47.865270438266364, -3.365176418549055",7.491425546,Cléguer,56
56040,Cléguer,56,2017,carte loyer,040,56040,"47.865270438266364, -3.365176418549055",9.27214757,Cléguer,56
56041,Cléguérec,56,2017,carte loyer,041,56041,"48.12810110417873, -3.063656345891149",5.743293385,Cléguérec,56
56041,Cléguérec,56,2017,carte loyer,041,56041,"48.12810110417873, -3.063656345891149",7.595736608,Cléguérec,56
56042,Colpo,56,2017,carte loyer,042,56042,"47.816598647213304, -2.8065809645915505",6.342067717,Colpo,56
56042,Colpo,56,2017,carte loyer,042,56042,"47.816598647213304, -2.8065809645915505",7.436149918,Colpo,56
56043,Concoret,56,2017,carte loyer,043,56043,"48.06556930321227, -2.209424770654686",5.520112257,Concoret,56
56043,Concoret,56,2017,carte loyer,043,56043,"48.06556930321227, -2.209424770654686",7.16132059,Concoret,56
56044,Cournon,56,2017,carte loyer,044,56044,"47.749466214087526, -2.098235754697233",5.627480339,Cournon,56
56044,Cournon,56,2017,carte loyer,044,56044,"47.749466214087526, -2.098235754697233",7.328328087,Cournon,56
56045,Le Cours,56,2017,carte loyer,045,56045,"47.74912688373098, -2.508143692028013",7.09339092,Le Cours,56
56045,Le Cours,56,2017,carte loyer,045,56045,"47.74912688373098, -2.508143692028013",7.997335184,Le Cours,56
56046,Crach,56,2017,carte loyer,046,56046,"47.63042053669387, -3.000327876103034",7.920271769,Crach,56
56046,Crach,56,2017,carte loyer,046,56046,"47.63042053669387, -3.000327876103034",8.979277897,Crach,56
56047,Crédin,56,2017,carte loyer,047,56047,"48.0389554147166, -2.764997915237353",5.494593044,Crédin,56
56047,Crédin,56,2017,carte loyer,047,56047,"48.0389554147166, -2.764997915237353",7.16132059,Crédin,56
56048,Le Croisty,56,2017,carte loyer,048,56048,"48.06146968440684, -3.3732071947699174",5.800613759,Le Croisty,56
56048,Le Croisty,56,2017,carte loyer,048,56048,"48.06146968440684, -3.3732071947699174",7.595736608,Le Croisty,56
56050,La Croix-Helléan,56,2017,carte loyer,050,56050,"47.963765107231076, -2.5110350364629657",6.435483711,La Croix-Helléan,56
56050,La Croix-Helléan,56,2017,carte loyer,050,56050,"47.963765107231076, -2.5110350364629657",7.436149918,La Croix-Helléan,56
56051,Cruguel,56,2017,carte loyer,051,56051,"47.87807650448863, -2.5906219647644937",5.713214135,Cruguel,56
56051,Cruguel,56,2017,carte loyer,051,56051,"47.87807650448863, -2.5906219647644937",8.219716785,Cruguel,56
56052,Damgan,56,2017,carte loyer,052,56052,"47.52236418503238, -2.5857712165115228",7.913892603,Damgan,56
56052,Damgan,56,2017,carte loyer,052,56052,"47.52236418503238, -2.5857712165115228",9.165437594,Damgan,56
56053,Elven,56,2017,carte loyer,053,56053,"47.732777450676636, -2.592960093624691",7.862420719,Elven,56
56053,Elven,56,2017,carte loyer,053,56053,"47.732777450676636, -2.592960093624691",8.73967332,Elven,56
56054,Erdeven,56,2017,carte loyer,054,56054,"47.63706473892732, -3.1561586506590404",8.343245687,Erdeven,56
56054,Erdeven,56,2017,carte loyer,054,56054,"47.63706473892732, -3.1561586506590404",9.509434231,Erdeven,56
56055,Étel,56,2017,carte loyer,055,56055,"47.65668268418407, -3.198361132823938",9.139676786,Étel,56
56055,Étel,56,2017,carte loyer,055,56055,"47.65668268418407, -3.198361132823938",9.428999315,Étel,56
56056,Évriguet,56,2017,carte loyer,056,56056,"48.08348673581315, -2.4049653661568677",5.520112257,Évriguet,56
56056,Évriguet,56,2017,carte loyer,056,56056,"48.08348673581315, -2.4049653661568677",7.16132059,Évriguet,56
56057,Le Faouët,56,2017,carte loyer,057,56057,"48.0487271042869, -3.5087308396441728",6.272784789,Le Faouët,56
56057,Le Faouët,56,2017,carte loyer,057,56057,"48.0487271042869, -3.5087308396441728",7.059937795,Le Faouët,56
56058,Férel,56,2017,carte loyer,058,56058,"47.48718108731061, -2.339652977867133",7.849669811,Férel,56
56058,Férel,56,2017,carte loyer,058,56058,"47.48718108731061, -2.339652977867133",9.489064893,Férel,56
56060,Les Fougerêts,56,2017,carte loyer,060,56060,"47.74821053948151, -2.1974327734250623",6.435483711,Les Fougerêts,56
56060,Les Fougerêts,56,2017,carte loyer,060,56060,"47.74821053948151, -2.1974327734250623",7.997335184,Les Fougerêts,56
56061,La Gacilly,56,2017,carte loyer,061,56061,"47.76382907371059, -2.1402367718551187",5.866571153,La Gacilly,56
56061,La Gacilly,56,2017,carte loyer,061,56061,"47.76382907371059, -2.1402367718551187",7.729629986,La Gacilly,56
56062,Gâvres,56,2017,carte loyer,062,56062,"47.69512810888961, -3.3343564625520403",7.991983545,Gâvres,56
56062,Gâvres,56,2017,carte loyer,062,56062,"47.69512810888961, -3.3343564625520403",9.384631122,Gâvres,56
56063,Gestel,56,2017,carte loyer,063,56063,"47.80832208073061, -3.4376384926427623",8.448116329,Gestel,56
56063,Gestel,56,2017,carte loyer,063,56063,"47.80832208073061, -3.4376384926427623",9.27214757,Gestel,56
56065,Gourhel,56,2017,carte loyer,065,56065,"47.93926228225459, -2.359144092500855",6.219421345,Gourhel,56
56065,Gourhel,56,2017,carte loyer,065,56065,"47.93926228225459, -2.359144092500855",7.436149918,Gourhel,56
56066,Gourin,56,2017,carte loyer,066,56066,"48.13658848473797, -3.604143385699294",6.229257982,Gourin,56
56066,Gourin,56,2017,carte loyer,066,56066,"48.13658848473797, -3.604143385699294",7.29110015,Gourin,56
56067,Grand-Champ,56,2017,carte loyer,067,56067,"47.760816765921426, -2.8478131152783255",7.819090433,Grand-Champ,56
56067,Grand-Champ,56,2017,carte loyer,067,56067,"47.760816765921426, -2.8478131152783255",8.704522317,Grand-Champ,56
56068,La Grée-Saint-Laurent,56,2017,carte loyer,068,56068,"48.00158379181695, -2.503986676988169",5.713214135,La Grée-Saint-Laurent,56
56068,La Grée-Saint-Laurent,56,2017,carte loyer,068,56068,"48.00158379181695, -2.503986676988169",7.436149918,La Grée-Saint-Laurent,56
56069,Groix,56,2017,carte loyer,069,56069,"47.63722433884246, -3.4644761751791946",9.095840717,Groix,56
56069,Groix,56,2017,carte loyer,069,56069,"47.63722433884246, -3.4644761751791946",8.438746043,Groix,56
56070,Guégon,56,2017,carte loyer,070,56070,"47.92550391651555, -2.586229208258498",5.713214135,Guégon,56
56070,Guégon,56,2017,carte loyer,070,56070,"47.92550391651555, -2.586229208258498",7.436149918,Guégon,56
56071,Guéhenno,56,2017,carte loyer,071,56071,"47.89187231728197, -2.6517329622327597",6.342067717,Guéhenno,56
56071,Guéhenno,56,2017,carte loyer,071,56071,"47.89187231728197, -2.6517329622327597",7.436149918,Guéhenno,56
56072,Gueltas,56,2017,carte loyer,072,56072,"48.091605297488854, -2.8104604382610545",6.16138334,Gueltas,56
56072,Gueltas,56,2017,carte loyer,072,56072,"48.091605297488854, -2.8104604382610545",6.787694606,Gueltas,56
56073,Guémené-sur-Scorff,56,2017,carte loyer,073,56073,"48.06611191464081, -3.2051833697041263",5.743293385,Guémené-sur-Scorff,56
56073,Guémené-sur-Scorff,56,2017,carte loyer,073,56073,"48.06611191464081, -3.2051833697041263",7.595736608,Guémené-sur-Scorff,56
56074,Guénin,56,2017,carte loyer,074,56074,"47.9055067349007, -2.966481981411289",6.931433116,Guénin,56
56074,Guénin,56,2017,carte loyer,074,56074,"47.9055067349007, -2.966481981411289",7.436149918,Guénin,56
56075,Guer,56,2017,carte loyer,075,56075,"47.907834204843375, -2.1291416938091445",6.870015301,Guer,56
56075,Guer,56,2017,carte loyer,075,56075,"47.907834204843375, -2.1291416938091445",7.941313884,Guer,56
56076,Guern,56,2017,carte loyer,076,56076,"48.034724331990546, -3.1023116562130837",5.743293385,Guern,56
56076,Guern,56,2017,carte loyer,076,56076,"48.034724331990546, -3.1023116562130837",7.595736608,Guern,56
56077,Le Guerno,56,2017,carte loyer,077,56077,"47.590968492306395, -2.399740715698938",7.913892603,Le Guerno,56
56077,Le Guerno,56,2017,carte loyer,077,56077,"47.590968492306395, -2.399740715698938",7.786893983,Le Guerno,56
56078,Guidel,56,2017,carte loyer,078,56078,"47.79441862166735, -3.492426016296095",8.678971518,Guidel,56
56078,Guidel,56,2017,carte loyer,078,56078,"47.79441862166735, -3.492426016296095",10.29410264,Guidel,56
56079,Guillac,56,2017,carte loyer,079,56079,"47.9238917257409, -2.479240366753593",6.435483711,Guillac,56
56079,Guillac,56,2017,carte loyer,079,56079,"47.9238917257409, -2.479240366753593",7.436149918,Guillac,56
56080,Guilliers,56,2017,carte loyer,080,56080,"48.05194555764297, -2.415106938500265",5.520112257,Guilliers,56
56080,Guilliers,56,2017,carte loyer,080,56080,"48.05194555764297, -2.415106938500265",7.16132059,Guilliers,56
56081,Guiscriff,56,2017,carte loyer,081,56081,"48.04277072023759, -3.623328046984369",6.05578471,Guiscriff,56
56081,Guiscriff,56,2017,carte loyer,081,56081,"48.04277072023759, -3.623328046984369",7.059937795,Guiscriff,56
56082,Helléan,56,2017,carte loyer,082,56082,"47.96792156977051, -2.4806362850750405",5.713214135,Helléan,56
56082,Helléan,56,2017,carte loyer,082,56082,"47.96792156977051, -2.4806362850750405",7.436149918,Helléan,56
56083,Hennebont,56,2017,carte loyer,083,56083,"47.80760381235834, -3.270365675295573",8.161979085,Hennebont,56
56083,Hennebont,56,2017,carte loyer,083,56083,"47.80760381235834, -3.270365675295573",9.537121239,Hennebont,56
56084,Le Hézo,56,2017,carte loyer,084,56084,"47.58078600008399, -2.6908809432970564",7.970257801,Le Hézo,56
56084,Le Hézo,56,2017,carte loyer,084,56084,"47.58078600008399, -2.6908809432970564",9.165437594,Le Hézo,56
56085,Hœdic,56,2017,carte loyer,085,56085,"47.339889888662, -2.8753678365989876",8.685190285,Hœdic,56
56085,Hœdic,56,2017,carte loyer,085,56085,"47.339889888662, -2.8753678365989876",9.40086036,Hœdic,56
56086,Île-d'Houat,56,2017,carte loyer,086,56086,"47.39001573199813, -2.968397218082545",9.139676786,Île-d'Houat,56
56086,Île-d'Houat,56,2017,carte loyer,086,56086,"47.39001573199813, -2.968397218082545",12.13072411,Île-d'Houat,56
56087,Île-aux-Moines,56,2017,carte loyer,087,56087,"47.58626575053529, -2.848731093417323",10.31068046,Île-aux-Moines,56
56087,Île-aux-Moines,56,2017,carte loyer,087,56087,"47.58626575053529, -2.848731093417323",5.707141317,Île-aux-Moines,56
56088,Île-d'Arz,56,2017,carte loyer,088,56088,"47.588661514891264, -2.7965288698670854",10.31068046,Île-d'Arz,56
56088,Île-d'Arz,56,2017,carte loyer,088,56088,"47.588661514891264, -2.7965288698670854",5.707141317,Île-d'Arz,56
56089,Inguiniel,56,2017,carte loyer,089,56089,"47.955662011875916, -3.260336736016351",5.800613759,Inguiniel,56
56089,Inguiniel,56,2017,carte loyer,089,56089,"47.955662011875916, -3.260336736016351",7.595736608,Inguiniel,56
56090,Inzinzac-Lochrist,56,2017,carte loyer,090,56090,"47.8563819806875, -3.251954953861339",7.461739386,Inzinzac-Lochrist,56
56090,Inzinzac-Lochrist,56,2017,carte loyer,090,56090,"47.8563819806875, -3.251954953861339",9.393306961,Inzinzac-Lochrist,56
56091,Josselin,56,2017,carte loyer,091,56091,"47.95410919481656, -2.5478970675285364",5.713214135,Josselin,56
56091,Josselin,56,2017,carte loyer,091,56091,"47.95410919481656, -2.5478970675285364",7.708379072,Josselin,56
56092,Kerfourn,56,2017,carte loyer,092,56092,"48.043261307904494, -2.837351794298286",6.16138334,Kerfourn,56
56092,Kerfourn,56,2017,carte loyer,092,56092,"48.043261307904494, -2.837351794298286",6.787694606,Kerfourn,56
56093,Kergrist,56,2017,carte loyer,093,56093,"48.14732576756959, -2.928687121513674",5.494593044,Kergrist,56
56093,Kergrist,56,2017,carte loyer,093,56093,"48.14732576756959, -2.928687121513674",6.787694606,Kergrist,56
56094,Kervignac,56,2017,carte loyer,094,56094,"47.7687876170804, -3.247912232421105",7.970985338,Kervignac,56
