CODGEO;LIBGEO;Code département;annee;type;code_com;geo_point;typemetric;nom_com;code_dep;valeur
22144;La Méaugon;22;2017;creation nouvelles associations;22144;48.50442394473271, -2.846723598380565;Création nouvelles associations;La Méaugon;22;710.0
22145;Mégrit;22;2017;creation nouvelles associations;22145;48.389733819073925, -2.2674010013311876;Création nouvelles associations;Mégrit;22;710.0
22146;Mellionnec;22;2017;creation nouvelles associations;22146;48.16847510350928, -3.290144558300456;Création nouvelles associations;Mellionnec;22;710.0
22147;Merdrignac;22;2017;creation nouvelles associations;22147;48.193666253812545, -2.3962263250940814;Création nouvelles associations;Merdrignac;22;710.0
22148;Mérillac;22;2017;creation nouvelles associations;22148;48.249932901208375, -2.391016176335452;Création nouvelles associations;Mérillac;22;710.0
22149;Merléac;22;2017;creation nouvelles associations;22149;48.272646029706195, -2.9111878285013244;Création nouvelles associations;Merléac;22;710.0
22150;Le Merzer;22;2017;creation nouvelles associations;22150;48.58175740786484, -3.075000469662988;Création nouvelles associations;Le Merzer;22;710.0
22152;Minihy-Tréguier;22;2017;creation nouvelles associations;22152;48.7679732173215, -3.259390093495907;Création nouvelles associations;Minihy-Tréguier;22;710.0
22153;Moncontour;22;2017;creation nouvelles associations;22153;48.35828488139576, -2.633834275073219;Création nouvelles associations;Moncontour;22;710.0
22155;La Motte;22;2017;creation nouvelles associations;22155;48.23134465685796, -2.7051289011505077;Création nouvelles associations;La Motte;22;710.0
22156;Moustéru;22;2017;creation nouvelles associations;22156;48.52882253971148, -3.234921403671726;Création nouvelles associations;Moustéru;22;710.0
22157;Le Moustoir;22;2017;creation nouvelles associations;22157;48.273660027370745, -3.491275051198534;Création nouvelles associations;Le Moustoir;22;710.0
22158;Guerlédan;22;2017;creation nouvelles associations;22158;48.20148379493991, -2.9579644187448335;Création nouvelles associations;Guerlédan;22;710.0
22160;Noyal;22;2017;creation nouvelles associations;22160;48.451111692186544, -2.4637973567577154;Création nouvelles associations;Noyal;22;710.0
22161;Pabu;22;2017;creation nouvelles associations;22161;48.582713836218865, -3.1431922194761563;Création nouvelles associations;Pabu;22;710.0
22162;Paimpol;22;2017;creation nouvelles associations;22162;48.77341237427662, -3.0547770418859117;Création nouvelles associations;Paimpol;22;710.0
22163;Paule;22;2017;creation nouvelles associations;22163;48.227634919736666, -3.4609317309280505;Création nouvelles associations;Paule;22;710.0
22164;Pédernec;22;2017;creation nouvelles associations;22164;48.588027198469696, -3.2771017455559184;Création nouvelles associations;Pédernec;22;710.0
22165;Penguily;22;2017;creation nouvelles associations;22165;48.37127054936064, -2.4942661296116597;Création nouvelles associations;Penguily;22;710.0
22166;Penvénan;22;2017;creation nouvelles associations;22166;48.81700826489818, -3.301898392456582;Création nouvelles associations;Penvénan;22;710.0
22168;Perros-Guirec;22;2017;creation nouvelles associations;22168;48.81212816242925, -3.4669735051428145;Création nouvelles associations;Perros-Guirec;22;710.0
22169;Peumerit-Quintin;22;2017;creation nouvelles associations;22169;48.3633623991001, -3.2850971954653323;Création nouvelles associations;Peumerit-Quintin;22;710.0
22170;Plaine-Haute;22;2017;creation nouvelles associations;22170;48.44330686250468, -2.859141354483835;Création nouvelles associations;Plaine-Haute;22;710.0
22171;Plaintel;22;2017;creation nouvelles associations;22171;48.41026620350685, -2.8103473870124343;Création nouvelles associations;Plaintel;22;710.0
22172;Plancoët;22;2017;creation nouvelles associations;22172;48.514587985964525, -2.2193340279391998;Création nouvelles associations;Plancoët;22;710.0
22174;Pléboulle;22;2017;creation nouvelles associations;22174;48.59482857983857, -2.3335886850339618;Création nouvelles associations;Pléboulle;22;710.0
22175;Plédéliac;22;2017;creation nouvelles associations;22175;48.468676894060096, -2.3716237728696155;Création nouvelles associations;Plédéliac;22;710.0
22176;Plédran;22;2017;creation nouvelles associations;22176;48.44322179655236, -2.7451057245552435;Création nouvelles associations;Plédran;22;710.0
22177;Pléguien;22;2017;creation nouvelles associations;22177;48.63483483497731, -2.9483662165981883;Création nouvelles associations;Pléguien;22;710.0
22178;Pléhédel;22;2017;creation nouvelles associations;22178;48.69465351088745, -3.0067518941250695;Création nouvelles associations;Pléhédel;22;710.0
22179;Fréhel;22;2017;creation nouvelles associations;22179;48.634580776416946, -2.361912056247098;Création nouvelles associations;Fréhel;22;710.0
22180;Plélan-le-Petit;22;2017;creation nouvelles associations;22180;48.426818874411204, -2.224119382295178;Création nouvelles associations;Plélan-le-Petit;22;710.0
22181;Plélauff;22;2017;creation nouvelles associations;22181;48.19831050359028, -3.2038041544780835;Création nouvelles associations;Plélauff;22;710.0
22182;Plélo;22;2017;creation nouvelles associations;22182;48.5540365817355, -2.9276114233388237;Création nouvelles associations;Plélo;22;710.0
22183;Plémet;22;2017;creation nouvelles associations;22183;48.17458914462472, -2.5970205727773386;Création nouvelles associations;Plémet;22;710.0
22184;Plémy;22;2017;creation nouvelles associations;22184;48.33814970468506, -2.676600308020385;Création nouvelles associations;Plémy;22;710.0
22185;Plénée-Jugon;22;2017;creation nouvelles associations;22185;48.35568772170431, -2.4152109230019456;Création nouvelles associations;Plénée-Jugon;22;710.0
22186;Pléneuf-Val-André;22;2017;creation nouvelles associations;22186;48.583590024616825, -2.529603874827951;Création nouvelles associations;Pléneuf-Val-André;22;710.0
22187;Plérin;22;2017;creation nouvelles associations;22187;48.54399626161453, -2.769713010180491;Création nouvelles associations;Plérin;22;710.0
22188;Plerneuf;22;2017;creation nouvelles associations;22188;48.50578538306872, -2.8804807769133474;Création nouvelles associations;Plerneuf;22;710.0
22189;Plésidy;22;2017;creation nouvelles associations;22189;48.441565954939556, -3.126098611824184;Création nouvelles associations;Plésidy;22;710.0
22190;Pleslin-Trigavou;22;2017;creation nouvelles associations;22190;48.52754674850393, -2.071280262807143;Création nouvelles associations;Pleslin-Trigavou;22;710.0
22193;Plestan;22;2017;creation nouvelles associations;22193;48.41468043166207, -2.4413164240059184;Création nouvelles associations;Plestan;22;710.0
