LIBGEO;CODGEO;filiere;energie_type;production_mwh;puissances_kw;Code département;Code de la commune
Hénansal;22077;Bois énergie domestique;Chaleur;2248.0;2664.0;22;077
Hénansal;22077;Éolien terrestre;Electricité;8911.0;4000.0;22;077
Hénansal;22077;Hydroélectricité;Electricité;0.0;0.0;22;077
Hénansal;22077;Méthanisation;Biométhane;0.0;0.0;22;077
Hénansal;22077;Méthanisation;Chaleur;698.0;90.0;22;077
Hénansal;22077;Méthanisation;Electricité;582.0;75.0;22;077
Hénansal;22077;PAC (aérothermie et géothermie);Chaleur;472.0;600.0;22;077
Hénansal;22077;Solaire thermique;Chaleur;15.0;20.0;22;077
Hénon;22079;Bois énergie domestique;Chaleur;3600.0;4265.0;22;079
Hénon;22079;Hydroélectricité;Electricité;0.0;0.0;22;079
Hénon;22079;PAC (aérothermie et géothermie);Chaleur;802.0;1020.0;22;079
Hénon;22079;Solaire PV;Electricité;147.0;125.0;22;079
Hénon;22079;Solaire thermique;Chaleur;25.0;40.0;22;079
Hillion;22081;Bois énergie chaufferies;Chaleur;94.0;75.0;22;081
Hillion;22081;Bois énergie domestique;Chaleur;6746.0;7992.0;22;081
Hillion;22081;Hydroélectricité;Electricité;0.0;0.0;22;081
Hillion;22081;PAC (aérothermie et géothermie);Chaleur;1445.0;1838.0;22;081
Hillion;22081;Solaire PV;Electricité;195.0;169.0;22;081
Hillion;22081;Solaire thermique;Chaleur;45.0;60.0;22;081
Le Hinglé;22082;Bois énergie domestique;Chaleur;1734.0;2054.0;22;082
Le Hinglé;22082;Hydroélectricité;Electricité;0.0;0.0;22;082
Le Hinglé;22082;PAC (aérothermie et géothermie);Chaleur;326.0;414.0;22;082
Le Hinglé;22082;Solaire thermique;Chaleur;10.0;10.0;22;082
Illifaut;22083;Bois énergie chaufferies;Chaleur;127.0;90.0;22;083
Illifaut;22083;Bois énergie domestique;Chaleur;1405.0;1664.0;22;083
Illifaut;22083;Éolien terrestre;Electricité;0.0;0.0;22;083
Illifaut;22083;Hydroélectricité;Electricité;0.0;0.0;22;083
Illifaut;22083;Méthanisation;Chaleur;0.0;0.0;22;083
Illifaut;22083;Méthanisation;Electricité;0.0;0.0;22;083
Illifaut;22083;PAC (aérothermie et géothermie);Chaleur;302.0;384.0;22;083
Illifaut;22083;Solaire PV;Electricité;292.0;268.0;22;083
Illifaut;22083;Solaire thermique;Chaleur;9.0;10.0;22;083
Jugon-les-Lacs;22084;Bois énergie chaufferies;Chaleur;91.0;90.0;22;084
Jugon-les-Lacs;22084;Bois énergie domestique;Chaleur;4778.0;5661.0;22;084
Jugon-les-Lacs;22084;Hydroélectricité;Electricité;0.0;0.0;22;084
Jugon-les-Lacs;22084;Méthanisation;Chaleur;0.0;0.0;22;084
Jugon-les-Lacs;22084;PAC (aérothermie et géothermie);Chaleur;1057.0;1344.0;22;084
Jugon-les-Lacs;22084;Solaire PV;Electricité;42.0;49.0;22;084
Jugon-les-Lacs;22084;Solaire thermique;Chaleur;33.0;50.0;22;084
Kerbors;22085;Bois énergie domestique;Chaleur;797.0;944.0;22;085
Kerbors;22085;Hydroélectricité;Electricité;0.0;0.0;22;085
Kerbors;22085;PAC (aérothermie et géothermie);Chaleur;235.0;298.0;22;085
Kerbors;22085;Solaire thermique;Chaleur;7.0;10.0;22;085
Kerfot;22086;Bois énergie domestique;Chaleur;1411.0;1672.0;22;086
Kerfot;22086;Hydroélectricité;Electricité;0.0;0.0;22;086
Kerfot;22086;PAC (aérothermie et géothermie);Chaleur;289.0;368.0;22;086
Kerfot;22086;Solaire thermique;Chaleur;9.0;10.0;22;086
Kergrist-Moëlou;22087;Bois énergie chaufferies;Chaleur;58.0;100.0;22;087
Kergrist-Moëlou;22087;Bois énergie domestique;Chaleur;1465.0;1736.0;22;087
Kergrist-Moëlou;22087;Éolien terrestre;Electricité;43816.0;24000.0;22;087
Kergrist-Moëlou;22087;Hydroélectricité;Electricité;0.0;0.0;22;087
Kergrist-Moëlou;22087;Méthanisation;Chaleur;3122.0;370.0;22;087
Kergrist-Moëlou;22087;Méthanisation;Electricité;2110.0;250.0;22;087
Kergrist-Moëlou;22087;PAC (aérothermie et géothermie);Chaleur;339.0;431.0;22;087
Kergrist-Moëlou;22087;Solaire thermique;Chaleur;11.0;10.0;22;087
Kerien;22088;Bois énergie domestique;Chaleur;556.0;658.0;22;088
Kerien;22088;Hydroélectricité;Electricité;0.0;0.0;22;088
Kerien;22088;PAC (aérothermie et géothermie);Chaleur;142.0;181.0;22;088
Kerien;22088;Solaire PV;Electricité;74.0;77.0;22;088
Kerien;22088;Solaire thermique;Chaleur;4.0;10.0;22;088
Kermaria-Sulard;22090;Bois énergie domestique;Chaleur;1882.0;2229.0;22;090
Kermaria-Sulard;22090;Fossile;Chaleur;14206.0;4951.0;22;090
Kermaria-Sulard;22090;Fossile;Electricité;12628.0;4401.0;22;090
Kermaria-Sulard;22090;Hydroélectricité;Electricité;0.0;0.0;22;090
Kermaria-Sulard;22090;PAC (aérothermie et géothermie);Chaleur;412.0;524.0;22;090
Kermaria-Sulard;22090;Solaire thermique;Chaleur;13.0;20.0;22;090
Kermoroc'h;22091;Bois énergie domestique;Chaleur;796.0;943.0;22;091
Kermoroc'h;22091;Hydroélectricité;Electricité;0.0;0.0;22;091
Kermoroc'h;22091;PAC (aérothermie et géothermie);Chaleur;157.0;200.0;22;091
Kermoroc'h;22091;Solaire thermique;Chaleur;5.0;10.0;22;091
Kerpert;22092;Bois énergie domestique;Chaleur;643.0;762.0;22;092
Kerpert;22092;Éolien terrestre;Electricité;1338.0;800.0;22;092
Kerpert;22092;Hydroélectricité;Electricité;0.0;0.0;22;092
Kerpert;22092;Méthanisation;Chaleur;0.0;0.0;22;092
Kerpert;22092;Méthanisation;Electricité;0.0;0.0;22;092
Kerpert;22092;PAC (aérothermie et géothermie);Chaleur;174.0;221.0;22;092
Kerpert;22092;Solaire PV;Electricité;184.0;166.0;22;092
Kerpert;22092;Solaire thermique;Chaleur;5.0;10.0;22;092
Lamballe-Armor;22093;Bois énergie chaufferies;Chaleur;1251.0;574.0;22;093
Lamballe-Armor;22093;Bois énergie domestique;Chaleur;24233.0;28711.0;22;093
Lamballe-Armor;22093;Éolien terrestre;Electricité;13567.0;9200.0;22;093
Lamballe-Armor;22093;Hydroélectricité;Electricité;326.0;410.0;22;093
Lamballe-Armor;22093;Méthanisation;Biométhane;0.0;0.0;22;093
Lamballe-Armor;22093;Méthanisation;Chaleur;0.0;0.0;22;093
Lamballe-Armor;22093;Méthanisation;Electricité;0.0;0.0;22;093
Lamballe-Armor;22093;PAC (aérothermie et géothermie);Chaleur;5426.0;6901.0;22;093
Lamballe-Armor;22093;Solaire PV;Electricité;421.0;431.0;22;093
Lamballe-Armor;22093;Solaire thermique;Chaleur;170.0;240.0;22;093
Lamballe-Armor;22093;Uiom;Chaleur;0.0;0.0;22;093
Lamballe-Armor;22093;Uiom;Electricité;16999.0;1850.0;22;093
Lancieux;22094;Bois énergie domestique;Chaleur;3046.0;3609.0;22;094
Lancieux;22094;Hydroélectricité;Electricité;0.0;0.0;22;094
Lancieux;22094;PAC (aérothermie et géothermie);Chaleur;1462.0;1859.0;22;094
Lancieux;22094;Solaire PV;Electricité;31.0;32.0;22;094
Lancieux;22094;Solaire thermique;Chaleur;46.0;60.0;22;094
Landebaëron;22095;Bois énergie domestique;Chaleur;409.0;484.0;22;095
Landebaëron;22095;Hydroélectricité;Electricité;0.0;0.0;22;095
Landebaëron;22095;PAC (aérothermie et géothermie);Chaleur;93.0;118.0;22;095
Landebaëron;22095;Solaire thermique;Chaleur;3.0;0.0;22;095
Landébia;22096;Bois énergie domestique;Chaleur;941.0;1115.0;22;096
Landébia;22096;Hydroélectricité;Electricité;0.0;0.0;22;096
Landébia;22096;PAC (aérothermie et géothermie);Chaleur;196.0;250.0;22;096
Landébia;22096;Solaire thermique;Chaleur;6.0;10.0;22;096
La Landec;22097;Bois énergie domestique;Chaleur;1301.0;1542.0;22;097
La Landec;22097;Hydroélectricité;Electricité;0.0;0.0;22;097
La Landec;22097;PAC (aérothermie et géothermie);Chaleur;251.0;319.0;22;097
La Landec;22097;Solaire PV;Electricité;305.0;298.0;22;097
La Landec;22097;Solaire thermique;Chaleur;8.0;10.0;22;097
Landéhen;22098;Bois énergie domestique;Chaleur;2212.0;2621.0;22;098
Landéhen;22098;Hydroélectricité;Electricité;0.0;0.0;22;098
Landéhen;22098;PAC (aérothermie et géothermie);Chaleur;454.0;578.0;22;098
Landéhen;22098;Solaire PV;Electricité;38.0;51.0;22;098
Landéhen;22098;Solaire thermique;Chaleur;14.0;20.0;22;098
Lanfains;22099;Bois énergie domestique;Chaleur;1784.0;2114.0;22;099
Lanfains;22099;Éolien terrestre;Electricité;11838.0;7500.0;22;099
Lanfains;22099;Hydroélectricité;Electricité;0.0;0.0;22;099
Lanfains;22099;PAC (aérothermie et géothermie);Chaleur;382.0;486.0;22;099
Lanfains;22099;Solaire PV;Electricité;69.0;69.0;22;099
Lanfains;22099;Solaire thermique;Chaleur;12.0;20.0;22;099
Langoat;22101;Bois énergie domestique;Chaleur;2024.0;2398.0;22;101
Langoat;22101;Hydroélectricité;Electricité;0.0;0.0;22;101
Langoat;22101;Méthanisation;Chaleur;0.0;0.0;22;101
Langoat;22101;PAC (aérothermie et géothermie);Chaleur;487.0;619.0;22;101
Langoat;22101;Solaire PV;Electricité;76.0;72.0;22;101
Langoat;22101;Solaire thermique;Chaleur;15.0;20.0;22;101
Langrolay-sur-Rance;22103;Bois énergie chaufferies;Chaleur;47.0;64.0;22;103
Langrolay-sur-Rance;22103;Bois énergie domestique;Chaleur;1772.0;2100.0;22;103
Langrolay-sur-Rance;22103;Hydroélectricité;Electricité;0.0;0.0;22;103
Langrolay-sur-Rance;22103;PAC (aérothermie et géothermie);Chaleur;413.0;526.0;22;103
Langrolay-sur-Rance;22103;Solaire thermique;Chaleur;13.0;20.0;22;103
Languédias;22104;Bois énergie domestique;Chaleur;1078.0;1277.0;22;104
Languédias;22104;Hydroélectricité;Electricité;0.0;0.0;22;104
Languédias;22104;PAC (aérothermie et géothermie);Chaleur;237.0;301.0;22;104
Languédias;22104;Solaire thermique;Chaleur;7.0;10.0;22;104
Languenan;22105;Bois énergie domestique;Chaleur;2118.0;2510.0;22;105
Languenan;22105;Hydroélectricité;Electricité;0.0;0.0;22;105
Languenan;22105;PAC (aérothermie et géothermie);Chaleur;432.0;549.0;22;105
Languenan;22105;Solaire PV;Electricité;54.0;54.0;22;105
Languenan;22105;Solaire thermique;Chaleur;14.0;20.0;22;105
Langueux;22106;Bois énergie domestique;Chaleur;9634.0;11414.0;22;106
Langueux;22106;Hydroélectricité;Electricité;0.0;0.0;22;106
Langueux;22106;PAC (aérothermie et géothermie);Chaleur;2444.0;3108.0;22;106
Langueux;22106;Solaire PV;Electricité;71.0;70.0;22;106
Langueux;22106;Solaire thermique;Chaleur;76.0;110.0;22;106
Bon Repos sur Blavet;22107;Bois énergie domestique;Chaleur;2889.0;3422.0;22;107
Bon Repos sur Blavet;22107;Hydroélectricité;Electricité;0.0;0.0;22;107
Bon Repos sur Blavet;22107;PAC (aérothermie et géothermie);Chaleur;676.0;860.0;22;107
Bon Repos sur Blavet;22107;Solaire thermique;Chaleur;21.0;30.0;22;107
Lanleff;22108;Bois énergie domestique;Chaleur;290.0;344.0;22;108
Lanleff;22108;Hydroélectricité;Electricité;0.0;0.0;22;108
Lanleff;22108;PAC (aérothermie et géothermie);Chaleur;57.0;73.0;22;108
Lanleff;22108;Solaire thermique;Chaleur;2.0;0.0;22;108
Lanloup;22109;Bois énergie domestique;Chaleur;588.0;696.0;22;109
Lanloup;22109;Hydroélectricité;Electricité;0.0;0.0;22;109
Lanloup;22109;PAC (aérothermie et géothermie);Chaleur;174.0;222.0;22;109
Lanloup;22109;Solaire thermique;Chaleur;5.0;10.0;22;109
Lanmérin;22110;Bois énergie domestique;Chaleur;904.0;1071.0;22;110
Lanmérin;22110;Hydroélectricité;Electricité;0.0;0.0;22;110
Lanmérin;22110;PAC (aérothermie et géothermie);Chaleur;185.0;235.0;22;110
Lanmérin;22110;Solaire thermique;Chaleur;6.0;10.0;22;110
Lanmodez;22111;Bois énergie domestique;Chaleur;990.0;1173.0;22;111
Lanmodez;22111;Hydroélectricité;Electricité;0.0;0.0;22;111
Lanmodez;22111;PAC (aérothermie et géothermie);Chaleur;273.0;348.0;22;111
Lanmodez;22111;Solaire thermique;Chaleur;9.0;10.0;22;111
Lannebert;22112;Bois énergie domestique;Chaleur;844.0;1000.0;22;112
Lannebert;22112;Hydroélectricité;Electricité;0.0;0.0;22;112
Lannebert;22112;PAC (aérothermie et géothermie);Chaleur;182.0;231.0;22;112
Lannebert;22112;Solaire PV;Electricité;82.0;75.0;22;112
Lannebert;22112;Solaire thermique;Chaleur;6.0;10.0;22;112
Lannion;22113;Bois énergie chaufferies;Chaleur;8216.0;2930.0;22;113
Lannion;22113;Bois énergie domestique;Chaleur;21143.0;25050.0;22;113
Lannion;22113;Hydroélectricité;Electricité;0.0;0.0;22;113
Lannion;22113;PAC (aérothermie et géothermie);Chaleur;5636.0;7168.0;22;113
Lannion;22113;Solaire PV;Electricité;3619.0;3060.0;22;113
Lannion;22113;Solaire thermique;Chaleur;176.0;250.0;22;113
Lanrelas;22114;Bois énergie domestique;Chaleur;1835.0;2174.0;22;114
Lanrelas;22114;Hydroélectricité;Electricité;0.0;0.0;22;114
Lanrelas;22114;Méthanisation;Chaleur;0.0;0.0;22;114
Lanrelas;22114;Méthanisation;Electricité;0.0;0.0;22;114
Lanrelas;22114;PAC (aérothermie et géothermie);Chaleur;406.0;516.0;22;114
Lanrelas;22114;Solaire PV;Electricité;228.0;201.0;22;114
Lanrelas;22114;Solaire thermique;Chaleur;13.0;20.0;22;114
Lanrivain;22115;Bois énergie domestique;Chaleur;1070.0;1268.0;22;115
Lanrivain;22115;Éolien terrestre;Electricité;12133.0;8500.0;22;115
Lanrivain;22115;Hydroélectricité;Electricité;0.0;0.0;22;115
Lanrivain;22115;PAC (aérothermie et géothermie);Chaleur;270.0;343.0;22;115
Lanrivain;22115;Solaire PV;Electricité;91.0;85.0;22;115
Lanrivain;22115;Solaire thermique;Chaleur;8.0;10.0;22;115
Lanrodec;22116;Bois énergie domestique;Chaleur;2400.0;2844.0;22;116
Lanrodec;22116;Hydroélectricité;Electricité;0.0;0.0;22;116
Lanrodec;22116;PAC (aérothermie et géothermie);Chaleur;448.0;569.0;22;116
Lanrodec;22116;Solaire PV;Electricité;27.0;30.0;22;116
Lanrodec;22116;Solaire thermique;Chaleur;14.0;20.0;22;116
Lantic;22117;Bois énergie chaufferies;Chaleur;0.0;0.0;22;117
Lantic;22117;Bois énergie domestique;Chaleur;2874.0;3405.0;22;117
Lantic;22117;Hydroélectricité;Electricité;0.0;0.0;22;117
Lantic;22117;PAC (aérothermie et géothermie);Chaleur;634.0;806.0;22;117
Lantic;22117;Solaire PV;Electricité;230.0;228.0;22;117
Lantic;22117;Solaire thermique;Chaleur;20.0;30.0;22;117
Lanvallay;22118;Bois énergie domestique;Chaleur;5643.0;6685.0;22;118
Lanvallay;22118;Hydroélectricité;Electricité;0.0;0.0;22;118
Lanvallay;22118;PAC (aérothermie et géothermie);Chaleur;1505.0;1914.0;22;118
Lanvallay;22118;Solaire PV;Electricité;29.0;38.0;22;118
Lanvallay;22118;Solaire thermique;Chaleur;47.0;70.0;22;118
Lanvellec;22119;Bois énergie domestique;Chaleur;1248.0;1479.0;22;119
Lanvellec;22119;Hydroélectricité;Electricité;0.0;0.0;22;119
Lanvellec;22119;PAC (aérothermie et géothermie);Chaleur;341.0;433.0;22;119
Lanvellec;22119;Solaire thermique;Chaleur;11.0;10.0;22;119
Lanvollon;22121;Bois énergie chaufferies;Chaleur;239.0;200.0;22;121
Lanvollon;22121;Bois énergie domestique;Chaleur;3145.0;3726.0;22;121
Lanvollon;22121;Hydroélectricité;Electricité;0.0;0.0;22;121
Lanvollon;22121;PAC (aérothermie et géothermie);Chaleur;638.0;812.0;22;121
Lanvollon;22121;Solaire thermique;Chaleur;20.0;30.0;22;121
Laurenan;22122;Bois énergie domestique;Chaleur;1566.0;1855.0;22;122
Laurenan;22122;Hydroélectricité;Electricité;0.0;0.0;22;122
Laurenan;22122;Méthanisation;Chaleur;0.0;0.0;22;122
Laurenan;22122;PAC (aérothermie et géothermie);Chaleur;377.0;480.0;22;122
Laurenan;22122;Solaire thermique;Chaleur;12.0;20.0;22;122
Lescouët-Gouarec;22124;Bois énergie domestique;Chaleur;470.0;557.0;22;124
Lescouët-Gouarec;22124;Hydroélectricité;Electricité;0.0;0.0;22;124
Lescouët-Gouarec;22124;PAC (aérothermie et géothermie);Chaleur;138.0;176.0;22;124
Lescouët-Gouarec;22124;Solaire thermique;Chaleur;4.0;10.0;22;124
Le Leslay;22126;Bois énergie domestique;Chaleur;259.0;307.0;22;126
Le Leslay;22126;Hydroélectricité;Electricité;0.0;0.0;22;126
Le Leslay;22126;PAC (aérothermie et géothermie);Chaleur;51.0;64.0;22;126
Le Leslay;22126;Solaire thermique;Chaleur;2.0;0.0;22;126
Lézardrieux;22127;Bois énergie domestique;Chaleur;3426.0;4059.0;22;127
Lézardrieux;22127;Fossile;Chaleur;8790.0;2936.0;22;127
Lézardrieux;22127;Fossile;Electricité;7813.0;2610.0;22;127
Lézardrieux;22127;Hydroélectricité;Electricité;0.0;0.0;22;127
Lézardrieux;22127;PAC (aérothermie et géothermie);Chaleur;892.0;1134.0;22;127
Lézardrieux;22127;Solaire PV;Electricité;57.0;59.0;22;127
Lézardrieux;22127;Solaire thermique;Chaleur;28.0;40.0;22;127
Locarn;22128;Bois énergie domestique;Chaleur;991.0;1174.0;22;128
Locarn;22128;Hydroélectricité;Electricité;0.0;0.0;22;128
Locarn;22128;Méthanisation;Chaleur;1532.0;218.0;22;128
Locarn;22128;Méthanisation;Electricité;1335.0;190.0;22;128
Locarn;22128;PAC (aérothermie et géothermie);Chaleur;313.0;398.0;22;128
Locarn;22128;Solaire PV;Electricité;55.0;52.0;22;128
Locarn;22128;Solaire thermique;Chaleur;10.0;10.0;22;128
Loc-Envel;22129;Bois énergie domestique;Chaleur;208.0;246.0;22;129
Loc-Envel;22129;Hydroélectricité;Electricité;16.0;12.0;22;129
Loc-Envel;22129;PAC (aérothermie et géothermie);Chaleur;62.0;79.0;22;129
Loc-Envel;22129;Solaire thermique;Chaleur;2.0;0.0;22;129
Loguivy-Plougras;22131;Bois énergie chaufferies;Chaleur;227.0;300.0;22;131
Loguivy-Plougras;22131;Bois énergie domestique;Chaleur;1796.0;2128.0;22;131
Loguivy-Plougras;22131;Hydroélectricité;Electricité;0.0;0.0;22;131
Loguivy-Plougras;22131;PAC (aérothermie et géothermie);Chaleur;428.0;544.0;22;131
Loguivy-Plougras;22131;Solaire PV;Electricité;111.0;106.0;22;131
Loguivy-Plougras;22131;Solaire thermique;Chaleur;13.0;20.0;22;131
Lohuec;22132;Bois énergie domestique;Chaleur;613.0;726.0;22;132
Lohuec;22132;Éolien terrestre;Electricité;6628.0;4250.0;22;132
Lohuec;22132;Hydroélectricité;Electricité;0.0;0.0;22;132
Lohuec;22132;PAC (aérothermie et géothermie);Chaleur;157.0;200.0;22;132
Lohuec;22132;Solaire PV;Electricité;271.0;253.0;22;132
Lohuec;22132;Solaire thermique;Chaleur;5.0;10.0;22;132
Loscouët-sur-Meu;22133;Bois énergie chaufferies;Chaleur;250.0;130.0;22;133
Loscouët-sur-Meu;22133;Bois énergie domestique;Chaleur;1170.0;1386.0;22;133
Loscouët-sur-Meu;22133;Hydroélectricité;Electricité;0.0;0.0;22;133
Loscouët-sur-Meu;22133;Méthanisation;Chaleur;0.0;0.0;22;133
Loscouët-sur-Meu;22133;PAC (aérothermie et géothermie);Chaleur;256.0;326.0;22;133
Loscouët-sur-Meu;22133;Solaire PV;Electricité;41.0;39.0;22;133
Loscouët-sur-Meu;22133;Solaire thermique;Chaleur;8.0;10.0;22;133
Louannec;22134;Bois énergie domestique;Chaleur;4818.0;5708.0;22;134
Louannec;22134;Hydroélectricité;Electricité;0.0;0.0;22;134
Louannec;22134;PAC (aérothermie et géothermie);Chaleur;1357.0;1726.0;22;134
Louannec;22134;Solaire PV;Electricité;51.0;59.0;22;134
Louannec;22134;Solaire thermique;Chaleur;42.0;60.0;22;134
Louargat;22135;Bois énergie domestique;Chaleur;4609.0;5461.0;22;135
Louargat;22135;Hydroélectricité;Electricité;0.0;0.0;22;135
Louargat;22135;PAC (aérothermie et géothermie);Chaleur;960.0;1220.0;22;135
Louargat;22135;Solaire PV;Electricité;150.0;141.0;22;135
Louargat;22135;Solaire thermique;Chaleur;30.0;40.0;22;135
Loudéac;22136;Bois énergie chaufferies;Chaleur;8311.0;2705.0;22;136
Loudéac;22136;Bois énergie domestique;Chaleur;10047.0;11903.0;22;136
Loudéac;22136;Éolien terrestre;Electricité;0.0;0.0;22;136
Loudéac;22136;Fossile;Chaleur;0.0;0.0;22;136
Loudéac;22136;Fossile;Electricité;112.0;7424.0;22;136
Loudéac;22136;Hydroélectricité;Electricité;0.0;0.0;22;136
Loudéac;22136;Méthanisation;Biométhane;0.0;0.0;22;136
Loudéac;22136;PAC (aérothermie et géothermie);Chaleur;2735.0;3479.0;22;136
Loudéac;22136;Solaire PV;Electricité;286.0;278.0;22;136
Loudéac;22136;Solaire thermique;Chaleur;85.0;120.0;22;136
Maël-Carhaix;22137;Bois énergie chaufferies;Chaleur;389.0;1260.0;22;137
Maël-Carhaix;22137;Bois énergie domestique;Chaleur;3187.0;3777.0;22;137
Maël-Carhaix;22137;Hydroélectricité;Electricité;0.0;0.0;22;137
Maël-Carhaix;22137;PAC (aérothermie et géothermie);Chaleur;746.0;948.0;22;137
Maël-Carhaix;22137;Solaire thermique;Chaleur;23.0;30.0;22;137
Maël-Pestivien;22138;Bois énergie domestique;Chaleur;953.0;1129.0;22;138
Maël-Pestivien;22138;Éolien terrestre;Electricité;8913.0;5600.0;22;138
Maël-Pestivien;22138;Hydroélectricité;Electricité;0.0;0.0;22;138
Maël-Pestivien;22138;PAC (aérothermie et géothermie);Chaleur;257.0;327.0;22;138
Maël-Pestivien;22138;Solaire thermique;Chaleur;8.0;10.0;22;138
Magoar;22139;Bois énergie domestique;Chaleur;223.0;264.0;22;139
Magoar;22139;Éolien terrestre;Electricité;8026.0;4800.0;22;139
Magoar;22139;Hydroélectricité;Electricité;0.0;0.0;22;139
Magoar;22139;Méthanisation;Chaleur;1998.0;242.0;22;139
Magoar;22139;Méthanisation;Electricité;1773.0;215.0;22;139
Magoar;22139;PAC (aérothermie et géothermie);Chaleur;58.0;74.0;22;139
Magoar;22139;Solaire PV;Electricité;310.0;304.0;22;139
Magoar;22139;Solaire thermique;Chaleur;2.0;0.0;22;139
La Malhoure;22140;Bois énergie chaufferies;Chaleur;221.0;85.0;22;140
La Malhoure;22140;Bois énergie domestique;Chaleur;888.0;1052.0;22;140
La Malhoure;22140;Hydroélectricité;Electricité;0.0;0.0;22;140
La Malhoure;22140;PAC (aérothermie et géothermie);Chaleur;182.0;231.0;22;140
La Malhoure;22140;Solaire thermique;Chaleur;6.0;10.0;22;140
Mantallot;22141;Bois énergie domestique;Chaleur;407.0;482.0;22;141
Mantallot;22141;Hydroélectricité;Electricité;0.0;0.0;22;141
Mantallot;22141;PAC (aérothermie et géothermie);Chaleur;83.0;106.0;22;141
Mantallot;22141;Solaire thermique;Chaleur;3.0;0.0;22;141
Matignon;22143;Bois énergie domestique;Chaleur;3579.0;4240.0;22;143
Matignon;22143;Hydroélectricité;Electricité;0.0;0.0;22;143
Matignon;22143;PAC (aérothermie et géothermie);Chaleur;806.0;1025.0;22;143
Matignon;22143;Solaire thermique;Chaleur;25.0;40.0;22;143
La Méaugon;22144;Bois énergie chaufferies;Chaleur;261.0;150.0;22;144
La Méaugon;22144;Bois énergie domestique;Chaleur;2145.0;2542.0;22;144
La Méaugon;22144;Hydroélectricité;Electricité;0.0;0.0;22;144
