CODGEO,LIBGEO,Code département,annee,type,code_com,geo_point,typemetric,nom_com,code_dep,valeur
22245,Pluzunet,22,2024,criminalite,22245,"48.63674271423779, -3.3714806804905773",taux pour mille,Pluzunet,22,2.3530134
22245,Pluzunet,22,2024,criminalite,22245,"48.63674271423779, -3.3714806804905773",taux pour mille,Pluzunet,22,1.5761742
22245,Pluzunet,22,2024,criminalite,22245,"48.63674271423779, -3.3714806804905773",taux pour mille,Pluzunet,22,4.5598125
22245,Pluzunet,22,2024,criminalite,22245,"48.63674271423779, -3.3714806804905773",taux pour mille,Pluzunet,22,0.0520035
22245,Pluzunet,22,2024,criminalite,22245,"48.63674271423779, -3.3714806804905773",taux pour mille,Pluzunet,22,6.9182215
22245,Pluzunet,22,2024,criminalite,22245,"48.63674271423779, -3.3714806804905773",taux pour mille,Pluzunet,22,1.3474171
22245,Pluzunet,22,2024,criminalite,22245,"48.63674271423779, -3.3714806804905773",taux pour mille,Pluzunet,22,0.3339327
22245,Pluzunet,22,2024,criminalite,22245,"48.63674271423779, -3.3714806804905773",taux pour mille,Pluzunet,22,5.7373325
22245,Pluzunet,22,2024,criminalite,22245,"48.63674271423779, -3.3714806804905773",taux pour mille,Pluzunet,22,2.4012189
22245,Pluzunet,22,2024,criminalite,22245,"48.63674271423779, -3.3714806804905773",taux pour mille,Pluzunet,22,0.4645259
22245,Pluzunet,22,2024,criminalite,22245,"48.63674271423779, -3.3714806804905773",taux pour mille,Pluzunet,22,5.434076
22245,Pluzunet,22,2024,criminalite,22245,"48.63674271423779, -3.3714806804905773",taux pour mille,Pluzunet,22,0.9512555
22245,Pluzunet,22,2024,criminalite,22245,"48.63674271423779, -3.3714806804905773",taux pour mille,Pluzunet,22,1.7964588
22245,Pluzunet,22,2024,criminalite,22245,"48.63674271423779, -3.3714806804905773",taux pour mille,Pluzunet,22,0.0084725
