CODGEO,LIBGEO,Code département,annee,type,code_de_la_commune,code_com,geo_point,energie_type,filiere,puissances_kw,production_mwh,nom_com,code_dep
22024,Calanhel,22,2024,production energetique,024,22024,"48.44062078647692, -3.4755663949139017",Chaleur,Bois énergie domestique,703.0,564.0,Calanhel,22
22025,Callac,22,2024,production energetique,025,22025,"48.42196827664741, -3.416491285381751",Chaleur,Solaire thermique,60.0,41.0,Callac,22
22025,Callac,22,2024,production energetique,025,22025,"48.42196827664741, -3.416491285381751",Electricité,Solaire PV,195.0,78.0,Callac,22
22025,Callac,22,2024,production energetique,025,22025,"48.42196827664741, -3.416491285381751",Chaleur,PAC (aérothermie et géothermie),3499.0,2500.0,Callac,22
22025,Callac,22,2024,production energetique,025,22025,"48.42196827664741, -3.416491285381751",Electricité,Hydroélectricité,0.0,0.0,Callac,22
22025,Callac,22,2024,production energetique,025,22025,"48.42196827664741, -3.416491285381751",Electricité,Éolien terrestre,3200.0,6945.0,Callac,22
22025,Callac,22,2024,production energetique,025,22025,"48.42196827664741, -3.416491285381751",Chaleur,Bois énergie domestique,6091.0,4884.0,Callac,22
22025,Callac,22,2024,production energetique,025,22025,"48.42196827664741, -3.416491285381751",Chaleur,Bois énergie chaufferies,1655.0,3504.0,Callac,22
22026,Calorguen,22,2024,production energetique,026,22026,"48.40509142929895, -2.025985496611696",Chaleur,Solaire thermique,10.0,10.0,Calorguen,22
22026,Calorguen,22,2024,production energetique,026,22026,"48.40509142929895, -2.025985496611696",Electricité,Solaire PV,70.0,71.0,Calorguen,22
22026,Calorguen,22,2024,production energetique,026,22026,"48.40509142929895, -2.025985496611696",Chaleur,PAC (aérothermie et géothermie),881.0,629.0,Calorguen,22
22026,Calorguen,22,2024,production energetique,026,22026,"48.40509142929895, -2.025985496611696",Electricité,Hydroélectricité,0.0,0.0,Calorguen,22
22026,Calorguen,22,2024,production energetique,026,22026,"48.40509142929895, -2.025985496611696",Chaleur,Bois énergie domestique,1803.0,1445.0,Calorguen,22
22027,Le Cambout,22,2024,production energetique,027,22027,"48.059113527873514, -2.620841543398244",Chaleur,Solaire thermique,10.0,9.0,Le Cambout,22
22027,Le Cambout,22,2024,production energetique,027,22027,"48.059113527873514, -2.620841543398244",Chaleur,PAC (aérothermie et géothermie),736.0,526.0,Le Cambout,22
22027,Le Cambout,22,2024,production energetique,027,22027,"48.059113527873514, -2.620841543398244",Electricité,Hydroélectricité,0.0,0.0,Le Cambout,22
22027,Le Cambout,22,2024,production energetique,027,22027,"48.059113527873514, -2.620841543398244",Chaleur,Bois énergie domestique,1180.0,946.0,Le Cambout,22
22028,Camlez,22,2024,production energetique,028,22028,"48.7832070650471, -3.3154023929294625",Chaleur,Solaire thermique,20.0,13.0,Camlez,22
22028,Camlez,22,2024,production energetique,028,22028,"48.7832070650471, -3.3154023929294625",Electricité,Solaire PV,242.0,80.0,Camlez,22
22028,Camlez,22,2024,production energetique,028,22028,"48.7832070650471, -3.3154023929294625",Chaleur,PAC (aérothermie et géothermie),1135.0,811.0,Camlez,22
22028,Camlez,22,2024,production energetique,028,22028,"48.7832070650471, -3.3154023929294625",Electricité,Hydroélectricité,0.0,0.0,Camlez,22
22028,Camlez,22,2024,production energetique,028,22028,"48.7832070650471, -3.3154023929294625",Electricité,Fossile,6428.0,25192.0,Camlez,22
22028,Camlez,22,2024,production energetique,028,22028,"48.7832070650471, -3.3154023929294625",Chaleur,Fossile,7231.0,28342.0,Camlez,22
22028,Camlez,22,2024,production energetique,028,22028,"48.7832070650471, -3.3154023929294625",Chaleur,Bois énergie domestique,1896.0,1521.0,Camlez,22
22029,Canihuel,22,2024,production energetique,029,22029,"48.337245775243694, -3.0959063599846113",Chaleur,Solaire thermique,10.0,8.0,Canihuel,22
22029,Canihuel,22,2024,production energetique,029,22029,"48.337245775243694, -3.0959063599846113",Chaleur,PAC (aérothermie et géothermie),664.0,475.0,Canihuel,22
22029,Canihuel,22,2024,production energetique,029,22029,"48.337245775243694, -3.0959063599846113",Electricité,Hydroélectricité,0.0,0.0,Canihuel,22
22029,Canihuel,22,2024,production energetique,029,22029,"48.337245775243694, -3.0959063599846113",Chaleur,Bois énergie domestique,1021.0,819.0,Canihuel,22
22030,Caouënnec-Lanvézéac,22,2024,production energetique,030,22030,"48.705892344939876, -3.3675467732029523",Chaleur,Solaire thermique,20.0,12.0,Caouënnec-Lanvézéac,22
22030,Caouënnec-Lanvézéac,22,2024,production energetique,030,22030,"48.705892344939876, -3.3675467732029523",Electricité,Solaire PV,246.0,245.0,Caouënnec-Lanvézéac,22
22030,Caouënnec-Lanvézéac,22,2024,production energetique,030,22030,"48.705892344939876, -3.3675467732029523",Chaleur,PAC (aérothermie et géothermie),1012.0,723.0,Caouënnec-Lanvézéac,22
22030,Caouënnec-Lanvézéac,22,2024,production energetique,030,22030,"48.705892344939876, -3.3675467732029523",Electricité,Hydroélectricité,0.0,0.0,Caouënnec-Lanvézéac,22
22030,Caouënnec-Lanvézéac,22,2024,production energetique,030,22030,"48.705892344939876, -3.3675467732029523",Chaleur,Bois énergie domestique,1905.0,1527.0,Caouënnec-Lanvézéac,22
22031,Carnoët,22,2024,production energetique,031,22031,"48.359241336135476, -3.53211129444564",Chaleur,Solaire thermique,20.0,15.0,Carnoët,22
22031,Carnoët,22,2024,production energetique,031,22031,"48.359241336135476, -3.53211129444564",Electricité,Solaire PV,245.0,238.0,Carnoët,22
22031,Carnoët,22,2024,production energetique,031,22031,"48.359241336135476, -3.53211129444564",Chaleur,PAC (aérothermie et géothermie),1235.0,883.0,Carnoët,22
22031,Carnoët,22,2024,production energetique,031,22031,"48.359241336135476, -3.53211129444564",Electricité,Hydroélectricité,0.0,0.0,Carnoët,22
22031,Carnoët,22,2024,production energetique,031,22031,"48.359241336135476, -3.53211129444564",Chaleur,Bois énergie domestique,1931.0,1548.0,Carnoët,22
22032,Caulnes,22,2024,production energetique,032,22032,"48.30216325406062, -2.1604139620127762",Chaleur,Solaire thermique,50.0,35.0,Caulnes,22
22032,Caulnes,22,2024,production energetique,032,22032,"48.30216325406062, -2.1604139620127762",Electricité,Solaire PV,451.0,311.0,Caulnes,22
22032,Caulnes,22,2024,production energetique,032,22032,"48.30216325406062, -2.1604139620127762",Chaleur,PAC (aérothermie et géothermie),2977.0,2127.0,Caulnes,22
22032,Caulnes,22,2024,production energetique,032,22032,"48.30216325406062, -2.1604139620127762",Electricité,Hydroélectricité,0.0,0.0,Caulnes,22
22032,Caulnes,22,2024,production energetique,032,22032,"48.30216325406062, -2.1604139620127762",Chaleur,Bois énergie domestique,6042.0,4844.0,Caulnes,22
22033,Caurel,22,2024,production energetique,033,22033,"48.21724561201957, -3.039756388323664",Chaleur,Solaire thermique,20.0,11.0,Caurel,22
22033,Caurel,22,2024,production energetique,033,22033,"48.21724561201957, -3.039756388323664",Chaleur,PAC (aérothermie et géothermie),924.0,660.0,Caurel,22
22033,Caurel,22,2024,production energetique,033,22033,"48.21724561201957, -3.039756388323664",Electricité,Hydroélectricité,0.0,0.0,Caurel,22
22033,Caurel,22,2024,production energetique,033,22033,"48.21724561201957, -3.039756388323664",Electricité,Éolien terrestre,2550.0,3154.0,Caurel,22
22033,Caurel,22,2024,production energetique,033,22033,"48.21724561201957, -3.039756388323664",Chaleur,Bois énergie domestique,1166.0,935.0,Caurel,22
22034,Cavan,22,2024,production energetique,034,22034,"48.68215456074493, -3.3524096713925564",Chaleur,Solaire thermique,30.0,21.0,Cavan,22
22034,Cavan,22,2024,production energetique,034,22034,"48.68215456074493, -3.3524096713925564",Electricité,Solaire PV,129.0,123.0,Cavan,22
22034,Cavan,22,2024,production energetique,034,22034,"48.68215456074493, -3.3524096713925564",Chaleur,PAC (aérothermie et géothermie),1796.0,1284.0,Cavan,22
22034,Cavan,22,2024,production energetique,034,22034,"48.68215456074493, -3.3524096713925564",Electricité,Hydroélectricité,0.0,0.0,Cavan,22
22034,Cavan,22,2024,production energetique,034,22034,"48.68215456074493, -3.3524096713925564",Chaleur,Bois énergie domestique,3368.0,2700.0,Cavan,22
22034,Cavan,22,2024,production energetique,034,22034,"48.68215456074493, -3.3524096713925564",Chaleur,Bois énergie chaufferies,155.0,162.0,Cavan,22
22035,Les Champs-Géraux,22,2024,production energetique,035,22035,"48.42601578193849, -1.9776790432863975",Chaleur,Solaire thermique,20.0,16.0,Les Champs-Géraux,22
22035,Les Champs-Géraux,22,2024,production energetique,035,22035,"48.42601578193849, -1.9776790432863975",Electricité,Solaire PV,71.0,65.0,Les Champs-Géraux,22
22035,Les Champs-Géraux,22,2024,production energetique,035,22035,"48.42601578193849, -1.9776790432863975",Chaleur,PAC (aérothermie et géothermie),1390.0,994.0,Les Champs-Géraux,22
22035,Les Champs-Géraux,22,2024,production energetique,035,22035,"48.42601578193849, -1.9776790432863975",Electricité,Hydroélectricité,0.0,0.0,Les Champs-Géraux,22
22035,Les Champs-Géraux,22,2024,production energetique,035,22035,"48.42601578193849, -1.9776790432863975",Chaleur,Bois énergie domestique,2725.0,2185.0,Les Champs-Géraux,22
22035,Les Champs-Géraux,22,2024,production energetique,035,22035,"48.42601578193849, -1.9776790432863975",Chaleur,Bois énergie chaufferies,100.0,32.0,Les Champs-Géraux,22
22036,La Chapelle-Blanche,22,2024,production energetique,036,22036,"48.26830592024628, -2.1284395259517597",Chaleur,Solaire thermique,0.0,3.0,La Chapelle-Blanche,22
22036,La Chapelle-Blanche,22,2024,production energetique,036,22036,"48.26830592024628, -2.1284395259517597",Electricité,Solaire PV,79.0,72.0,La Chapelle-Blanche,22
22036,La Chapelle-Blanche,22,2024,production energetique,036,22036,"48.26830592024628, -2.1284395259517597",Chaleur,PAC (aérothermie et géothermie),276.0,197.0,La Chapelle-Blanche,22
22036,La Chapelle-Blanche,22,2024,production energetique,036,22036,"48.26830592024628, -2.1284395259517597",Electricité,Méthanisation,160.0,1284.0,La Chapelle-Blanche,22
22036,La Chapelle-Blanche,22,2024,production energetique,036,22036,"48.26830592024628, -2.1284395259517597",Chaleur,Méthanisation,155.0,1244.0,La Chapelle-Blanche,22
22036,La Chapelle-Blanche,22,2024,production energetique,036,22036,"48.26830592024628, -2.1284395259517597",Electricité,Hydroélectricité,0.0,0.0,La Chapelle-Blanche,22
22036,La Chapelle-Blanche,22,2024,production energetique,036,22036,"48.26830592024628, -2.1284395259517597",Chaleur,Bois énergie domestique,442.0,354.0,La Chapelle-Blanche,22
22036,La Chapelle-Blanche,22,2024,production energetique,036,22036,"48.26830592024628, -2.1284395259517597",Chaleur,Bois énergie chaufferies,65.0,54.0,La Chapelle-Blanche,22
